time = 4	Re = 90
0.203198	0.032236	0
0.211780	-0.003016	1
0.215826	-0.033084	2
0.219851	-0.062716	3
0.209889	-0.120992	4
0.196941	-0.148164	5
0.177278	-0.189572	6
0.172156	-0.245078	7
0.176216	-0.295690	8
0.186956	-0.332932	9
0.199716	-0.367949	10
0.233753	-0.395906	11
0.273248	-0.402957	12
0.319492	-0.381391	13
0.345540	-0.361380	14
0.371149	-0.341531	15
0.396653	-0.311843	16
0.422095	-0.278428	17
0.447089	-0.241272	18
0.469266	-0.199398	19
0.493052	-0.146352	20
0.502311	-0.117168	21
0.511299	-0.087838	22
0.520112	-0.056869	23
0.528539	-0.025077	24
0.531379	0.011553	25
0.535366	0.048156	26
0.534890	0.084873	27
0.534029	0.122753	28
0.527917	0.157716	29
0.520739	0.193905	30
0.509877	0.224114	31
0.498488	0.255726	32
0.483725	0.284095	33
0.467788	0.313018	34
0.434413	0.357081	35
0.397083	0.395152	36
0.361623	0.423332	37
0.327169	0.446697	38
0.297730	0.462129	39
0.263894	0.479348	40
0.235051	0.493783	41
0.204250	0.513432	42
0.176375	0.538223	43
0.141809	0.581677	44
0.126439	0.632667	45
0.103722	0.660916	46
0.075711	0.685855	47
0.046272	0.709639	48
0.019722	0.727002	49
-0.018536	0.731780	50
-0.074496	0.727496	51
-0.112568	0.718920	52
-0.169725	0.706162	53
-0.203846	0.694440	54
-0.249042	0.682318	55
-0.283220	0.668357	56
-0.327352	0.653134	57
-0.361956	0.636306	58
-0.407684	0.614855	59
-0.457573	0.583831	60
-0.506009	0.550361	61
-0.544719	0.518118	62
-0.584235	0.482429	63
-0.616668	0.447967	64
-0.648505	0.411625	65
-0.679958	0.371244	66
-0.697034	0.346421	67
-0.714125	0.321642	68
-0.735229	0.284335	69
-0.758802	0.240468	70
-0.776229	0.200921	71
-0.795130	0.155695	72
-0.806561	0.119722	73
-0.819786	0.075867	74
-0.828806	0.037189	75
-0.836818	-0.003069	76
-0.842032	-0.043212	77
-0.845744	-0.086647	78
-0.847043	-0.123891	79
-0.846994	-0.161424	80
-0.844906	-0.198849	81
-0.841934	-0.236675	82
-0.837137	-0.275098	83
-0.831662	-0.314535	84
-0.823519	-0.353753	85
-0.813028	-0.396422	86
-0.803629	-0.431153	87
-0.793301	-0.466087	88
-0.782098	-0.493874	89
-0.770641	-0.522164	90
-0.756966	-0.550599	91
-0.742258	-0.580225	92
-0.718624	-0.616999	93
-0.700769	-0.641971	94
-0.683142	-0.667254	95
-0.657082	-0.701700	96
-0.629327	-0.736282	97
