time = 7.75	Re = 10
0.182830	0.081174	0
0.192032	0.053154	1
0.201861	0.022652	2
0.203459	-0.019456	3
0.196274	-0.077639	4
0.183747	-0.106309	5
0.169197	-0.137350	6
0.150270	-0.166102	7
0.132917	-0.196826	8
0.121631	-0.232195	9
0.115952	-0.269498	10
0.118598	-0.316068	11
0.121821	-0.358780	12
0.129661	-0.392217	13
0.137839	-0.423983	14
0.158701	-0.469309	15
0.191138	-0.487600	16
0.233823	-0.490252	17
0.278051	-0.470361	18
0.322498	-0.447147	19
0.361358	-0.415855	20
0.398392	-0.381557	21
0.420171	-0.350263	22
0.441408	-0.316688	23
0.456915	-0.282621	24
0.473535	-0.243295	25
0.481813	-0.210637	26
0.492989	-0.167269	27
0.497263	-0.128204	28
0.501397	-0.081648	29
0.502475	-0.033595	30
0.498584	0.021598	31
0.489311	0.068488	32
0.473717	0.115140	33
0.456056	0.147479	34
0.432913	0.179666	35
0.410814	0.200095	36
0.385467	0.219728	37
0.362205	0.231104	38
0.335135	0.244324	39
0.308359	0.256689	40
0.273905	0.277488	41
0.238016	0.301985	42
0.214709	0.324068	43
0.191421	0.346510	44
0.166753	0.381005	45
0.143981	0.421943	46
0.129020	0.459772	47
0.114632	0.500365	48
0.107209	0.529864	49
0.099793	0.559410	50
0.090610	0.597683	51
0.080035	0.640480	52
0.071669	0.669690	53
0.056048	0.699976	54
0.052053	0.694854	55
0.022528	0.704562	56
-0.010472	0.713579	57
-0.000430	0.710750	58
-0.029770	0.708632	59
-0.040161	0.703717	60
-0.086210	0.676704	61
-0.105739	0.655176	62
-0.138777	0.636663	63
-0.188310	0.614911	64
-0.204635	0.604740	65
-0.254519	0.583342	66
-0.299190	0.562311	67
-0.256762	0.578823	68
-0.292544	0.562775	69
-0.327410	0.545931	70
-0.355616	0.530257	71
-0.383650	0.514249	72
-0.395855	0.504333	73
-0.437151	0.475398	74
-0.474759	0.445115	75
-0.490727	0.428885	76
-0.518846	0.400599	77
-0.545639	0.370759	78
-0.570632	0.336510	79
-0.593699	0.300621	80
-0.614092	0.263122	81
-0.632954	0.223705	82
-0.644776	0.191382	83
-0.656314	0.157424	84
-0.667523	0.115378	85
-0.676951	0.071213	86
-0.681690	0.025615	87
-0.684006	-0.013951	88
-0.685026	-0.056291	89
-0.680834	-0.104161	90
-0.675829	-0.141245	91
-0.669319	-0.180973	92
-0.660649	-0.211459	93
-0.649857	-0.247952	94
-0.636950	-0.287304	95
-0.627058	-0.307380	96
-0.612120	-0.339416	97
-0.595171	-0.373674	98
-0.570407	-0.413853	99
-0.541649	-0.455035	100
-0.524562	-0.474654	101
-0.503270	-0.499468	102
-0.480171	-0.525740	103
-0.451217	-0.552971	104
-0.417947	-0.582857	105
-0.388668	-0.605468	106
-0.355012	-0.630860	107
-0.322736	-0.653011	108
-0.285533	-0.678164	109
-0.251872	-0.698923	110
-0.211604	-0.723778	111
-0.169182	-0.747746	112
-0.141055	-0.761721	113
-0.112611	-0.775378	114
-0.066099	-0.790263	115
-0.009067	-0.799514	116
0.022109	-0.798834	117
0.052834	-0.798253	118
0.085841	-0.792561	119
0.116678	-0.786810	120
0.161749	-0.772793	121
0.206594	-0.756953	122
0.228276	-0.746932	123
0.252032	-0.738925	124
0.275636	-0.728278	125
0.300370	-0.719020	126
0.332754	-0.703866	127
0.365595	-0.688320	128
0.403246	-0.668861	129
0.421135	-0.657702	130
0.444197	-0.646333	131
0.473356	-0.627824	132
0.503056	-0.608233	133
0.538866	-0.581933	134
0.576554	-0.551290	135
0.599548	-0.529483	136
0.623076	-0.506550	137
0.650995	-0.475891	138
0.679752	-0.441601	139
0.702316	-0.410708	140
0.724839	-0.377671	141
0.745368	-0.342664	142
0.766989	-0.303444	143
0.780961	-0.272479	144
0.795127	-0.239477	145
0.807992	-0.203937	146
0.820462	-0.166323	147
0.829817	-0.129776	148
0.838613	-0.090870	149
0.845076	-0.050950	150
0.850634	-0.008067	151
0.852125	0.022861	152
0.853767	0.058491	153
0.853138	0.092767	154
0.851943	0.130574	155
0.848341	0.163696	156
0.844045	0.201617	157
0.837586	0.237546	158
0.829753	0.277004	159
0.821217	0.307402	160
0.810991	0.343271	161
0.798999	0.376673	162
0.785030	0.413502	163
0.771101	0.443325	164
0.754598	0.478098	165
0.736712	0.510274	166
0.715532	0.547068	167
0.697235	0.574083	168
0.678081	0.601667	169
0.656299	0.629518	170
0.632842	0.658508	171
0.610821	0.682241	172
0.587860	0.706447	173
0.562679	0.730243	174
0.535961	0.754776	175
0.511548	0.774290	176
0.486578	0.794166	177
0.459269	0.813420	178
0.430565	0.833180	179
0.400770	0.850936	180
0.368624	0.869463	181
0.333766	0.886340	182
0.297079	0.903012	183
0.269094	0.913940	184
0.241133	0.924863	185
0.210716	0.935032	186
0.179872	0.945153	187
0.148986	0.953323	188
0.117975	0.961328	189
0.085340	0.968066	190
0.052420	0.974552	191
-0.002558	0.982386	192
-0.058577	0.988014	193
-0.110802	0.990512	194
-0.164784	0.991281	195
