time = 4.5	Re = 10
0.194049	0.048521	0
0.202331	0.008303	1
0.205563	-0.045562	2
0.197643	-0.087814	3
0.183522	-0.133759	4
0.165939	-0.184212	5
0.158309	-0.231506	6
0.165894	-0.263124	7
0.173889	-0.294157	8
0.201715	-0.338890	9
0.241104	-0.347574	10
0.286893	-0.338953	11
0.335057	-0.306046	12
0.359925	-0.282771	13
0.385444	-0.257931	14
0.407294	-0.227026	15
0.430382	-0.192649	16
0.449139	-0.154096	17
0.467480	-0.111578	18
0.479889	-0.066385	19
0.490513	-0.014991	20
0.493793	0.034040	21
0.492878	0.086358	22
0.485673	0.134218	23
0.473438	0.184687	24
0.456214	0.230324	25
0.434029	0.276436	26
0.408542	0.315806	27
0.378892	0.355896	28
0.348092	0.390743	29
0.314013	0.426964	30
0.280819	0.459246	31
0.244316	0.497146	32
0.207473	0.538201	33
0.185991	0.565782	34
0.164437	0.595381	35
0.139605	0.631836	36
0.109051	0.676801	37
0.075655	0.712900	38
0.025095	0.734655	39
-0.032567	0.736655	40
-0.079899	0.724807	41
-0.117017	0.704952	42
-0.150047	0.689676	43
-0.174205	0.675772	44
-0.205970	0.663636	45
-0.231649	0.650464	46
-0.265752	0.637526	47
-0.285786	0.626423	48
-0.321497	0.613000	49
-0.337765	0.602736	50
-0.372682	0.587931	51
-0.424047	0.560587	52
-0.441279	0.548177	53
-0.474710	0.528582	54
-0.519680	0.495411	55
-0.560605	0.460149	56
-0.599426	0.422043	57
-0.635085	0.380418	58
-0.668775	0.335276	59
-0.693500	0.294648	60
-0.718646	0.249152	61
-0.738538	0.205066	62
-0.758948	0.153890	63
-0.771852	0.110561	64
-0.784685	0.060137	65
-0.792033	0.016428	66
-0.799130	-0.036986	67
-0.800884	-0.077965	68
-0.801712	-0.127982	69
-0.799256	-0.174608	70
-0.794508	-0.223042	71
-0.787272	-0.264753	72
-0.778198	-0.308256	73
-0.766191	-0.352263	74
-0.751741	-0.397588	75
-0.736728	-0.435208	76
-0.719940	-0.473772	77
-0.701122	-0.511257	78
-0.680281	-0.549566	79
-0.658421	-0.584172	80
-0.634245	-0.619600	81
-0.608050	-0.653616	82
-0.579609	-0.688468	83
-0.552293	-0.717713	84
-0.522783	-0.747887	85
-0.493227	-0.774624	86
-0.461696	-0.801695	87
-0.430377	-0.825416	88
-0.397223	-0.849029	89
-0.361103	-0.871657	90
-0.320367	-0.894740	91
-0.287094	-0.911666	92
-0.252665	-0.928403	93
-0.217587	-0.943585	94
-0.181782	-0.958495	95
-0.150511	-0.970245	96
-0.119522	-0.981952	97
-0.089257	-0.992204	98
-0.059382	-1.002256	99
