time = 7	Re = 10
0.185649	0.073963	0
0.202018	0.020840	1
0.203461	-0.019456	2
0.198803	-0.070312	3
0.187839	-0.098524	4
0.176388	-0.127164	5
0.159744	-0.155301	6
0.143518	-0.184669	7
0.131426	-0.216908	8
0.123473	-0.249799	9
0.124340	-0.289330	10
0.125794	-0.327038	11
0.139657	-0.385361	12
0.156133	-0.431071	13
0.180701	-0.455621	14
0.211131	-0.470030	15
0.245810	-0.459961	16
0.281226	-0.448106	17
0.316852	-0.424927	18
0.352113	-0.399488	19
0.376978	-0.370915	20
0.401945	-0.340527	21
0.422675	-0.306748	22
0.444500	-0.268299	23
0.457983	-0.233542	24
0.474474	-0.189491	25
0.483885	-0.147082	26
0.492836	-0.097811	27
0.497812	-0.047685	28
0.497588	0.010512	29
0.491268	0.060953	30
0.477966	0.113411	31
0.460779	0.152701	32
0.437456	0.192807	33
0.413315	0.221736	34
0.385522	0.249364	35
0.358885	0.268061	36
0.328505	0.287544	37
0.299154	0.304018	38
0.263819	0.326918	39
0.229476	0.351470	40
0.188012	0.393685	41
0.166411	0.425546	42
0.145969	0.461555	43
0.132410	0.493977	44
0.119155	0.527454	45
0.105472	0.574274	46
0.096795	0.603345	47
0.088106	0.632491	48
0.077602	0.665770	49
0.058808	0.701165	50
0.045500	0.705144	51
0.012284	0.709694	52
-0.022911	0.715191	53
-0.071132	0.695854	54
-0.095073	0.673345	55
-0.124386	0.656135	56
-0.137299	0.644175	57
-0.169437	0.629659	58
-0.200322	0.615565	59
-0.174327	0.622307	60
-0.222723	0.603083	61
-0.265977	0.584920	62
-0.277692	0.576971	63
-0.312816	0.560452	64
-0.346690	0.543299	65
-0.363231	0.532346	66
-0.391235	0.515688	67
-0.419153	0.498502	68
-0.448338	0.476307	69
-0.476799	0.452943	70
-0.504183	0.427387	71
-0.530877	0.400420	72
-0.550711	0.376079	73
-0.570431	0.351179	74
-0.592676	0.319033	75
-0.614073	0.285103	76
-0.632890	0.246616	77
-0.647565	0.213251	78
-0.662000	0.178068	79
-0.674425	0.134156	80
-0.682538	0.099994	81
-0.690276	0.064023	82
-0.693156	0.032896	83
-0.696290	-0.002882	84
-0.698762	-0.040898	85
-0.697001	-0.063765	86
-0.695198	-0.097668	87
-0.692765	-0.133194	88
-0.685394	-0.178402	89
-0.674995	-0.225503	90
-0.666531	-0.250869	91
-0.656442	-0.281229	92
-0.645648	-0.312571	93
-0.629130	-0.348572	94
-0.609833	-0.387384	95
-0.590573	-0.418953	96
-0.568551	-0.453043	97
-0.545945	-0.483330	98
-0.520417	-0.515624	99
-0.495667	-0.542150	100
-0.467933	-0.570417	101
-0.439798	-0.595872	102
-0.408140	-0.623341	103
-0.383316	-0.641519	104
-0.356993	-0.661064	105
-0.327032	-0.681319	106
-0.293791	-0.703693	107
-0.264445	-0.721184	108
-0.231813	-0.740610	109
-0.192411	-0.761747	110
-0.144156	-0.785128	111
-0.104493	-0.799621	112
-0.060725	-0.811537	113
-0.005372	-0.818976	114
0.024878	-0.818869	115
0.054814	-0.818783	116
0.098933	-0.812818	117
0.140167	-0.804440	118
0.187849	-0.791484	119
0.235583	-0.776586	120
0.265984	-0.765233	121
0.295352	-0.754378	122
0.331563	-0.739600	123
0.368979	-0.723854	124
0.400483	-0.708732	125
0.432223	-0.692963	126
0.464028	-0.675069	127
0.497715	-0.655886	128
0.523074	-0.638741	129
0.548891	-0.621125	130
0.575527	-0.600701	131
0.602495	-0.579352	132
0.627509	-0.556586	133
0.653012	-0.532519	134
0.677716	-0.506033	135
0.702917	-0.477930	136
0.719996	-0.455239	137
0.739121	-0.430689	138
0.756416	-0.404755	139
0.774727	-0.377014	140
0.789550	-0.350427	141
0.805958	-0.321379	142
0.820191	-0.291650	143
0.835182	-0.259636	144
0.845300	-0.232286	145
0.857039	-0.201590	146
0.866538	-0.170733	147
0.876525	-0.137446	148
0.882890	-0.107782	149
0.890188	-0.074618	150
0.895192	-0.041540	151
0.900508	-0.004684	152
0.904546	0.054904	153
0.904964	0.087197	154
0.905186	0.120100	155
0.901224	0.179229	156
0.897536	0.210519	157
0.893673	0.242212	158
0.882599	0.297846	159
0.875069	0.327133	160
0.867462	0.356444	161
0.857483	0.386042	162
0.847270	0.416116	163
0.834333	0.447375	164
0.820639	0.479340	165
0.797107	0.526389	166
0.770265	0.575336	167
0.740767	0.622721	168
0.707255	0.671418	169
0.676248	0.711647	170
0.642326	0.752535	171
0.607576	0.790083	172
0.569255	0.827901	173
