time = 4	Re = 10
0.195745	0.043173	0
0.202572	0.005525	1
0.206606	-0.040626	2
0.201251	-0.079147	3
0.191295	-0.121211	4
0.177135	-0.168853	5
0.169592	-0.212675	6
0.183400	-0.267498	7
0.208505	-0.308266	8
0.245563	-0.317424	9
0.288002	-0.312570	10
0.334063	-0.284167	11
0.358120	-0.263085	12
0.382465	-0.241371	13
0.404167	-0.212620	14
0.426482	-0.181533	15
0.445304	-0.145656	16
0.463757	-0.106603	17
0.476631	-0.064384	18
0.488627	-0.017446	19
0.493797	0.028728	20
0.495643	0.077986	21
0.491209	0.124066	22
0.482944	0.172899	23
0.469529	0.218542	24
0.451761	0.264851	25
0.429772	0.306228	26
0.403895	0.348430	27
0.375948	0.386047	28
0.344708	0.424705	29
0.313140	0.458748	30
0.278331	0.496491	31
0.242849	0.534513	32
0.222754	0.557764	33
0.202639	0.581307	34
0.180990	0.607848	35
0.158581	0.635792	36
0.127352	0.675218	37
0.105055	0.698994	38
0.079818	0.722020	39
0.036229	0.740277	40
-0.006244	0.747023	41
-0.047494	0.743690	42
-0.085005	0.735081	43
-0.117433	0.719883	44
-0.148595	0.707777	45
-0.170013	0.695557	46
-0.199241	0.685560	47
-0.216505	0.675291	48
-0.245584	0.665922	49
-0.291497	0.647970	50
-0.309122	0.638429	51
-0.339040	0.627782	52
-0.382935	0.607433	53
-0.424691	0.585734	54
-0.465602	0.562718	55
-0.505688	0.536507	56
-0.545430	0.508069	57
-0.577437	0.480584	58
-0.610960	0.450076	59
-0.640206	0.418754	60
-0.671873	0.382564	61
-0.695629	0.349683	62
-0.721593	0.311785	63
-0.741379	0.277113	64
-0.764131	0.235450	65
-0.778772	0.201376	66
-0.795733	0.160387	67
-0.809087	0.120814	68
-0.821342	0.079461	69
-0.829466	0.042016	70
-0.836869	0.003066	71
-0.842244	-0.037486	72
-0.846555	-0.079413	73
-0.847678	-0.115978	74
-0.848027	-0.153550	75
-0.846515	-0.191183	76
-0.844009	-0.229831	77
-0.839309	-0.266382	78
-0.833614	-0.303860	79
-0.825827	-0.340770	80
-0.816752	-0.379147	81
-0.806188	-0.413428	82
-0.794855	-0.448605	83
-0.782172	-0.481512	84
-0.768638	-0.515003	85
-0.753598	-0.546300	86
-0.737743	-0.578057	87
-0.719370	-0.610323	88
-0.698213	-0.644463	89
-0.679648	-0.671469	90
-0.660931	-0.698656	91
-0.640992	-0.725179	92
-0.620619	-0.751840	93
-0.582980	-0.797443	94
-0.542842	-0.841515	95
