time = 3.95	Re = 10
0.195788	0.042648	0
0.202600	0.005255	1
0.206709	-0.040134	2
0.201542	-0.078278	3
0.192052	-0.119916	4
0.178276	-0.167230	5
0.170804	-0.210739	6
0.184480	-0.264851	7
0.209337	-0.305189	8
0.246203	-0.314300	9
0.288324	-0.309761	10
0.334149	-0.281792	11
0.358121	-0.260907	12
0.382314	-0.239509	13
0.403963	-0.210995	14
0.426183	-0.180242	15
0.444985	-0.144655	16
0.463424	-0.105971	17
0.476321	-0.064078	18
0.488434	-0.017632	19
0.493783	0.028206	20
0.495899	0.077094	21
0.491714	0.122978	22
0.483894	0.171533	23
0.470895	0.217081	24
0.453615	0.263369	25
0.432039	0.304847	26
0.406604	0.347228	27
0.379046	0.385025	28
0.348198	0.423895	29
0.316859	0.458107	30
0.282340	0.495845	31
0.247072	0.533636	32
0.227125	0.556562	33
0.207202	0.579627	34
0.185831	0.605439	35
0.163813	0.632360	36
0.133914	0.669720	37
0.113230	0.691998	38
0.092047	0.714183	39
0.053452	0.735977	40
0.012454	0.746563	41
-0.028711	0.746723	42
-0.067866	0.741979	43
-0.103047	0.727715	44
-0.135259	0.715636	45
-0.157602	0.703177	46
-0.186355	0.693225	47
-0.203910	0.682715	48
-0.232447	0.673548	49
-0.277845	0.656010	50
-0.295442	0.646596	51
-0.324869	0.636548	52
-0.368402	0.617104	53
-0.409941	0.596459	54
-0.450714	0.574737	55
-0.490841	0.549901	56
-0.530733	0.523006	57
-0.563120	0.496794	58
-0.597124	0.467820	59
-0.627015	0.437879	60
-0.659397	0.403374	61
-0.683923	0.371763	62
-0.710809	0.335319	63
-0.731605	0.301756	64
-0.755515	0.261523	65
-0.771205	0.228366	66
-0.789427	0.188574	67
-0.804102	0.150022	68
-0.817788	0.109677	69
-0.827345	0.073074	70
-0.836215	0.034925	71
-0.843152	-0.004810	72
-0.849023	-0.045992	73
-0.851558	-0.082114	74
-0.853458	-0.119150	75
-0.853527	-0.156401	76
-0.852750	-0.194628	77
-0.849688	-0.230915	78
-0.845767	-0.268138	79
-0.839769	-0.304883	80
-0.832591	-0.342982	81
-0.823733	-0.377291	82
-0.814141	-0.412533	83
-0.803176	-0.445582	84
-0.791454	-0.479194	85
-0.778086	-0.510835	86
-0.763990	-0.542853	87
-0.747526	-0.575507	88
-0.728631	-0.610161	89
-0.711661	-0.637741	90
-0.694378	-0.665426	91
-0.676099	-0.692580	92
-0.657475	-0.719882	93
-0.622867	-0.766712	94
-0.586181	-0.812211	95
