time = 6	Re = 10
0.189851	0.064823	0
0.202053	0.016861	1
0.203463	-0.019453	2
0.201935	-0.060629	3
0.185616	-0.112009	4
0.172400	-0.139189	5
0.159163	-0.166442	6
0.147511	-0.195586	7
0.137159	-0.224530	8
0.135746	-0.255959	9
0.134579	-0.287164	10
0.145553	-0.334685	11
0.158314	-0.376136	12
0.177207	-0.402367	13
0.197814	-0.425349	14
0.250402	-0.422337	15
0.280125	-0.408281	16
0.310005	-0.393626	17
0.335822	-0.369938	18
0.361852	-0.345114	19
0.386576	-0.314579	20
0.412273	-0.280296	21
0.431114	-0.245305	22
0.452429	-0.203872	23
0.467520	-0.160150	24
0.481508	-0.110790	25
0.490703	-0.060672	26
0.495256	-0.001936	27
0.492901	0.050071	28
0.484088	0.106165	29
0.469232	0.151975	30
0.448605	0.199689	31
0.424414	0.238005	32
0.395738	0.275366	33
0.366577	0.303581	34
0.333732	0.331900	35
0.301928	0.355308	36
0.266270	0.382889	37
0.232797	0.409801	38
0.194668	0.449993	39
0.175309	0.477219	40
0.156414	0.506109	41
0.131804	0.555165	42
0.118749	0.587345	43
0.105303	0.621045	44
0.093417	0.651111	45
0.080437	0.682938	46
0.040579	0.713854	47
-0.012734	0.721724	48
-0.053037	0.713665	49
-0.100418	0.685735	50
-0.095844	0.681054	51
-0.142788	0.657683	52
-0.153770	0.647809	53
-0.196210	0.629641	54
-0.209785	0.621242	55
-0.248874	0.606256	56
-0.297416	0.583018	57
-0.347850	0.558004	58
-0.390987	0.532586	59
-0.417267	0.516003	60
-0.443516	0.499212	61
-0.471735	0.476225	62
-0.494811	0.456940	63
-0.517886	0.437642	64
-0.544896	0.408537	65
-0.564645	0.385943	66
-0.584395	0.363348	67
-0.600145	0.339295	68
-0.617354	0.313572	69
-0.634722	0.287520	70
-0.643853	0.267240	71
-0.670419	0.213884	72
-0.684950	0.175579	73
-0.698265	0.135263	74
-0.703601	0.110128	75
-0.716206	0.054484	76
-0.720558	0.017897	77
-0.724218	-0.020812	78
-0.724596	-0.055708	79
-0.724381	-0.092575	80
-0.721679	-0.128026	81
-0.718106	-0.165166	82
-0.711900	-0.199255	83
-0.704683	-0.234881	84
-0.695215	-0.269396	85
-0.684418	-0.305601	86
-0.662274	-0.360488	87
-0.648175	-0.390255	88
-0.633074	-0.420899	89
-0.617576	-0.446681	90
-0.602033	-0.472475	91
-0.582551	-0.500897	92
-0.561409	-0.530475	93
-0.525611	-0.572325	94
-0.503307	-0.595920	95
-0.479821	-0.620319	96
-0.439075	-0.656281	97
-0.412510	-0.677685	98
-0.384102	-0.700041	99
-0.341459	-0.728689	100
-0.313080	-0.746380	101
-0.283032	-0.764755	102
-0.254222	-0.780043	103
-0.224638	-0.795431	104
-0.191099	-0.810508	105
-0.155101	-0.825325	106
-0.122486	-0.835795	107
-0.089320	-0.845210	108
-0.050739	-0.852636	109
-0.011911	-0.857867	110
0.028430	-0.859564	111
0.067668	-0.859210	112
0.108363	-0.855781	113
0.147277	-0.851081	114
0.177592	-0.844861	115
0.206938	-0.839427	116
0.236966	-0.831878	117
0.266047	-0.825043	118
0.293515	-0.816508	119
0.320967	-0.808904	120
0.348727	-0.799254	121
0.376644	-0.790181	122
0.400764	-0.779980	123
0.425844	-0.770357	124
0.451150	-0.758708	125
0.476972	-0.747368	126
0.500291	-0.734667	127
0.524761	-0.722179	128
0.549136	-0.707593	129
0.574780	-0.692779	130
0.615806	-0.664590	131
0.658482	-0.632110	132
0.696133	-0.599725	133
0.734021	-0.563741	134
0.766476	-0.528562	135
0.799194	-0.490243	136
0.830728	-0.448109	137
0.861813	-0.400317	138
0.884149	-0.361923	139
0.906288	-0.321329	140
0.926478	-0.279850	141
0.946173	-0.236092	142
0.961469	-0.197562	143
0.976495	-0.157685	144
0.989281	-0.118223	145
1.001531	-0.077158	146
