Coord_x	Coord_y	Velosity_Ux	Velocity_Uy	Velocity_P	Num_el
-0.9160003827 	 -0.1515048626 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 137
0.1713486726 	 -0.8906290215 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 138
0.4170126512 	 -0.8027683602 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 139
-0.8639966300 	 0.3590208594 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 140
-0.9154025774 	 0.1528486455 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 141
0.2081231125 	 -0.8909071674 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 142
0.7139451531 	 0.6759180729 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 143
-0.0528878860 	 -0.9323894113 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 144
0.2234788449 	 -0.8016521520 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 145
0.4100595016 	 0.8091636620 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 146
0.2507822789 	 0.0744814470 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 147
0.0471996533 	 0.9321873243 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 148
0.6024602384 	 -0.6894352668 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 149
0.9518092999 	 0.2434682836 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 150
0.4516628894 	 -0.7979455796 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 151
0.4010439389 	 -0.8966659631 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 152
0.1659292011 	 0.8921606579 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 153
-0.9108092663 	 0.1212886973 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 154
0.2515245235 	 -0.1348159847 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 155
0.6331789627 	 -0.6892166354 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 156
0.5538129544 	 -0.7186330532 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 157
-0.5158149377 	 0.7517615482 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 158
0.2542993468 	 -0.0730486659 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 159
-0.8624847842 	 0.3276244082 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 160
-0.4167085273 	 -0.8060217449 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 161
-0.5116496274 	 -0.7517969675 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 162
-0.0546111251 	 0.9342867015 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 163
0.0694167575 	 0.2386156973 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 164
-0.9629565406 	 0.1913709930 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 165
0.5054128805 	 0.7554455688 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 166
0.2712461405 	 -0.8885365871 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 167
0.2572255097 	 -0.8594015714 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 168
-0.5503760383 	 0.7544027899 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 169
0.2666632233 	 -0.1051553105 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 170
0.0108490796 	 -0.5483339298 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 171
0.3958674752 	 0.8397270475 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 172
0.4984477469 	 0.8460518280 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 173
0.2185076851 	 -0.1410539142 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 174
-0.4992327964 	 -0.8455132510 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 175
-0.6057751648 	 -0.6924906117 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 176
-0.9100719440 	 -0.1197857400 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 177
-0.6372163220 	 -0.6903398540 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 178
0.0530564702 	 0.2633615434 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 179
0.2560753091 	 -0.8021401221 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 180
-0.4212415987 	 0.8091484631 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 181
-0.8893224025 	 -0.1723139299 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 182
0.5874693301 	 -0.7189207615 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 183
0.0727627334 	 0.9153498150 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 184
-0.8363983118 	 0.3771363205 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 185
-0.0219770091 	 -0.9189113762 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 186
-0.0249639865 	 0.3310416670 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 187
-0.0381496001 	 -0.3757504975 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 188
-0.4006781420 	 -0.8970218674 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 189
-0.5451504106 	 -0.7553123138 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 190
0.2014506150 	 0.8934125693 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 191
0.0171048393 	 -0.3249985614 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 192
0.7202691629 	 0.6438271309 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 193
0.9002537643 	 -0.2559779105 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 194
0.6819346091 	 0.6824241499 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 195
-0.5660963045 	 0.7218739303 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 196
