Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	0	0	0	0	1
0.0001	6.18225386e-08	-4.081116474e-06	0.004309451214	1	1
0.0002	2.975633309e-07	-1.507053868e-05	0.02311824006	20.41712962	1
0.0003	3.661106866e-07	-1.555340546e-05	0.04091459443	54.04569494	1
0.0004	-1.497162769e-07	-9.874954032e-06	0.05697714	14.53415726	1
0.0005	-6.618547776e-07	-3.374439739e-06	0.06514074084	13.60128002	1
0.0006	-9.119363592e-07	2.086874389e-06	0.06275389196	9.835221685	1
0.0007	-9.2533251e-07	6.269551665e-06	0.0499816986	4.6875296	1
0.0008	-8.094887853e-07	9.281818576e-06	0.02964035615	3.7747341	1
0.0009	-6.523250761e-07	1.12466442e-05	0.005932700337	7.798908704	1
0.001	-5.021844622e-07	1.225763876e-05	-0.01684039383	13.64170928	1
0.0011	-3.790633506e-07	1.240419777e-05	-0.03523399788	6.553269094	1
0.0012	-2.878096869e-07	1.178755069e-05	-0.04713050072	8.977536677	1
0.0013	-2.267008735e-07	1.052242305e-05	-0.05179324912	37.56561947	1
0.0014	-1.917122979e-07	8.73092003e-06	-0.04964075276	4.003364818	1
0.0015	-1.783252148e-07	6.534752664e-06	-0.04188499575	8.306135916	1
0.0016	-1.821490368e-07	4.048552593e-06	-0.03014729436	5.429220069	1
0.0017	-1.990613535e-07	1.374957286e-06	-0.01612542436	17.02099887	1
0.0018	-2.252003661e-07	-1.398587922e-06	-0.001349109262	14.00555638	1
0.0019	-2.56960629e-07	-4.201579167e-06	0.01296732277	10.16261632	1
0.002	-2.910405793e-07	-6.980956647e-06	0.02598487113	35.15698255	1
0.0021	-3.245382715e-07	-9.700512261e-06	0.0372320935	7.263858749	1
0.0022	-3.550656014e-07	-1.233934529e-05	0.04655250253	16.9625056	1
0.0023	-3.808452816e-07	-1.48895685e-05	0.05402860482	7.071576272	1
0.0024	-4.007620478e-07	-1.735352315e-05	0.05990006141	4.914253984	1
