Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	1.730871974e-05	7.632750179e-06	0.25	1
0.002	0.0001961336973	0.0001125527516	0.4999989294	27.70931476
0.003	0.0007560994628	0.0003792308121	0.7494769474	17.43643468
0.004	0.001343483507	0.0007013690614	0.9980520642	95.58167985
0.005	0.001786887653	0.001029360454	1.246385648	9.679115717
0.006	0.002012869509	0.001354176589	1.495235937	9.338532016
0.007	0.001992201106	0.001694611346	1.745081609	34.92873664
0.008	0.001714826801	0.002084976193	1.996084667	20.95006904
0.009	0.001180491537	0.002564716198	2.248167613	40.40088649
0.01	0.0003944199233	0.003170932255	2.501113839	36.32199559
0.011	-0.000635090038	0.003933872906	2.75465292	22.26856185
0.012	-0.001898029349	0.004875400963	3.008519893	30.56048946
0.013	-0.00338339572	0.006009005926	3.262489034	91.24542025
0.014	-0.005079577063	0.007340721627	3.516388207	333.8360969
0.015	-0.006974541408	0.008870447378	3.770100006	28.148203
0.016	-0.009055921232	0.01059333013	4.023555202	9.124787973
0.017	-0.01131106149	0.01250103462	4.276722573	18.12349671
0.018	-0.01372706563	0.01458282147	4.529597942	9.554120319
0.019	-0.01629084724	0.01682640092	4.782194103	10.19200163
0.02	-0.01898921062	0.01921861239	5.034532635	13.87550575
0.021	-0.02180894454	0.02174591572	5.286637817	23.4889773
0.022	-0.02473691904	0.02439475622	5.538532485	29.06449613
0.023	-0.02776019398	0.02715180982	5.790235672	10.26082886
0.024	-0.03086612697	0.03000415657	6.041761599	25.12626813
0.025	-0.03404247696	0.03293939925	6.293119674	6.97156135
0.026	-0.03727750099	0.03594574416	6.544315124	27.38952021
0.027	-0.04056004034	0.03901205638	6.795350003	7.784538112
0.028	-0.04387959486	0.04212789741	7.046224331	3.643986856
0.029	-0.04722638394	0.04528355075	7.296937226	3.02594651
0.03	-0.05059139251	0.04847003797	7.547487914	4.158217013
0.031	-0.05396640203	0.05167912644	7.797876558	6.460928665
0.032	-0.05734400655	0.05490332937	8.048104894	23.61125891
0.033	-0.06071761426	0.05813589868	8.298176653	4.975069072
0.034	-0.06408143596	0.06137081028	8.548097807	3.92760594
0.035	-0.06743046126	0.06460274202	8.797876631	14.01763196
0.036	-0.07076042471	0.06782704571	9.047523656	25.3061427
0.037	-0.07406776198	0.07103971259	9.297051486	5.262361755
0.038	-0.07734955945	0.07423733316	9.546474541	30.19637682
0.039	-0.08060349924	0.0774170531	9.795808744	5.750512212
0.04	-0.08382780105	0.08057652622	10.04507116	2.445059707
0.041	-0.08702116275	0.08371386566	10.29427965	2.347693765
0.042	-0.09018270083	0.08682759436	10.54345247	12.09452256
0.043	-0.09331189231	0.0899165958	10.79260792	10.22020501
0.044	-0.096408519	0.09298006601	11.04176403	4.300839741
0.045	-0.09947261508	0.09601746757	11.29093818	6.044282161
0.046	-0.1025044187	0.09902848628	11.54014686	5.299451232
0.047	-0.1055043277	0.1020129909	11.78940538	3.789973876
0.048	-0.1084728605	0.1049709963	12.0387277	5.749506337
0.049	-0.1114106211	0.1079026306	12.28812616	6.499182173
0.05	-0.1143182692	0.1108081054	12.53761144	10.7602275
0.051	-0.1171964945	0.1136876905	12.7871924	19.0729854
0.052	-0.1200459955	0.1165416918	13.03687601	7.256527698
0.053	-0.1228674623	0.1193704326	13.28666735	6.583747552
0.054	-0.1256615623	0.1221742388	13.53656962	6.22165024
0.055	-0.1284289303	0.1249534261	13.78658416	5.247875506
0.056	-0.1311701605	0.127708291	14.0367105	23.93711153
0.057	-0.1338858009	0.1304391037	14.28694654	6.869204568
0.058	-0.1365763509	0.1331461034	14.53728855	1.834281811
0.059	-0.1392422592	0.1358294954	14.78773142	2.142132633
0.06	-0.1418839245	0.1384894504	15.03826872	1.465667368
0.061	-0.1445016966	0.1411261043	15.28889295	4.438986822
0.062	-0.1470958787	0.1437395604	15.53959564	12.87148693
0.063	-0.1496667305	0.1463298916	15.79036758	3.124259638
0.064	-0.1522144719	0.1488971435	16.04119896	8.464356837
0.065	-0.1547392866	0.1514413391	16.29207959	21.08323366
0.066	-0.1572413269	0.1539624823	16.54299902	5.780482165
0.067	-0.1597207175	0.1564605628	16.79394678	6.848974225
0.068	-0.16217756	0.1589355611	17.04491244	2.11071305
0.069	-0.1646119375	0.1613874528	17.29588585	2.716344782
0.07	-0.1670239183	0.1638162132	17.54685722	1.930975708
0.071	-0.1694135601	0.1662218218	17.79781723	2.437581761
0.072	-0.1717809133	0.1686042662	18.04875716	1.052753191
0.073	-0.1741260252	0.1709635458	18.29966897	0.8988765214
0.074	-0.1764489421	0.1732996752	18.55054538	0.612093732
0.075	-0.1787497129	0.1756126867	18.8013799	3.583849768
0.076	-0.181028391	0.1779026326	19.0521669	0.7688627429
0.077	-0.1832850367	0.1801695874	19.3029016	0.8535096285
0.078	-0.1855197187	0.1824136486	19.55358014	0.6282388562
0.079	-0.1877325157	0.1846349377	19.80419951	1.759426369
0.08	-0.1899235174	0.1868336007	20.05475759	2.981122242
0.081	-0.1920928256	0.1890098074	20.30525312	6.616429093
0.082	-0.194240554	0.1911637517	20.55568561	1.092491834
0.083	-0.1963668294	0.1932956499	20.80605538	1.180541847
0.084	-0.1984717909	0.1954057398	21.05636345	0.7803026076
0.085	-0.2005555902	0.1974942792	21.30661152	1.227845392
0.086	-0.202618391	0.1995615439	21.55680187	3.24866241
0.087	-0.2046603686	0.2016078258	21.80693736	0.8524202169
0.088	-0.2066817089	0.2036334307	22.0570213	3.598567069
