Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_x	Time: 4.2250	Mesh (Number of cells): 5089
-0.2548111601 	 -0.0705701031 	 -0.0144301409 	 -0.0144301407 	 273
0.0777669642 	 0.5898410518 	 -0.0033314314 	 -0.0033314320 	 274
0.5102368324 	 0.7507940499 	 -0.6814282221 	 -0.6814282248 	 275
0.4022772961 	 -0.7077779254 	 0.5376275915 	 0.5376275821 	 276
0.1010429799 	 -0.2113727038 	 -0.0304926005 	 -0.0304926132 	 277
0.5535533845 	 0.0191971551 	 -0.0065687870 	 -0.0065687887 	 278
0.4330299503 	 -0.7114007946 	 0.5611566011 	 0.5611565909 	 279
-0.5002003092 	 -0.4825338569 	 0.2660328937 	 0.2660328885 	 280
-0.5804984396 	 0.1115006510 	 -0.0407100161 	 -0.0407100151 	 281
0.2962244303 	 -0.3038429039 	 -0.0024297785 	 -0.0024297748 	 282
0.8107058281 	 0.2822954450 	 -0.2336467924 	 -0.2336467915 	 283
-0.7956890473 	 0.4279749067 	 -0.3839007505 	 -0.3839007566 	 284
0.0557509520 	 0.6221482598 	 -0.0006758369 	 -0.0006758370 	 285
-0.3875346190 	 0.2663596283 	 -0.0276599900 	 -0.0276599882 	 286
0.0976653825 	 -0.8992050572 	 0.8099229394 	 0.8099229295 	 287
-0.7578673177 	 0.5930442605 	 -0.5864740193 	 -0.5864740229 	 288
-0.4211752702 	 0.1302923830 	 -0.0079457231 	 -0.0079457220 	 289
-0.1357908442 	 0.3341279685 	 0.0051677147 	 0.0051677149 	 290
-0.5584839344 	 0.2429895276 	 -0.0929683730 	 -0.0929683715 	 291
-0.0724577979 	 0.2608528248 	 0.0009943778 	 0.0009943779 	 292
0.0206523069 	 0.7188524585 	 -0.1953826675 	 -0.1953826777 	 293
-0.1569319177 	 -0.2284875273 	 -0.0480299675 	 -0.0480299756 	 294
0.3299599237 	 -0.3181514297 	 0.0203975569 	 0.0203975631 	 295
0.1458503452 	 -0.4288940137 	 0.0221974697 	 0.0221974714 	 296
-0.1523867720 	 -0.3173151661 	 -0.0462715180 	 -0.0462715300 	 297
-0.7918976011 	 0.5793621062 	 -0.5881838235 	 -0.5881838240 	 298
0.3503512976 	 -0.0079698364 	 -0.0026654739 	 -0.0026654752 	 299
0.1523110881 	 -0.1764523078 	 -0.0251524036 	 -0.0251524149 	 300
-0.0140812466 	 -0.5991169702 	 0.2169708406 	 0.2169708394 	 301
-0.5270472192 	 -0.4925809228 	 0.2952723591 	 0.2952723543 	 302
-0.1799941163 	 0.3716415633 	 0.0005779932 	 0.0005779935 	 303
0.1345342129 	 -0.3437335627 	 -0.0401554027 	 -0.0401554092 	 304
0.2809918526 	 0.0534028361 	 0.0091472387 	 0.0091472396 	 305
-0.3508303200 	 -0.2697447380 	 0.0076458720 	 0.0076458636 	 306
-0.2473476856 	 0.8894754699 	 -0.9243136765 	 -0.9243136941 	 307
-0.4377956710 	 0.1420075858 	 -0.0139325966 	 -0.0139325953 	 308
0.0135654095 	 0.7432788634 	 -0.4480184020 	 -0.4480184241 	 309
-0.9014210278 	 0.1376078940 	 -0.1265841312 	 -0.1265841328 	 310
-0.3126140869 	 0.3563223979 	 -0.0306727117 	 -0.0306727110 	 311
0.0683419279 	 0.7178389362 	 -0.2933449797 	 -0.2933449963 	 312
-0.0218905715 	 0.7663705722 	 -0.6286989274 	 -0.6286989555 	 313
-0.1956612856 	 -0.8590628850 	 0.7415448631 	 0.7415448551 	 314
-0.6059594505 	 0.0688877974 	 -0.0286283238 	 -0.0286283232 	 315
0.5512721079 	 0.0446306363 	 -0.0135855700 	 -0.0135855725 	 316
0.5752758711 	 0.0551163281 	 -0.0192930279 	 -0.0192930304 	 317
-0.1272286384 	 0.4825890522 	 -0.0047227131 	 -0.0047227131 	 318
0.0862068155 	 0.9563136906 	 -1.0148412879 	 -1.0148412978 	 319
0.2926106107 	 -0.0698603198 	 -0.0145666287 	 -0.0145666316 	 320
0.3219811646 	 0.2778108738 	 -0.0116793579 	 -0.0116793665 	 321
-0.5851169048 	 -0.7216527493 	 0.6742770159 	 0.6742770149 	 322
-0.3302721666 	 0.8251672191 	 -0.7863106895 	 -0.7863107061 	 323
-0.0745057367 	 0.5197282455 	 -0.0000612900 	 -0.0000612900 	 324
0.0758941988 	 0.2258271237 	 0.0013983711 	 0.0013983718 	 325
-0.0975450586 	 0.2519698233 	 0.0045519511 	 0.0045519504 	 326
0.0345241308 	 -0.2765603293 	 -0.0583054885 	 -0.0583055050 	 327
-0.3443671753 	 -0.2884361917 	 0.0123369761 	 0.0123369676 	 328
0.2423554475 	 -0.0644808641 	 -0.0118455961 	 -0.0118456004 	 329
-0.5273999884 	 -0.2801420113 	 0.1004351620 	 0.1004351574 	 330
-0.7256684703 	 0.2499812478 	 -0.1696231282 	 -0.1696231297 	 331
0.2657235746 	 0.0482727141 	 0.0085229023 	 0.0085229041 	 332
-0.1699910646 	 -0.2212755264 	 -0.0467644140 	 -0.0467644214 	 333
0.0712860194 	 0.3150541200 	 0.0002860650 	 0.0002860650 	 334
-0.4782496225 	 -0.4971218503 	 0.2689077970 	 0.2689077915 	 335
0.3641703958 	 -0.0183294982 	 -0.0036460607 	 -0.0036460620 	 336
-0.3493092384 	 -0.3401329194 	 0.0429510241 	 0.0429510161 	 337
0.1214132053 	 0.7202329527 	 -0.3726671474 	 -0.3726671661 	 338
-0.0330111287 	 0.7117279588 	 -0.0975203869 	 -0.0975203916 	 339
0.1071079178 	 0.6543230294 	 -0.0744188793 	 -0.0744188848 	 340
0.7338545841 	 -0.5318243352 	 0.4807994194 	 0.4807994113 	 341
0.0678242691 	 0.2336348866 	 0.0006041074 	 0.0006041076 	 342
0.6985276010 	 -0.5846976218 	 0.5335991911 	 0.5335991826 	 343
-0.1195682791 	 0.4727081829 	 -0.0029389841 	 -0.0029389840 	 344
0.6133258729 	 0.2267918563 	 -0.1085340818 	 -0.1085340877 	 345
-0.1316592352 	 -0.2941289591 	 -0.0548714717 	 -0.0548714841 	 346
-0.9594666216 	 -0.2044965119 	 0.2079838398 	 0.2079838399 	 347
-0.1645029843 	 0.3714845739 	 0.0018559841 	 0.0018559844 	 348
-0.9203670659 	 -0.1111141620 	 0.1024303696 	 0.1024303701 	 349
0.0721344339 	 -0.2958456595 	 -0.0601785825 	 -0.0601785977 	 350
0.2958034331 	 -0.5778637317 	 0.2670262465 	 0.2670262495 	 351
0.1395467561 	 0.3799990572 	 -0.0007811141 	 -0.0007811166 	 352
0.0577039147 	 0.7170120490 	 -0.2619584005 	 -0.2619584154 	 353
0.3113552338 	 -0.5569517962 	 0.2457427336 	 0.2457427376 	 354
0.0783571619 	 0.2073385499 	 0.0014054277 	 0.0014054289 	 355
-0.2278920328 	 0.1025165955 	 0.0156393283 	 0.0156393247 	 356
0.1393821907 	 -0.8549149974 	 0.7198040177 	 0.7198040062 	 357
0.3261609753 	 0.3674315607 	 -0.0508839960 	 -0.0508840064 	 358
-0.0660966549 	 0.2688037723 	 0.0004853296 	 0.0004853297 	 359
-0.3937062665 	 0.7892751452 	 -0.7197580690 	 -0.7197580840 	 360
-0.2183682128 	 0.1104273465 	 0.0156934693 	 0.0156934654 	 361
-0.0738969819 	 -0.3519312813 	 -0.0469674682 	 -0.0469674802 	 362
0.1463419359 	 0.3925911818 	 -0.0025851831 	 -0.0025851859 	 363
0.8973255578 	 -0.1568028356 	 0.1443603544 	 0.1443603523 	 364
0.6197937597 	 0.2557347672 	 -0.1298149277 	 -0.1298149336 	 365
-0.1794796070 	 0.2526276401 	 0.0169965254 	 0.0169965229 	 366
0.0700121346 	 0.5992032631 	 -0.0014942046 	 -0.0014942049 	 367
0.0846854416 	 0.2527308581 	 0.0022860799 	 0.0022860805 	 368
0.3658732857 	 0.8309168172 	 -0.7775389012 	 -0.7775389091 	 369
0.0047009421 	 0.7559496086 	 -0.5511877807 	 -0.5511878067 	 370
-0.0022022905 	 -0.5744598842 	 0.1786098594 	 0.1786098589 	 371
0.1390652140 	 -0.1745473677 	 -0.0186243454 	 -0.0186243545 	 372
-0.0421197981 	 0.7138585419 	 -0.1535782310 	 -0.1535782392 	 373
-0.5312915853 	 -0.0979859224 	 0.0215670353 	 0.0215670325 	 374
0.4296866661 	 0.0642806813 	 -0.0042501454 	 -0.0042501494 	 375
0.9292624936 	 0.0569326237 	 -0.0536476931 	 -0.0536476930 	 376
-0.1593271912 	 -0.1557599885 	 -0.0160226205 	 -0.0160226208 	 377
0.3853825645 	 -0.4228038963 	 0.1294947551 	 0.1294947626 	 378
0.2251513170 	 -0.8808669524 	 0.7997414318 	 0.7997414215 	 379
-0.5177048609 	 -0.0779476342 	 0.0138952701 	 0.0138952676 	 380
-0.5688686107 	 0.1348487188 	 -0.0470058474 	 -0.0470058461 	 381
0.2686099005 	 0.2704024209 	 0.0049917776 	 0.0049917714 	 382
0.1674081670 	 0.2993107739 	 0.0084975596 	 0.0084975576 	 383
-0.1429906809 	 0.3429357858 	 0.0047992019 	 0.0047992022 	 384
0.0712660142 	 0.5787526183 	 -0.0016733162 	 -0.0016733166 	 385
0.2020559057 	 0.1037178159 	 0.0106941625 	 0.0106941667 	 386
0.1790487988 	 0.6209101324 	 -0.1421441245 	 -0.1421441340 	 387
-0.0865788089 	 0.2527920795 	 0.0028057716 	 0.0028057713 	 388
0.0340144328 	 -0.5520026184 	 0.1468195011 	 0.1468195018 	 389
0.1544399832 	 0.2954215024 	 0.0084332870 	 0.0084332858 	 390
-0.0865419101 	 0.5207796588 	 -0.0009249724 	 -0.0009249724 	 391
-0.0637385506 	 -0.5814638373 	 0.1935917741 	 0.1935917721 	 392
0.0731265567 	 0.2532297128 	 0.0009691149 	 0.0009691153 	 393
-0.5269534187 	 -0.1359829577 	 0.0322341807 	 0.0322341774 	 394
0.0709665158 	 0.2152908366 	 0.0008370362 	 0.0008370368 	 395
-0.6010138197 	 -0.6182147576 	 0.5148762284 	 0.5148762262 	 396
-0.9141819766 	 0.1699436912 	 -0.1590384539 	 -0.1590384557 	 397
0.2366137982 	 -0.0513557622 	 -0.0084921840 	 -0.0084921874 	 398
0.1877854314 	 -0.3312124765 	 -0.0315633751 	 -0.0315633783 	 399
-0.2421389783 	 -0.0288274601 	 -0.0051440385 	 -0.0051440378 	 400
0.2415898239 	 -0.1450840919 	 -0.0306963130 	 -0.0306963214 	 401
0.2745421884 	 0.2875700779 	 -0.0008331968 	 -0.0008332039 	 402
0.1863603752 	 -0.3500105188 	 -0.0228220508 	 -0.0228220526 	 403
0.2239589324 	 0.0885324591 	 0.0124372080 	 0.0124372121 	 404
-0.1788291754 	 -0.1962805248 	 -0.0401824915 	 -0.0401824964 	 405
-0.7848108386 	 0.4603144223 	 -0.4198194310 	 -0.4198194374 	 406
0.5575952784 	 -0.1526441918 	 0.0483169986 	 0.0483170024 	 407
0.2760461057 	 -0.5673291704 	 0.2420855793 	 0.2420855831 	 408
-0.2386789608 	 0.4400628522 	 -0.0329978549 	 -0.0329978551 	 409
-0.4639717041 	 -0.2983191141 	 0.0786955638 	 0.0786955578 	 410
0.0776424445 	 0.3246314491 	 0.0006566735 	 0.0006566735 	 411
0.4796139546 	 0.2903094005 	 -0.0854107513 	 -0.0854107611 	 412
-0.3402138372 	 0.7968550364 	 -0.7260061881 	 -0.7260062042 	 413
0.2613277905 	 0.0329926999 	 0.0058133769 	 0.0058133786 	 414
0.6137952976 	 0.5286465861 	 -0.3941007079 	 -0.3941007121 	 415
0.7244551929 	 0.1643339923 	 -0.1053132044 	 -0.1053132066 	 416
0.0769389333 	 0.5691206877 	 -0.0026213082 	 -0.0026213087 	 417
-0.2277623189 	 -0.0278400115 	 -0.0035520231 	 -0.0035520223 	 418
0.1894857475 	 -0.1862662147 	 -0.0378820929 	 -0.0378821057 	 419
0.1847191986 	 0.6067339500 	 -0.1283110954 	 -0.1283111044 	 420
0.6001934615 	 -0.1578711939 	 0.0637275686 	 0.0637275716 	 421
-0.1626143751 	 -0.8524969843 	 0.7208067534 	 0.7208067447 	 422
0.5403776239 	 0.7594135520 	 -0.7153766138 	 -0.7153766147 	 423
0.7993192889 	 0.3147678925 	 -0.2591695393 	 -0.2591695384 	 424
0.9167881015 	 -0.1826888111 	 0.1756317228 	 0.1756317209 	 425
0.1247746574 	 -0.4311586042 	 0.0184333279 	 0.0184333287 	 426
-0.9180607236 	 -0.2865722505 	 0.2844231315 	 0.2844231321 	 427
-0.1892890834 	 0.1161426808 	 0.0099624881 	 0.0099624848 	 428
0.8695899376 	 -0.2749593719 	 0.2487014832 	 0.2487014789 	 429
0.0622470329 	 -0.2831175683 	 -0.0595840057 	 -0.0595840221 	 430
0.0011608381 	 -0.2619709184 	 -0.0523921146 	 -0.0523921297 	 431
0.2297905966 	 0.1452110310 	 0.0212604919 	 0.0212604956 	 432
-0.2264826568 	 0.0389992388 	 0.0045938840 	 0.0045938829 	 433
-0.2388577703 	 -0.3097883448 	 -0.0235324905 	 -0.0235325011 	 434
0.0614341291 	 0.6124466172 	 -0.0010043123 	 -0.0010043125 	 435
-0.2708426736 	 0.6695306445 	 -0.3555010937 	 -0.3555010996 	 436
-0.5022296888 	 -0.2802615871 	 0.0877026610 	 0.0877026558 	 437
0.0050988288 	 -0.6189741976 	 0.2486853370 	 0.2486853356 	 438
0.0460112303 	 -0.2870881485 	 -0.0603076202 	 -0.0603076367 	 439
0.3360903705 	 -0.7981444846 	 0.6728211082 	 0.6728210965 	 440
-0.0158667409 	 0.7821960756 	 -0.7283955769 	 -0.7283956081 	 441
-0.2010270948 	 0.1153876744 	 0.0131246955 	 0.0131246916 	 442
-0.4005433183 	 0.0799283825 	 -0.0006942264 	 -0.0006942264 	 443
-0.3323833696 	 0.3530335055 	 -0.0381408812 	 -0.0381408806 	 444
0.0152449291 	 -0.2662418144 	 -0.0546358196 	 -0.0546358356 	 445
-0.1027995374 	 0.2631626567 	 0.0051149000 	 0.0051148994 	 446
0.1730665331 	 -0.2180394557 	 -0.0456928018 	 -0.0456928157 	 447
0.3973301276 	 0.2768873929 	 -0.0406096441 	 -0.0406096539 	 448
0.4916167044 	 0.3098272807 	 -0.1031873798 	 -0.1031873897 	 449
0.5719457737 	 0.0791617461 	 -0.0269103454 	 -0.0269103488 	 450
-0.1115028229 	 0.1983174606 	 0.0064342720 	 0.0064342693 	 451
0.1942886373 	 0.6664054409 	 -0.2652121850 	 -0.2652121987 	 452
-0.0753272155 	 0.6072838579 	 -0.0017499126 	 -0.0017499129 	 453
-0.8338928073 	 -0.3724140903 	 0.3412532215 	 0.3412532227 	 454
-0.2380106802 	 -0.1281101797 	 -0.0266156959 	 -0.0266156974 	 455
0.1553914140 	 0.7780955020 	 -0.6489320094 	 -0.6489320339 	 456
0.2163857710 	 -0.0117660404 	 -0.0011281899 	 -0.0011281904 	 457
-0.1928450674 	 -0.2007936448 	 -0.0425460059 	 -0.0425460115 	 458
0.3347944708 	 0.2625747947 	 -0.0112286763 	 -0.0112286850 	 459
0.1386706966 	 0.7868142717 	 -0.6896886174 	 -0.6896886436 	 460
-0.3548618475 	 0.0563644989 	 0.0041249253 	 0.0041249249 	 461
-0.1711997995 	 0.6038693797 	 -0.0879995180 	 -0.0879995197 	 462
0.2137934949 	 -0.0238641574 	 -0.0013422987 	 -0.0013422993 	 463
-0.1872266613 	 0.6057015773 	 -0.1103901981 	 -0.1103901999 	 464
-0.5153321616 	 -0.1167849079 	 0.0233167732 	 0.0233167700 	 465
0.3899211274 	 0.2554455334 	 -0.0291377348 	 -0.0291377439 	 466
-0.1709534281 	 -0.3196898348 	 -0.0410500323 	 -0.0410500439 	 467
-0.1669388819 	 0.2043333849 	 0.0184316389 	 0.0184316340 	 468
-0.0112658188 	 0.7545469348 	 -0.5384752725 	 -0.5384752980 	 469
-0.6236724517 	 0.0471756713 	 -0.0217862865 	 -0.0217862863 	 470
-0.0563216680 	 -0.2208292349 	 -0.0274041836 	 -0.0274041902 	 471
0.1177752858 	 -0.4529136559 	 0.0378809119 	 0.0378809134 	 472
0.1964335347 	 0.5673736184 	 -0.0971836788 	 -0.0971836870 	 473
-0.7599391110 	 -0.4419821547 	 0.3822167705 	 0.3822167709 	 474
0.2364849402 	 0.1587372322 	 0.0221020398 	 0.0221020424 	 475
0.9138024881 	 0.0827317996 	 -0.0768008373 	 -0.0768008369 	 476
-0.2986425841 	 0.3456516456 	 -0.0208596046 	 -0.0208596038 	 477
-0.1374827139 	 -0.2007076696 	 -0.0343189809 	 -0.0343189854 	 478
0.1921724265 	 0.8280535719 	 -0.7954886918 	 -0.7954887144 	 479
0.2562228177 	 0.0604248527 	 0.0105282296 	 0.0105282322 	 480
0.5986953300 	 0.0429807551 	 -0.0168157433 	 -0.0168157452 	 481
0.3524356636 	 -0.3136670860 	 0.0290275482 	 0.0290275549 	 482
0.7477930224 	 0.1451258546 	 -0.0975958565 	 -0.0975958581 	 483
-0.5083709180 	 0.4109289269 	 -0.1852913426 	 -0.1852913426 	 484
-0.1417056222 	 0.4795475029 	 -0.0077407678 	 -0.0077407680 	 485
-0.0040403187 	 -0.6442467668 	 0.2912487943 	 0.2912487919 	 486
-0.5498533874 	 -0.2038341269 	 0.0679834350 	 0.0679834313 	 487
-0.1753448621 	 0.2917007462 	 0.0118628945 	 0.0118628937 	 488
0.0962239346 	 -0.4510279823 	 0.0311493335 	 0.0311493340 	 489
0.3348005091 	 0.1384713323 	 0.0098862006 	 0.0098861965 	 490
0.2306087511 	 -0.1335746203 	 -0.0273358490 	 -0.0273358578 	 491
0.7472163485 	 0.2909333056 	 -0.2141758365 	 -0.2141758377 	 492
0.2664410452 	 0.3146958013 	 -0.0067547028 	 -0.0067547103 	 493
0.2107192647 	 -0.0948631045 	 -0.0128296018 	 -0.0128296077 	 494
-0.0495018006 	 0.7740687904 	 -0.6790898985 	 -0.6790899275 	 495
-0.8948397923 	 -0.1342170071 	 0.1197112900 	 0.1197112906 	 496
0.1330389070 	 -0.1969153108 	 -0.0304279451 	 -0.0304279579 	 497
-0.9314456818 	 -0.2284780178 	 0.2258956199 	 0.2258956205 	 498
-0.4304909984 	 0.1623905033 	 -0.0154369474 	 -0.0154369459 	 499
-0.2400923483 	 -0.3287495052 	 -0.0146494562 	 -0.0146494666 	 500
0.2134513894 	 0.1092592380 	 0.0145461406 	 0.0145461455 	 501
-0.0586130961 	 -0.8657540163 	 0.7326619646 	 0.7326619548 	 502
0.1529195928 	 -0.3409880819 	 -0.0369772867 	 -0.0369772920 	 503
-0.3318666523 	 -0.3576453268 	 0.0454189382 	 0.0454189302 	 504
0.3452542814 	 -0.7663006365 	 0.6159076606 	 0.6159076494 	 505
0.6327366745 	 0.5068427862 	 -0.3793704331 	 -0.3793704368 	 506
0.0777195881 	 0.4892168228 	 -0.0006537298 	 -0.0006537302 	 507
0.3064483829 	 0.3607729276 	 -0.0384705451 	 -0.0384705547 	 508
0.1154384100 	 0.1916697717 	 0.0063537943 	 0.0063537974 	 509
-0.0843109818 	 -0.3369503583 	 -0.0514981710 	 -0.0514981838 	 510
0.0532898625 	 0.8366062407 	 -0.9306825756 	 -0.9306826086 	 511
0.4484517918 	 -0.0988236157 	 0.0061231021 	 0.0061231045 	 512
0.0344333150 	 0.7470473114 	 -0.5049264073 	 -0.5049264321 	 513
0.1244024760 	 -0.9202141080 	 0.8613487850 	 0.8613487767 	 514
0.5594973373 	 0.3162578967 	 -0.1432301236 	 -0.1432301319 	 515
-0.7119420770 	 -0.4736493449 	 0.3912443888 	 0.3912443883 	 516
-0.1706351840 	 0.2411892502 	 0.0172314254 	 0.0172314224 	 517
-0.7472149125 	 0.5148702111 	 -0.4650583507 	 -0.4650583587 	 518
0.2510229303 	 0.4824644194 	 -0.0755031684 	 -0.0755031774 	 519
-0.5660999383 	 0.0898646549 	 -0.0301784951 	 -0.0301784944 	 520
0.2982829827 	 -0.3412984082 	 0.0180613700 	 0.0180613755 	 521
0.1321836294 	 0.4395100991 	 -0.0056955570 	 -0.0056955594 	 522
-0.1758121171 	 0.1946025625 	 0.0196011108 	 0.0196011056 	 523
-0.0702674602 	 0.4339641153 	 -0.0001823697 	 -0.0001823694 	 524
-0.1622724623 	 -0.8203043079 	 0.6506217850 	 0.6506217759 	 525
0.4385736491 	 -0.0628473497 	 0.0011547363 	 0.0011547374 	 526
0.3790675019 	 -0.7586062808 	 0.6174907880 	 0.6174907766 	 527
0.4150722561 	 -0.2376601793 	 0.0252664854 	 0.0252664914 	 528
0.2601540982 	 0.4980107379 	 -0.0936730422 	 -0.0936730516 	 529
0.8545064443 	 -0.3073846790 	 0.2791848789 	 0.2791848743 	 530
0.0408493779 	 0.7579417273 	 -0.5859479524 	 -0.5859479802 	 531
0.2923580659 	 0.0415375931 	 0.0067153731 	 0.0067153733 	 532
-0.7055183691 	 0.2273385560 	 -0.1438859734 	 -0.1438859741 	 533
-0.1614667152 	 0.2922404176 	 0.0109730431 	 0.0109730424 	 534
-0.6515435301 	 0.0855107944 	 -0.0426065545 	 -0.0426065541 	 535
0.4125325864 	 0.4341019911 	 -0.1483288426 	 -0.1483288540 	 536
-0.4369727104 	 0.8218290207 	 -0.7929324819 	 -0.7929324936 	 537
-0.1269991556 	 0.4519098147 	 -0.0025169174 	 -0.0025169172 	 538
-0.2227410040 	 -0.0155860781 	 -0.0016060952 	 -0.0016060948 	 539
0.1419537209 	 -0.8239959790 	 0.6532083030 	 0.6532082918 	 540
0.9129884882 	 0.0277161031 	 -0.0245875453 	 -0.0245875455 	 541
-0.2184561846 	 0.0504700944 	 0.0048412860 	 0.0048412848 	 542
0.6250298900 	 0.0523105845 	 -0.0228520243 	 -0.0228520263 	 543
0.3812828574 	 0.2915724258 	 -0.0398062381 	 -0.0398062480 	 544
-0.0646182835 	 0.7669080212 	 -0.6327491340 	 -0.6327491613 	 545
-0.3954410626 	 0.2468107593 	 -0.0244298092 	 -0.0244298074 	 546
0.5536087226 	 0.2914680567 	 -0.1229372637 	 -0.1229372718 	 547
0.0738744932 	 0.6557319023 	 -0.0107509342 	 -0.0107509355 	 548
0.0875210197 	 -0.2075414415 	 -0.0233592082 	 -0.0233592184 	 549
-0.0759022639 	 0.4434227222 	 -0.0000900695 	 -0.0000900693 	 550
-0.2571535324 	 0.4417035078 	 -0.0428779989 	 -0.0428779990 	 551
0.1517982689 	 0.7172690312 	 -0.3884068364 	 -0.3884068547 	 552
-0.4457491357 	 0.1764681895 	 -0.0232592378 	 -0.0232592362 	 553
-0.0688832777 	 -0.2398317755 	 -0.0437955036 	 -0.0437955137 	 554
0.0685864017 	 0.4963264364 	 0.0000130898 	 0.0000130895 	 555
-0.2002860003 	 -0.3095014854 	 -0.0365075121 	 -0.0365075233 	 556
0.0738033994 	 0.8402164661 	 -0.9252250489 	 -0.9252250808 	 557
-0.0875955297 	 0.6095013627 	 -0.0067200345 	 -0.0067200350 	 558
0.1240450661 	 -0.2063794147 	 -0.0334018374 	 -0.0334018511 	 559
-0.1180055272 	 0.2080886916 	 0.0087520038 	 0.0087520005 	 560
0.3954840420 	 0.1752911056 	 -0.0093128604 	 -0.0093128679 	 561
-0.0267010776 	 -0.2583122618 	 -0.0510912823 	 -0.0510912961 	 562
-0.1368236509 	 -0.5302869722 	 0.1351662536 	 0.1351662500 	 563
0.5877031546 	 0.2153240880 	 -0.0919629449 	 -0.0919629512 	 564
0.2854855848 	 -0.3586603147 	 0.0226988150 	 0.0226988204 	 565
0.4048323166 	 -0.4382013425 	 0.1566654076 	 0.1566654145 	 566
0.4123059017 	 0.0727724195 	 -0.0024080258 	 -0.0024080301 	 567
0.0184197413 	 -0.5347611206 	 0.1218483751 	 0.1218483753 	 568
-0.7412734956 	 0.4824481015 	 -0.4198833454 	 -0.4198833531 	 569
0.0979183318 	 0.5725084195 	 -0.0103427131 	 -0.0103427147 	 570
0.3039963327 	 0.2731360028 	 -0.0045797744 	 -0.0045797824 	 571
0.0294607077 	 0.7247124836 	 -0.2882607740 	 -0.2882607893 	 572
0.3944361332 	 0.8437459400 	 -0.8105584423 	 -0.8105584474 	 573
0.0965055154 	 0.4312481236 	 -0.0009548022 	 -0.0009548030 	 574
-0.1502799229 	 0.4917731157 	 -0.0120520155 	 -0.0120520157 	 575
-0.2931810166 	 0.6702132534 	 -0.3793417660 	 -0.3793417723 	 576
0.0845929797 	 0.6587875752 	 -0.0337425348 	 -0.0337425377 	 577
-0.4158897302 	 0.2482309343 	 -0.0330333972 	 -0.0330333954 	 578
-0.4843854752 	 0.7945484110 	 -0.7593920259 	 -0.7593920369 	 579
0.4876954237 	 0.5120444946 	 -0.2840230292 	 -0.2840230396 	 580
0.6522855996 	 -0.4118464663 	 0.2819564409 	 0.2819564385 	 581
