Coord_x	Coord_y	Velosity_Ux	Velocity_Uy	Velocity_P	Num_el
0.2272178888 	 0.2711651068 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 233
-0.8621330390 	 -0.2563291996 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 234
0.1488727651 	 -0.1989311394 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 235
-0.2906567168 	 0.1204939683 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 236
-0.2779969901 	 0.1249451815 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 237
0.0723805320 	 -0.0207136183 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 238
-0.4598736518 	 -0.8725928159 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 239
0.7028235999 	 0.2707786184 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 240
-0.1280501260 	 0.2059303544 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 241
-0.4880040403 	 -0.0772801482 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 242
0.0561152272 	 0.1143146900 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 243
0.8751366159 	 0.2123207806 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 244
0.2368251945 	 0.2825654449 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 245
0.4578582997 	 -0.1384380378 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 246
-0.3395635409 	 0.3215959604 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 247
0.8768531273 	 -0.3692302776 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 248
0.0687346317 	 -0.3575042001 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 249
0.7069741781 	 0.2535424107 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 250
0.5858702175 	 0.6078684686 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 251
-0.4479984242 	 0.0484842263 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 252
0.1176731961 	 -0.1531454565 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 253
-0.5740465205 	 -0.0473898662 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 254
0.9098882341 	 0.0938905956 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 255
0.9259441697 	 0.0188590358 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 256
-0.0955303140 	 -0.0447943390 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 257
0.1439875325 	 -0.2131992281 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 258
0.0548895022 	 -0.0612776557 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 259
-0.0830743245 	 -0.0426607167 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 260
0.2456392620 	 0.8283155249 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 261
-0.1229961140 	 0.2197207643 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 262
-0.2164929684 	 0.5447972956 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 263
-0.3128408321 	 -0.3693136328 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 264
