Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	0	-2.951296307e-18	0.25	1
0.002	-1.668598468e-06	-4.806079743e-05	0.5003884932	4.829467499
0.003	-0.000117556381	0.0001612958196	0.7496343818	8.756666549
0.004	-0.0002480719682	0.0004314513962	0.9976430966	7.296011161
0.005	-0.0003324831296	0.000606949441	1.24620103	113.0643647
0.006	-0.0003665540443	0.0006979638292	1.49496048	9.142134211
0.007	-0.0003565737652	0.0007066466247	1.74362691	18.98431353
0.008	-0.0003117601183	0.0006262184625	1.992198789	9.469434018
0.009	-0.00024014907	0.0004455410153	2.240945409	6.315925998
0.01	-0.0001482586201	0.0001598455193	2.490228565	23.49522986
0.011	-4.157443037e-05	-0.0002243633479	2.740364326	23.73056709
0.012	7.468456297e-05	-0.0006889036771	2.991542387	5.791245773
0.013	0.0001950464811	-0.001206658744	3.243800702	5.366653261
0.014	0.0003135535842	-0.001745629073	3.497037512	2.161568628
0.015	0.0004238575939	-0.002273045165	3.751044728	3.939462481
0.016	0.0005196122234	-0.002758784374	4.005549259	9.804752541
0.017	0.0005949297665	-0.003177745817	4.260252868	6.809491366
0.018	0.0006448252866	-0.003511192569	4.514865439	3.400736331
0.019	0.0006655613575	-0.003747207324	4.769130337	2.894141472
0.02	0.0006548581794	-0.003880406268	5.022840253	3.092983946
0.021	0.0006119532728	-0.003911128704	5.275844789	2.792861206
0.022	0.0005375286961	-0.003844399347	5.528050528	32.36653628
0.023	0.0004335541286	-0.003688765862	5.779416874	8.100432798
0.024	0.0003030547181	-0.003455164462	6.029948658	6.776013402
0.025	0.0001498308403	-0.003156066203	6.279687352	10.36554607
0.026	-2.181364538e-05	-0.002804408223	6.528701609	3.168835335
0.027	-0.0002073178219	-0.002412855545	6.777078653	10.48075162
0.028	-0.0004020941958	-0.001993340786	7.024915491	7.749568704
0.029	-0.000601726474	-0.001556731178	7.272312554	8.849405445
0.03	-0.0008020211304	-0.001112597928	7.519368669	3.035901747
0.031	-0.0009993177173	-0.0006691690468	7.766177367	3.239488211
0.032	-0.001190471691	-0.0002333055217	8.012824347	1.756614948
0.033	-0.001372869377	0.0001894445344	8.259385948	8.345186048
0.034	-0.001544433498	0.0005947468039	8.505928512	13.81927808
0.035	-0.001703602077	0.0009793581526	8.752508312	2.989196955
0.036	-0.001849290982	0.001340987381	8.99917205	2.973199018
0.037	-0.00198084755	0.001678160482	9.245957516	5.666970915
0.038	-0.002098004453	0.001990095028	9.492894701	3.674067905
0.039	-0.002200818323	0.002276580456	9.740006438	2.760349114
0.04	-0.002289611704	0.002537858708	9.987309305	0.8669488975
0.041	-0.002364920741	0.002774524722	10.2348145	0.7128376419
0.042	-0.002427439252	0.002987431364	10.48252862	2.676858008
0.043	-0.002477969916	0.003177619324	10.73045467	1.355619165
0.044	-0.00251738393	0.00334625901	10.97859251	9.6913031
0.045	-0.002546586357	0.003494601708	11.2269394	7.550188631
0.046	-0.002566487193	0.003623940876	11.47549044	2.601124545
0.047	-0.002577978507	0.003735582699	11.72423896	0.8214784234
0.048	-0.00258191685	0.003830823564	11.97317687	0.5655470855
0.049	-0.002579110739	0.00391093317	12.22229486	1.578915069
0.05	-0.002570312599	0.003977142408	12.4715827	0.716276284
0.051	-0.002556214578	0.004030635091	12.72102942	0.5741074581
0.052	-0.002537447555	0.004072542895	12.97062347	0.4868198797
0.053	-0.002514582703	0.004103942862	13.22035294	0.883849772
0.054	-0.002488135092	0.004125856918	13.47020568	2.214076375
0.055	-0.002458568749	0.004139253133	13.7201695	0.7829882707
0.056	-0.002426303001	0.004145048068	13.97023225	0.6527174889
0.057	-0.002391719351	0.004144109532	14.22038201	0.5958274245
0.058	-0.002355168559	0.004137258418	14.47060717	1.399513066
0.059	-0.002316977517	0.004125274256	14.72089658	1.574284066
0.06	-0.002277455877	0.004108898598	14.97123959	1.120068912
0.061	-0.002236902028	0.00408883793	15.22162621	1.545137513
0.062	-0.002195609435	0.004065764649	15.47204727	4.097572413
0.063	-0.002153869427	0.004040340541	15.72249434	0.835272879
0.064	-0.002111976495	0.004013202762	15.97295974	0.7564516829
0.065	-0.002070231978	0.003984965458	16.2234366	3.03325576
0.066	-0.00202894626	0.003956224426	16.47391886	0.7505837867
0.067	-0.001988440069	0.003927561059	16.72440133	1.386541363
0.068	-0.001949044972	0.003899545218	16.9748796	4.186355936
0.069	-0.001911103156	0.003872737021	17.22535003	0.8974236601
0.07	-0.001874966588	0.003847687641	17.4758097	0.5776306791
0.071	-0.001840995629	0.00382493925	17.72625632	0.4575040141
0.072	-0.001809557201	0.003805024211	17.97668821	0.4665923094
0.073	-0.001781022637	0.003788463745	18.22710423	0.7822676769
0.074	-0.001755765267	0.003775766107	18.47750372	1.835018791
0.075	-0.001734157662	0.003767424325	18.72788646	0.4890198523
0.076	-0.001716568896	0.003763913969	18.97825258	0.5479501152
0.077	-0.001703361816	0.003765690835	19.22860253	1.099634331
0.078	-0.001694890333	0.003773188714	19.47893705	4.215818644
0.079	-0.001691496701	0.003786817107	19.72925709	0.6897240134
0.08	-0.001693508962	0.003806959238	19.97956378	0.7282348014
0.081	-0.001701238602	0.003833970218	20.22985843	0.5354336598
0.082	-0.001714978463	0.003868175458	20.48014241	0.516831273
0.083	-0.001735000885	0.003909869365	20.73041721	0.4525993141
0.084	-0.00176155613	0.003959314315	20.98068436	0.7689186842
0.085	-0.001794871239	0.00401674009	21.23094538	2.628087854
0.086	-0.00183514901	0.004082343365	21.48120181	0.4096534768
0.087	-0.001882567017	0.004156287233	21.73145516	0.6880348416
0.088	-0.001937277058	0.004238701269	21.98170688	1.918510958
0.089	-0.001999404921	0.004329681833	22.23195836	0.8521081814
0.09	-0.002069050373	0.004429292542	22.48221091	2.161034116
0.091	-0.002146287362	0.004537564918	22.73246571	0.4203756409
0.092	-0.00223116439	0.004654499187	22.98272386	0.6170077857
0.093	-0.00232370505	0.00478006521	23.23298631	0.4665845515
0.094	-0.002423908693	0.004914203537	23.48325388	0.6477180489
0.095	-0.002531751156	0.005056826468	23.73352725	1.041384228
0.096	-0.002647185438	0.005207822453	23.98380691	1.018867489
