Coord_x	Coord_y	Velosity_Ux	Velocity_Uy	Velocity_P	Num_el
0.2061709779 	 0.4735899093 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 259
-0.2061709779 	 -0.4735899093 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 260
0.6347388938 	 -0.5227291011 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 261
-0.6347388938 	 0.5227291011 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 262
0.1786834336 	 0.4865406982 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 263
-0.1786834336 	 -0.4865406981 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 264
-0.8025007497 	 0.3586999733 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 265
0.8025007497 	 -0.3586999733 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 266
0.1885806413 	 -0.5126076050 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 267
-0.1885806413 	 0.5126076050 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 268
-0.1194065680 	 0.4767718191 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 269
0.1194065680 	 -0.4767718191 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 270
0.1982932788 	 0.4451041369 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 271
-0.1982932788 	 -0.4451041369 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 272
0.3468671831 	 0.8305830831 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 273
-0.3468671831 	 -0.8305830831 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 274
0.2126718815 	 -0.5290477689 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 275
-0.2126718815 	 0.5290477689 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 276
0.3752745199 	 0.7971208858 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 277
-0.3752745199 	 -0.7971208858 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 278
0.0873609744 	 -0.7130265280 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 279
-0.0873609744 	 0.7130265280 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 280
0.8492870062 	 -0.1931313455 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 281
-0.8492870062 	 0.1931313455 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 282
0.1861705323 	 0.5140623516 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 283
-0.1861705323 	 -0.5140623516 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 284
