time = 0.552	Re = 10	rotation = 0.0876944
0.242067	0.829731	7036	
0.334796	0.325134	4437	
-0.261261	0.218759	1039	
-0.399058	0.556428	7762	
0.659071	0.423567	5338	
-0.157187	0.848936	394	
-0.258902	0.681773	3328	
0.012651	0.802259	7995	
0.116052	0.669165	7891	
0.496145	0.535653	1727	
0.142488	0.748477	2435	
-0.836504	0.422493	772	
-0.612910	0.750276	4139	
-0.506598	0.399699	1351	
-0.165437	0.208366	7188	
-0.561051	0.508468	2503	
0.821984	0.413221	5752	
0.268036	0.890751	9646	
0.413383	0.039519	8182	
-0.221980	0.772634	7114	
0.313155	0.261379	3647	
0.257503	0.370141	8205	
0.031574	0.622603	6195	
-0.259815	0.705725	5454	
-0.313517	0.802660	5085	
0.779334	0.470292	2852	
0.037309	0.687559	5781	
-0.553807	0.617172	6437	
0.756115	0.465225	888	
-0.858453	0.159380	7481	
0.344390	0.822143	6672	
-0.409107	0.503722	4416	
0.219452	0.108750	6247	
-0.150455	0.091473	5779	
0.208999	0.685884	684	
-0.347402	0.516782	2903	
0.557278	0.322203	9641	
-0.101585	0.690299	730	
-0.437990	0.459619	411	
0.387938	0.487384	3700	
-0.527676	0.513692	10222	
0.318539	0.429055	5252	
0.013262	0.717651	6924	
-0.336578	0.478476	895	
-0.691252	0.074031	8165	
-0.209759	0.589591	1761	
-0.190503	0.295015	7037	
-0.625968	0.192998	4355	
0.171493	0.419696	9053	
-0.851304	0.244328	1897	
-0.000247	0.843215	5675	
0.683472	-0.021033	5950	
0.135346	0.115965	3058	
-0.123390	0.074177	10845	
-0.141193	0.454303	4403	
-0.921029	0.310702	3872	
0.544958	0.251984	5823	
0.096000	0.315348	5429	
-0.675696	0.281714	4228	
-0.016659	0.877316	6697	
0.255230	0.765554	861	
-0.421148	0.716556	7604	
-0.585705	0.447700	6772	
-0.547888	0.621187	6437	
0.427962	-0.131735	3353	
0.311172	0.504436	1118	
0.033828	0.676291	5781	
0.279648	0.691576	5046	
0.042902	0.449386	462	
0.760260	0.091853	6660	
-0.272127	0.571636	10565	
-0.096891	0.892569	6737	
0.427631	0.397193	9181	
0.033400	0.788382	7961	
0.016963	0.712755	6924	
0.395404	0.109248	6244	
0.542321	0.636442	5548	
-0.297516	0.323542	4880	
0.469964	0.402689	1905	
0.658493	0.103796	9006	
-0.646037	0.242560	6824	
0.417788	-0.219272	526	
0.498562	-0.149412	1297	
-0.539485	0.770399	9574	
0.450070	-0.215584	2106	
-0.629466	0.459449	9205	
0.404917	-0.159235	555	
0.127006	0.008345	1171	
0.474561	0.027691	3294	
0.109954	0.568343	6060	
0.617368	0.561897	5034	
-0.569080	0.543088	2074	
0.780388	0.450921	1112	
0.488757	0.428353	4207	
0.476224	0.442521	3862	
0.660738	0.092281	8302	
-0.067161	0.443316	10107	
-0.314273	0.485736	1805	
-0.100452	0.588083	2954	
-0.256784	0.810101	7875	
-0.052108	0.367911	5929	
-0.063217	0.307615	10008	
-0.365347	0.893815	5082	
-0.460062	0.714392	10371	
0.652878	0.369625	5957	
0.525328	0.816422	7091	
-0.246525	0.045346	7345	
-0.448484	0.644304	8128	
0.051966	0.481055	5943	
0.011933	0.525345	7362	
-0.057112	0.858538	7821	
-0.071537	0.834410	5685	
0.417283	0.088922	9363	
0.710666	0.664451	8584	
-0.654145	0.360270	1773	
0.081798	0.456797	6308	
0.787173	0.447988	1112	
-0.066313	0.142217	2412	
0.017619	0.784635	7961	
0.226908	0.104124	7100	
-0.708635	0.657662	2654	
0.189113	0.284120	7508	
-0.672198	0.175704	2348	
-0.754997	0.577361	10911	
0.648590	-0.025808	8627	
-0.043826	0.483571	1655	
0.228375	0.697279	962	
-0.227152	0.326312	10274	
0.041236	0.952833	2579	
0.212030	0.059996	4801	
0.293493	0.847222	6341	
-0.754447	0.036421	8108	
0.281628	0.945120	4263	
0.503077	0.710700	9656	
-0.203836	0.225124	400	
0.003466	0.389511	4506	
0.123832	0.838484	8846	
0.146561	0.667448	352	
0.363886	-0.010902	3415	
-0.701297	0.046185	5575	
-0.834840	0.121194	8003	
0.710415	0.474318	10406	
0.104250	0.640617	354	
0.224385	0.754711	3746	
-0.150290	0.523146	2558	
-0.293771	0.101370	4122	
-0.336695	0.850753	8135	
0.651315	0.601171	7719	
-0.122792	0.342655	6186	
0.537547	-0.203040	4565	
0.437763	0.307635	4797	
0.295153	0.918519	9118	
0.735690	0.449837	6335	
-0.082607	0.831030	2976	
0.528233	0.382252	5619	
-0.137439	0.754595	792	
-0.062843	0.940705	7365	
-0.429851	0.497295	1542	
-0.767630	0.150483	4740	
-0.531634	0.567565	7754	
0.793732	0.308950	6294	
-0.192192	0.925335	7412	
-0.807428	0.295502	9144	
-0.290461	0.712875	6332	
0.630304	0.448777	10799	
-0.387425	0.895034	5082	
-0.234513	0.762090	9335	
0.227348	0.143424	7041	
0.185071	0.494532	5264	
-0.212348	0.154161	1538	
-0.649522	0.189352	802	
0.468939	0.675084	5464	
0.291376	0.645425	8439	
-0.030424	0.702480	2490	
-0.240055	0.044967	8513	
0.897171	0.087951	8249	
-0.739439	0.209008	2750	
-0.554637	0.628177	6437	
0.923065	0.057510	9498	
-0.307282	0.901323	1036	
0.117908	0.494372	4942	
-0.134754	0.556643	5694	
0.414862	0.601649	10903	
0.211075	0.222035	6325	
0.363494	0.222051	2671	
0.219550	0.317799	3836	
0.120725	0.105510	2997	
-0.101783	0.912629	6938	
0.446287	-0.114801	2729	
-0.360529	0.598881	5997	
0.504385	0.313341	6322	
-0.538732	0.546032	2488	
-0.043243	0.693089	617	
0.309656	-0.154270	10326	
0.648171	0.401704	8078	
0.687865	0.490879	8019	
-0.237970	0.468000	7601	
0.167755	0.604346	6114	
-0.152797	0.571181	7034	
-0.301684	0.231918	819	
-0.668504	0.107863	7798	
-0.211394	0.328160	3236	
0.173184	0.898402	5313	
0.237071	0.571798	10344	
-0.495466	0.634365	10217	
-0.779347	0.270344	8551	
0.340353	0.297931	8317	
-0.035367	0.526428	5747	
0.077577	0.159561	8394	
-0.013257	0.170800	9547	
0.487493	0.470186	5670	
0.265574	0.623388	4800	
0.411712	0.204157	1913	
-0.284911	0.479848	4793	
0.307697	0.877179	9527	
-0.094003	0.933196	10429	
0.274250	0.386966	1421	
0.283080	0.299790	3493	
0.377075	0.618275	3054	
0.670282	0.338075	4051	
-0.064943	0.941134	7365	
0.427231	0.166863	1752	
0.155915	0.952739	10815	
-0.798804	0.166034	8324	
-0.959414	0.078909	10328	
-0.715453	0.470717	9021	
-0.280016	0.627028	6046	
-0.556191	0.781525	9574	
-0.981623	0.062073	3545	
0.327284	0.324037	7999	
0.787645	0.220031	10990	
0.046719	0.473456	1082	
0.043693	0.966410	5917	
-0.655732	0.081108	2630	
0.069701	0.447002	6880	
-0.416367	0.312868	7440	
-0.078812	0.398533	8864	
0.386912	0.588521	10259	
-0.219677	0.388584	7072	
-0.389984	0.746722	5183	
0.221936	0.359547	4501	
0.334564	-0.169318	10012	
0.597559	-0.167977	3535	
