time = 11.252	Re = 10	rotation = 1.79065
0.723913	-0.486718	8973	
-0.547986	0.116747	7853	
-0.102593	-0.557736	3341	
0.169195	0.277853	6073	
-0.780561	-0.159837	6651	
0.872330	-0.047377	6485	
-0.513901	-0.535742	2332	
0.221356	-0.782321	7470	
-0.101946	0.690122	3105	
-0.487939	0.566126	9983	
-0.509693	-0.581332	1590	
-0.047620	0.921101	8097	
-0.333126	0.909435	5219	
0.246315	0.422753	4297	
0.696248	0.136222	488	
0.139019	0.165683	9824	
0.739646	-0.550106	2209	
0.865741	0.346389	9896	
-0.365106	0.148344	2814	
0.473533	-0.666141	2676	
-0.510771	0.035204	3941	
-0.575132	0.029735	8620	
0.000712	-0.222563	4172	
-0.272759	-0.752814	1809	
0.864984	0.102206	7867	
0.697299	-0.589114	6479	
-0.485265	0.543781	9830	
0.670326	-0.464178	1900	
0.447706	-0.768823	10608	
0.570385	0.645939	5595	
0.855288	-0.268444	9289	
0.187385	0.131867	7751	
-0.379255	-0.120770	4506	
0.373630	0.468899	1972	
-0.698949	0.283232	3096	
0.204101	0.250931	5915	
-0.108564	0.401569	4244	
-0.736666	0.121269	537	
0.210312	0.173634	4833	
-0.108939	0.499739	3113	
0.141614	0.145641	1234	
-0.535021	0.297079	2495	
-0.746614	-0.122443	2101	
0.483036	0.489964	7447	
0.143642	-0.092937	3057	
0.212942	0.431125	7621	
0.535952	-0.454115	7420	
0.241626	-0.193016	9797	
-0.605266	-0.017166	4727	
0.576445	0.646298	5595	
0.710080	-0.476432	10705	
-0.135880	0.120837	6780	
-0.380353	-0.330913	10950	
0.395774	0.447147	1884	
-0.397994	0.531779	9668	
-0.736417	0.631694	4326	
-0.257651	0.470217	5756	
-0.496779	-0.233936	7398	
0.221890	-0.161229	9085	
0.884962	-0.027353	6342	
-0.015569	-0.827658	5713	
0.800857	-0.253842	7291	
0.225821	-0.024755	5473	
0.672741	-0.461725	3740	
-0.286044	-0.343297	2543	
-0.253821	0.537043	8615	
-0.220794	0.667359	8753	
-0.749386	-0.184969	7895	
-0.643186	-0.027582	6643	
-0.471464	0.606439	10382	
0.198308	0.329576	3800	
0.841401	0.328511	8106	
-0.348430	0.473936	5431	
0.006886	-0.811341	9168	
-0.754788	-0.019151	4213	
-0.416407	0.143733	8159	
0.026291	-0.846764	2442	
0.008950	-0.655479	5104	
-0.164730	0.508474	1069	
