time = 13.202	Re = 10	rotation = 2.10101
0.468256	-0.733306	5733	
0.134387	0.521825	6750	
-0.532809	0.339144	10331	
0.108249	-0.140021	3030	
-0.712326	0.400515	1703	
0.803481	-0.355719	8647	
-0.722857	0.167932	4215	
-0.261992	-0.778737	3008	
0.585898	0.436834	977	
0.067219	0.750437	5677	
-0.774499	-0.023970	7396	
0.179758	0.903970	6312	
-0.245472	0.936996	7138	
0.135193	-0.250784	7233	
0.346878	-0.550664	2609	
0.079513	-0.108520	5185	
0.584774	-0.713727	1286	
0.912874	0.188685	7850	
0.399838	0.245910	6863	
0.040515	-0.818547	2309	
0.175359	0.449712	9615	
0.051681	0.523554	7362	
-0.327781	0.142382	4482	
-0.719271	-0.285035	5771	
0.841420	-0.218863	7482	
0.511800	-0.755431	9243	
0.099640	0.729907	5836	
0.290637	-0.754508	9044	
0.166824	-0.874284	5210	
0.781150	0.370772	1418	
0.744339	-0.518341	9729	
-0.121222	-0.117798	4347	
0.218533	0.264176	7723	
0.212946	-0.361396	1430	
-0.249222	0.691733	4158	
0.013907	-0.165474	8037	
0.573251	-0.071334	3032	
-0.333286	0.634901	2792	
-0.103979	-0.143717	6932	
0.625809	0.044972	7323	
0.028164	-0.126421	10174	
0.156939	0.595341	8515	
-0.511658	0.549049	2503	
0.478707	-0.463785	2018	
-0.293266	0.017849	3044	
0.179283	-0.247754	1622	
-0.068480	-0.702495	6915	
-0.460752	-0.053096	3086	
-0.034012	0.537445	4581	
0.780736	0.380859	888	
0.416900	-0.742014	10840	
0.326299	-0.035666	1843	
-0.004365	0.312211	5934	
0.192113	-0.366887	1673	
0.296573	0.624940	6170	
-0.678666	0.694362	8174	
0.540360	0.314078	1837	
-0.008610	0.409312	8397	
-0.432977	-0.020928	10959	
0.833115	-0.303715	7831	
-0.494490	-0.658522	5383	
0.557421	-0.632304	9425	
-0.315476	-0.047131	6201	
0.295115	-0.753351	8288	
-0.017463	0.238906	4395	
0.521101	0.406380	3888	
0.453628	0.578078	8895	
-0.646619	0.484727	11025	
-0.126610	0.560512	6548	
0.053649	0.771876	6351	
0.095555	-0.178756	1250	
0.897314	0.093685	6207	
0.424703	0.481950	3801	
-0.506685	-0.632783	4770	
-0.441128	0.583984	754	
0.350692	0.334563	7303	
-0.401458	-0.744922	4472	
-0.681055	-0.135678	1016	
0.609489	0.183459	2624	
0.419835	-0.083200	10716	
-0.423755	-0.045321	10198	
0.666334	-0.139186	5323	
0.228263	0.147125	9086	
0.240447	0.910024	957	
-0.434176	0.487106	3362	
-0.338702	-0.003459	5544	
-0.344138	0.396561	3688	
-0.232958	0.404818	2874	
0.437754	0.260405	947	
0.611358	0.267870	6572	
-0.530051	-0.657387	7291	
-0.683970	0.256656	4804	
0.360735	-0.827416	6637	
0.489652	-0.130707	5426	
0.473521	-0.129199	3091	
0.419125	-0.081959	10716	
-0.122827	0.623860	3373	
-0.216997	0.109811	8183	
-0.411768	0.185530	3321	
0.744340	-0.463594	1395	
-0.217872	0.526382	5265	
-0.249945	0.549390	6742	
0.079469	0.963364	9343	
0.790838	-0.337332	8790	
-0.067889	0.759369	792	
0.816807	0.525588	1053	
0.109844	-0.298811	1180	
-0.371524	-0.699560	543	
-0.074893	0.610261	6282	
0.218621	0.637480	1114	
0.715111	-0.523481	1399	
0.410672	-0.739863	10372	
0.375598	0.319818	2473	
0.913829	0.334585	8765	
-0.104808	-0.169610	1493	
-0.097695	0.568325	6512	
0.423890	-0.802053	2690	
0.129697	-0.669127	6590	
-0.551383	-0.589182	4047	
0.229996	0.260792	6986	
-0.310567	0.913729	10636	
0.096662	0.403776	2486	
-0.486078	0.025746	6977	
-0.040497	0.941393	2199	
0.541794	-0.017993	1594	
0.001357	0.657636	6410	
-0.492069	0.572432	2207	
-0.449595	-0.553196	11030	
0.635677	0.711954	9190	
0.187975	0.243851	3924	
0.827709	-0.366024	8680	
-0.657250	-0.367531	7882	
0.463262	0.870295	4333	
0.266274	-0.832808	5086	
-0.073512	-0.709414	6923	
-0.159927	0.496477	10290	
0.347598	-0.780341	7558	
0.539290	0.498503	597	
0.319174	0.170556	5101	
0.035577	-0.110722	10720	
0.818334	-0.146940	561	
-0.362023	-0.781761	5873	
0.514791	-0.441148	3121	
-0.705700	-0.385796	10204	
0.584789	-0.162867	5145	
0.403504	-0.503611	6005	
0.718871	0.572281	6832	
0.319886	-0.828640	7755	
0.074349	0.685104	6916	
0.131201	0.178377	7316	
0.278588	0.529157	6377	
0.712766	0.651290	9698	
-0.266184	-0.826829	6459	
0.389446	-0.748833	3441	
0.495487	-0.126189	6913	
-0.626881	-0.485540	4939	
0.661472	0.674617	2665	
-0.154078	-0.098258	2276	
-0.609263	-0.456975	918	
-0.735505	0.032514	6911	
-0.578424	-0.634116	7716	
0.528560	0.785714	9878	
0.581278	-0.592354	9762	
-0.512024	-0.605788	3838	
-0.593240	0.547299	9627	
-0.075069	0.972651	5635	
-0.060413	-0.813185	5875	
0.223247	0.290088	404	
0.084881	0.627908	6195	
-0.287063	0.188057	9557	
-0.489250	-0.025524	2266	
-0.528477	-0.645528	5463	
0.172649	0.725161	2101	
-0.349154	0.630872	9703	
0.111922	-0.300535	8568	
-0.041612	-0.901969	7954	
-0.084753	0.709804	1046	
0.473328	-0.672083	5868	
0.314101	-0.869740	8910	
0.332842	0.893154	11013	
0.001866	0.625712	815	
-0.073292	0.072178	1789	
-0.147762	0.732747	3576	
0.164277	0.353573	5988	
0.233744	0.441856	3275	
0.078088	0.451369	462	
-0.091422	0.342116	4452	
0.832050	0.396633	2852	
0.178720	0.176428	7818	
-0.046307	0.720033	672	
0.500005	0.388350	3351	
-0.524527	0.510438	10992	
-0.211488	0.692825	3530	
0.551205	-0.367322	10866	
-0.350193	0.678159	9945	
-0.478259	-0.706629	7165	
0.169162	-0.005281	10564	
0.105944	0.052730	1822	
-0.392157	0.184792	3725	
-0.420035	0.265334	1823	
-0.491785	0.048819	6393	
-0.499963	-0.504695	6585	
0.915912	0.054829	7232	
0.568943	-0.135380	2318	
-0.050726	-0.799169	5875	
-0.378363	-0.679513	1078	
0.156060	0.500131	6087	
0.366540	0.577509	5286	
-0.126006	0.370489	10659	
-0.229901	0.606819	8982	
-0.206767	0.088778	2614	
0.661796	-0.195866	6727	
0.275996	0.449817	4696	
-0.504665	0.245306	8005	
0.921568	0.134708	1385	
0.685101	0.644102	11004	
0.057411	0.548741	5861	
0.124666	0.468856	6531	
-0.070419	0.743820	792	
-0.024436	0.763383	4588	
0.654114	0.682514	9510	
0.316822	0.418797	4548	
0.593378	0.762840	9502	
0.227642	-0.755347	9326	
-0.736791	0.621434	5282	
-0.306559	-0.722108	3745	
-0.003323	0.725030	3423	
-0.036832	0.958239	2199	
-0.934969	0.304493	828	
0.129184	0.516969	6750	
-0.817235	0.039103	5939	
-0.094119	0.598757	7242	
0.468802	0.847241	6021	
-0.523096	0.024551	1384	
-0.110907	0.553840	5695	
-0.345261	0.200570	10292	
-0.191095	0.587198	10117	
0.557472	0.486457	1124	
0.450696	-0.165908	3215	
0.726499	-0.479080	9835	
0.038489	0.494420	3929	
0.572027	-0.379586	1739	
0.450451	0.072871	4759	
0.871350	0.231486	8059	
0.638861	-0.646685	1259	
0.222984	0.449250	9613	
0.144416	0.350979	4542	
-0.934174	0.295443	572	
0.764928	0.438627	6373	
-0.097973	-0.103275	778	
-0.145368	-0.796798	8962	
-0.197102	0.456632	10308	
-0.446589	0.845695	763	
0.225483	-0.379074	4378	
0.357125	-0.430954	7268	
0.033064	0.567544	10717	
0.297923	0.391251	3981	
0.188582	0.253514	3432	
0.104205	-0.792896	3181	
0.604311	0.345477	3935	
-0.775661	0.033564	8238	
0.612706	-0.051523	7626	
-0.066756	0.950665	2147	
0.877381	-0.056107	8468	
-0.638135	0.520512	1299	
0.508056	0.805998	5087	
0.662635	0.261222	9572	
0.052885	-0.301190	10818	
0.181058	0.514719	8725	
-0.281244	0.086419	7586	
0.827322	0.400918	2852	
-0.466310	-0.630520	4156	
0.885941	-0.273029	9382	
0.419192	-0.107473	8076	
-0.402565	-0.015201	6071	
-0.030605	0.524423	3777	
-0.268178	0.157111	7857	
0.892869	0.126871	6246	
-0.188316	0.441992	9922	
-0.413877	0.478679	4953	
-0.277616	0.233007	5880	
-0.718476	-0.387050	4387	
0.358273	0.552897	4595	
-0.257922	0.054599	4412	
0.196755	0.526996	2828	
0.348447	0.532715	3962	
0.823896	-0.118627	561	
0.523506	0.720782	9634	
0.131772	0.496424	6679	
-0.660944	-0.495851	4011	
-0.464197	0.045066	980	
0.308596	0.847049	8522	
0.385720	-0.456178	10246	
-0.597593	0.523337	1809	
-0.670810	-0.354416	7758	
-0.761806	-0.285538	6058	
0.390768	-0.810635	8049	
-0.487056	0.803413	9574	
0.323276	0.649209	1716	
0.237263	-0.805353	3247	
0.494228	-0.139984	5426	
0.916113	-0.019579	9498	
0.036678	0.527095	6333	
0.335787	0.499631	3405	
-0.344451	0.906784	5180	
-0.364514	-0.781456	6485	
-0.432774	0.868691	11047	
0.537912	-0.639594	9262	
0.248880	0.150866	8926	
0.617402	-0.082420	5014	
-0.530153	0.286939	3001	
-0.556130	-0.608235	5515	
-0.604222	-0.509882	1380	
-0.110169	-0.833565	7600	
-0.490053	0.861907	4273	
-0.328687	0.165858	3910	
0.678989	-0.665863	1388	
0.454134	-0.677404	4179	
-0.075394	0.062415	1789	
-0.712253	0.355235	1136	
-0.648252	0.716242	2654	
-0.048204	0.330188	744	
-0.249934	0.911923	448	
0.098946	0.961314	5917	
0.577152	0.285149	9985	
-0.707089	-0.296301	6013	
-0.103608	0.954897	9716	
0.458606	0.219298	833	
0.665185	-0.216259	4609	
0.274525	0.868134	6582	
-0.098622	0.746761	4496	
0.713834	0.637203	10506	
0.471350	0.475246	5593	
0.619398	0.617022	7909	
-0.768293	0.105651	10572	
0.443081	0.363469	6426	
0.202211	0.490855	1456	
-0.173793	0.731875	4025	
0.476441	0.352374	10193	
0.838538	-0.126079	793	
-0.712015	0.418756	1532	
0.773905	0.460393	524	
-0.135237	0.629118	3945	
0.823839	-0.422215	10449	
-0.265598	0.471208	2986	
-0.407121	-0.730374	5167	
0.159866	0.605812	1777	
0.526148	-0.685936	8730	
-0.147792	0.469000	10538	
0.111761	0.751327	6503	
-0.612221	0.534297	6145	
-0.942541	0.294196	572	
0.113896	0.744109	5836	
0.327065	0.504711	4860	
0.137589	0.570663	6810	
-0.167348	0.591260	1333	
-0.209328	0.897926	8656	
-0.357845	0.196620	634	
0.917380	-0.000249	9498	
0.397664	-0.822430	9514	
0.274221	0.277641	1950	
-0.319516	-0.707555	1675	
-0.700556	0.154697	2559	
0.678330	-0.577763	9090	
-0.361810	0.569645	5503	
-0.371945	0.555273	1518	
-0.721609	0.117394	5303	
0.801842	0.549061	4258	
-0.276450	0.142336	7629	
0.209944	0.738740	2435	
0.477400	-0.652414	2587	
