time = 9.852	Re = 10	rotation = 1.56784
0.846766	-0.251212	1649	
-0.316323	-0.439680	5152	
0.487384	-0.175675	517	
-0.362213	0.269286	3976	
-0.626603	-0.487790	6825	
0.845673	0.204427	5254	
-0.116621	-0.754003	4213	
0.519638	-0.624913	6178	
-0.706231	0.280475	2890	
-0.734390	0.092240	6529	
-0.142727	-0.775191	3746	
-0.169737	0.905640	8106	
-0.374074	0.893455	5651	
-0.450586	0.397811	3244	
0.455811	0.543130	6535	
-0.257083	0.236300	3040	
0.817570	-0.438411	891	
0.806796	0.467173	767	
-0.082983	-0.380120	5988	
0.723113	-0.425093	8759	
-0.181494	-0.484593	2368	
-0.293980	-0.489405	8126	
0.165226	-0.090293	7794	
0.224458	-0.740171	2728	
0.797841	0.342992	2988	
0.787683	-0.472352	9754	
-0.707105	0.034935	770	
0.809182	-0.097484	10303	
0.593191	-0.662606	7782	
0.345209	0.794340	7563	
0.894238	-0.050658	10932	
-0.249070	0.282878	10021	
0.134025	-0.477920	3022	
-0.237295	0.624414	7185	
-0.711902	-0.180059	3560	
-0.355082	0.316566	2839	
-0.258158	-0.097223	9651	
-0.656753	-0.322529	6094	
-0.292602	0.316558	1430	
-0.371902	-0.055444	5610	
-0.237781	0.236861	4430	
-0.480942	-0.297800	4846	
-0.564543	-0.498497	7881	
0.016838	0.721647	954	
-0.022942	0.177827	2712	
-0.477210	0.341702	9121	
0.659172	0.092472	9079	
0.047506	0.280491	3897	
-0.320891	-0.511467	4996	
0.359145	0.792480	9633	
0.840608	-0.198443	9144	
-0.003492	-0.174343	4692	
0.223175	-0.561754	7034	
-0.194378	0.636228	6468	
-0.608452	-0.052177	5015	
-0.762919	0.599880	1617	
-0.400713	-0.146760	10967	
-0.015062	-0.601969	6810	
0.009283	0.267064	8001	
0.859047	0.202345	6256	
0.312035	-0.756447	1799	
0.830564	0.072115	8518	
-0.117204	0.284101	10818	
0.809811	-0.095858	10303	
0.370126	-0.445421	1805	
-0.495612	-0.072472	8508	
-0.696171	0.195945	2770	
-0.558427	-0.531153	9892	
-0.390257	-0.506119	2484	
-0.761043	0.192786	2397	
-0.411115	0.313630	3108	
0.755076	0.495169	10446	
-0.480439	-0.150477	1859	
0.363157	-0.716193	2159	
-0.615812	-0.422573	4051	
-0.139495	-0.406430	5321	
0.298110	-0.788159	3283	
0.598659	-0.158578	3333	
-0.402432	-0.079802	7974	
-0.086906	-0.156345	7835	
-0.007655	0.287730	7073	
-0.650495	0.249250	9771	
0.226972	-0.377785	367	
-0.018559	0.941031	1734	
-0.224638	-0.685348	537	
-0.060672	0.236424	1362	
0.248314	-0.645358	10530	
0.073265	-0.673782	6907	
-0.163567	-0.342478	404	
-0.489919	-0.012174	3118	
0.164099	-0.826311	5685	
-0.056154	-0.746624	1711	
0.698761	-0.575036	1285	
-0.175073	-0.096555	8291	
-0.163059	-0.097872	9368	
-0.084851	-0.157961	7835	
-0.531023	-0.380729	5895	
0.262568	-0.174261	1116	
0.196364	-0.024633	4584	
0.841566	0.161886	6508	
-0.333052	-0.579109	5564	
-0.406419	-0.544650	4917	
-0.066126	0.964289	5918	
0.795485	0.301855	10975	
-0.752002	0.052318	667	
0.743152	0.625292	8851	
-0.337339	0.532131	10566	
0.555384	-0.545569	991	
-0.490028	-0.400233	3947	
-0.585774	-0.132251	6801	
0.864896	0.065154	1600	
0.839288	-0.175691	8080	
-0.151001	-0.388419	4504	
0.867679	0.440587	5921	
-0.316836	0.361195	3847	
-0.401275	-0.485733	3351	
0.733855	-0.539597	8858	
0.623235	0.267006	1290	
0.332510	-0.727713	9335	
0.126361	-0.472773	2891	
-0.451207	0.853076	365	
-0.037101	-0.554374	7877	
0.100145	0.213874	5408	
-0.290873	0.896214	8803	
-0.189746	-0.173831	8662	
-0.577622	-0.262441	2699	
-0.627508	-0.426076	6014	
0.635606	-0.077462	7410	
0.472186	0.829593	5227	
0.194658	-0.470955	6224	
0.896693	0.071063	2324	
0.480952	-0.553920	9550	
0.408925	0.897234	5974	
0.709672	-0.520794	2311	
0.671209	0.065337	7245	
-0.237748	-0.604432	3654	
0.817285	-0.314211	1396	
-0.706997	0.260699	7676	
0.113063	-0.396920	8461	
-0.134459	0.171928	4135	
0.635226	0.542511	8719	
0.265522	-0.817006	394	
-0.377311	0.581974	5406	
0.096959	-0.799270	5221	
-0.332138	-0.007867	10673	
0.308227	0.647655	3953	
0.441102	0.806224	1184	
0.708964	-0.542231	2991	
-0.629964	-0.142487	5334	
0.302609	-0.386411	7664	
-0.422619	-0.291785	8450	
0.601974	0.754802	8879	
0.325164	-0.802740	3864	
0.835754	-0.190080	9144	
-0.176353	-0.102140	6116	
0.308372	-0.723470	6268	
0.465874	0.821981	9189	
-0.222490	0.276432	7038	
0.498392	-0.549094	9814	
0.128693	-0.742132	4060	
0.030710	-0.857136	8717	
0.318502	0.891792	5088	
0.786577	0.206664	8701	
0.442703	-0.642255	6684	
-0.676931	-0.394143	3027	
-0.179315	0.958942	4279	
0.669657	-0.476111	8678	
0.088817	-0.487375	2438	
-0.525185	-0.285378	7079	
0.294218	-0.112870	5704	
0.093835	0.248166	657	
0.218375	-0.802091	4310	
-0.717986	0.109962	4803	
-0.658960	-0.326924	6094	
-0.334935	0.534920	5022	
0.380008	-0.818076	7098	
-0.682523	-0.138945	1915	
0.818381	0.049740	7787	
0.597921	-0.705398	2213	
0.131997	0.944067	10609	
-0.514295	-0.338861	6565	
0.072652	-0.082875	8479	
-0.734216	-0.060889	8107	
0.026990	-0.525814	1126	
-0.209119	-0.446649	3981	
-0.136337	-0.542688	8700	
0.199128	-0.604710	3430	
0.626618	0.676369	6597	
0.265217	-0.399816	2525	
-0.691959	-0.095248	7143	
-0.435901	-0.146640	3085	
-0.379039	-0.635707	435	
-0.696305	-0.188586	10478	
-0.546663	0.214772	9732	
-0.746388	-0.168242	5822	
0.181424	-0.831697	6366	
-0.081430	-0.082567	1890	
0.022254	-0.117611	1996	
0.196999	-0.039733	3670	
