time = 3.257	Re = 25	rotation = -5.11199
-0.547830	0.330867	5065	
-0.547475	0.331001	5065	
-0.499326	0.352874	7210	
-0.470444	0.369278	7368	
-0.443198	0.387047	7270	
-0.410810	0.412925	6393	
-0.417961	0.413156	6393	
-0.416404	0.421696	7486	
-0.419387	0.424263	7486	
-0.437346	0.416181	6563	
-0.439697	0.422320	6563	
-0.471336	0.411065	3567	
-0.479967	0.416335	3911	
-0.497777	0.412506	5370	
-0.523146	0.405869	5320	
-0.534005	0.408825	5984	
-0.550558	0.411152	9911	
-0.551187	0.418546	8764	
-0.558729	0.423949	5575	
-0.578747	0.428951	3125	
-0.579016	0.441630	7567	
-0.584101	0.455213	7567	
-0.594261	0.468463	2959	
-0.589333	0.483761	3665	
-0.586565	0.500447	2478	
-0.579486	0.521127	2326	
-0.573053	0.546611	2362	
-0.570288	0.566784	2396	
-0.551064	0.599285	2559	
-0.525646	0.639133	6186	
-0.487479	0.686158	8251	
-0.463457	0.712488	5084	
-0.433756	0.742970	7150	
-0.414594	0.762237	8085	
-0.383976	0.786097	6236	
-0.345916	0.813888	3489	
-0.302698	0.839790	7655	
-0.274557	0.854111	9220	
-0.246017	0.868493	9917	
-0.214877	0.881265	9481	
-0.182603	0.893995	8010	
-0.144852	0.906276	8276	
-0.104262	0.917747	8501	
-0.059927	0.926441	8899	
-0.012449	0.932942	1389	
0.040778	0.935084	1251	
0.095702	0.933853	10111	
0.148673	0.928170	7961	
0.200747	0.919702	2142	
0.251488	0.907562	996	
0.299703	0.893421	9080	
0.348788	0.875096	10050	
0.394272	0.855632	9033	
0.442169	0.831032	10130	
0.485678	0.805817	8844	
0.523729	0.779480	3674	
0.557532	0.754242	5738	
0.590597	0.725506	6682	
0.619534	0.698885	660	
0.645774	0.670740	6541	
0.668729	0.644300	1631	
0.688827	0.617487	5195	
0.706978	0.592909	5879	
0.686916	0.620297	5195	
0.664420	0.649897	1631	
0.638966	0.679040	6761	
0.610077	0.709518	660	
0.640496	0.677817	6761	
0.666869	0.647520	1631	
0.689953	0.617159	5195	
0.710429	0.588922	5879	
0.727544	0.561937	8352	
0.742804	0.536989	9008	
0.756401	0.511060	6844	
0.768018	0.488546	6218	
0.777077	0.465734	7109	
0.785114	0.445217	7109	
0.791300	0.424974	8234	
0.797127	0.407102	8234	
0.798926	0.389813	5952	
0.802259	0.375067	5952	
0.802611	0.360582	5535	
0.807018	0.347927	7198	
0.807788	0.355939	5535	
0.808409	0.336116	7704	
0.808300	0.318931	4850	
0.804920	0.303618	4850	
0.800905	0.290722	5417	
0.794205	0.280121	3746	
0.787484	0.270845	3746	
0.777376	0.263320	2504	
0.769165	0.256705	2504	
0.746445	0.250078	2353	
0.720969	0.245273	1138	
0.682302	0.243378	9023	
0.643552	0.243496	3679	
0.598975	0.249495	7291	
0.556470	0.258215	8785	
0.514050	0.273205	3743	
0.472391	0.293336	5286	
0.429303	0.328334	7456	
0.385904	0.368724	3889	
0.356781	0.401480	3201	
0.327786	0.435404	2874	
0.307605	0.464793	9539	
0.288236	0.493258	2308	
0.272314	0.520327	2867	
0.256542	0.547153	1215	
0.238796	0.585105	7470	
0.224361	0.618905	2555	
0.244485	0.572724	7784	
0.258377	0.544628	1215	
0.273001	0.516259	2867	
0.299320	0.477055	2674	
0.328939	0.435116	2874	
0.360429	0.397120	3201	
0.392025	0.360283	4706	
0.429413	0.327224	7456	
0.466727	0.297211	1506	
0.511116	0.273545	3743	
0.556942	0.256396	8785	
0.506855	0.275237	4077	
0.459936	0.301692	1570	
0.421301	0.334331	6453	
0.382945	0.369860	3889	
0.347115	0.412987	1908	
0.311145	0.458834	9371	
0.280585	0.505961	3109	
0.254758	0.549603	1415	
0.231532	0.603110	4651	
0.215598	0.646831	3233	
0.215150	0.686316	2111	
0.225036	0.712807	7185	
0.245942	0.725842	7761	
0.270519	0.730882	5876	
0.310513	0.723914	7507	
0.341946	0.714532	9542	
0.389242	0.680588	4457	
0.419493	0.648896	7028	
0.444794	0.609144	3928	
0.430159	0.642371	6369	
0.408049	0.676291	5500	
0.373354	0.707734	5457	
0.327801	0.738819	7506	
0.285310	0.757390	7581	
0.239999	0.773240	7462	
0.179534	0.785571	9064	
0.146671	0.789015	6846	
0.114268	0.791835	1626	
0.055584	0.788529	8194	
0.061857	0.785487	8194	
0.054847	0.776648	7578	
0.060609	0.765777	7640	
0.064711	0.752771	389	
0.070282	0.736392	6981	
0.073068	0.719683	7260	
0.074489	0.701518	1696	
0.074004	0.670006	2410	
0.083130	0.635355	9163	
0.103270	0.607968	8815	
0.131508	0.567832	6898	
0.154429	0.532129	6623	
0.184056	0.490899	3010	
0.201068	0.464506	3191	
0.218736	0.437267	9253	
0.237056	0.407031	5600	
0.255995	0.375046	7442	
0.266067	0.342226	5661	
0.276027	0.308770	769	
0.266222	0.327336	4299	
0.245470	0.363650	7442	
0.246011	0.342570	5713	
0.248308	0.306132	7707	
0.242507	0.268288	8266	
0.219265	0.234996	3462	
0.185964	0.193498	9076	
0.160782	0.162654	6090	
0.129493	0.127778	733	
0.128299	0.109777	10194	
0.129851	0.091740	3187	
0.135182	0.063426	7221	
0.130035	0.022658	650	
0.117888	-0.016162	1764	
0.093316	-0.063015	5913	
0.052182	-0.090369	5149	
-0.000666	-0.108791	9655	
-0.036914	-0.111123	1523	
-0.070936	-0.120251	3695	
-0.113011	-0.150592	2907	
-0.150999	-0.201381	4570	
-0.167066	-0.237314	7238	
-0.179400	-0.268109	6476	
-0.183551	-0.311951	5557	
-0.192158	-0.311298	7071	
-0.188320	-0.253363	3459	
-0.172521	-0.221684	6998	
-0.152217	-0.184893	4489	
-0.127227	-0.157352	2838	
-0.097885	-0.126949	3417	
-0.058680	-0.106844	928	
-0.021568	-0.106149	354	
0.011330	-0.100229	3499	
0.040372	-0.094341	1685	
0.085295	-0.064538	5913	
0.108999	-0.016029	1992	
0.116109	0.027546	819	
0.110710	0.063507	1097	
0.094954	0.063525	1751	
0.085562	0.070784	1936	
0.074375	0.084323	2024	
0.070771	0.092524	630	
0.119949	0.133211	7464	
0.157766	0.171783	4507	
0.177302	0.201757	9076	
0.195408	0.235855	3718	
0.209103	0.264675	5679	
0.220889	0.303596	5773	
0.213546	0.348742	6718	
0.201506	0.387836	3535	
0.163984	0.426237	3823	
0.149665	0.428921	7394	
0.142869	0.414066	8955	
0.136849	0.392235	7687	
0.129105	0.382196	7687	
0.133201	0.354891	3315	
0.125919	0.325588	1913	
0.115863	0.313755	363	
0.113706	0.284337	5582	
0.100187	0.274252	8171	
0.090701	0.247169	6658	
0.072556	0.232458	6259	
0.044245	0.209740	10107	
-0.001922	0.200540	2102	
-0.054198	0.220928	7989	
-0.082020	0.276775	8640	
-0.090105	0.334639	2168	
-0.091196	0.387448	3222	
-0.090259	0.441154	2784	
-0.087478	0.500002	925	
-0.085654	0.531706	2414	
-0.083865	0.563367	9708	
-0.079679	0.620793	482	
-0.077492	0.652194	901	
-0.075209	0.683899	9979	
-0.070115	0.735394	3802	
-0.060653	0.762135	441	
-0.032931	0.791016	1366	
-0.042069	0.778534	8113	
0.029991	0.797523	9476	
0.086791	0.800230	1566	
0.047474	0.797574	8838	
0.008857	0.794307	8264	
-0.038146	0.703867	1344	
-0.054933	0.691738	6923	
-0.060192	0.727247	5069	
-0.064427	0.769053	441	
-0.068472	0.732602	5069	
-0.072264	0.698925	9843	
-0.075081	0.651889	901	
-0.077460	0.608349	1250	
-0.078918	0.576364	2065	
-0.080253	0.544667	8096	
-0.082210	0.486307	1183	
-0.082772	0.448703	3501	
-0.083214	0.411008	1508	
-0.082542	0.375234	2288	
-0.081237	0.339163	2168	
-0.077299	0.302632	3550	
-0.070384	0.264855	1056	
-0.048717	0.227965	4309	
-0.014977	0.209707	4875	
0.034968	0.217624	5395	
0.067003	0.240043	6124	
0.085451	0.268056	8667	
0.098030	0.289451	9777	
0.106151	0.324834	4604	
0.111175	0.352336	3439	
0.110026	0.381352	3880	
0.113100	0.401064	4573	
0.103456	0.426422	6471	
0.109078	0.440703	7903	
0.109136	0.468036	1596	
0.105715	0.491121	3263	
0.116072	0.499107	3179	
0.112095	0.519573	3483	
0.124446	0.519563	2796	
0.128670	0.533272	5173	
0.117261	0.560888	5314	
0.135033	0.549135	7313	
0.100234	0.591062	7126	
0.076791	0.614352	1689	
0.045750	0.619186	7782	
0.041623	0.648929	3488	
0.042175	0.685651	2250	
0.038414	0.717428	4701	
0.029489	0.740841	2420	
0.021102	0.753982	1789	
0.014666	0.767620	10225	
0.012148	0.776045	9458	
0.020190	0.783180	9436	
0.040661	0.787980	8429	
0.104277	0.790752	1422	
0.162494	0.789052	7986	
0.118767	0.792000	1626	
0.074539	0.793271	2203	
0.018228	0.788109	8745	
-0.042105	0.779280	8113	
0.016078	0.787532	8745	
0.071062	0.792384	2203	
0.116334	0.792152	1626	
0.160720	0.790066	7986	
0.221033	0.779762	2522	
0.277070	0.764254	10033	
0.309302	0.749387	7603	
0.341318	0.733182	9977	
0.365770	0.715835	4783	
0.390263	0.698610	5457	
0.409215	0.676442	5500	
0.428401	0.654073	7022	
0.446991	0.617187	5346	
0.445117	0.591471	4517	
0.435091	0.573417	3740	
0.434563	0.597727	3928	
0.423789	0.625770	5467	
0.409721	0.655318	7028	
0.379799	0.681907	4457	
0.335261	0.710516	9331	
0.285416	0.726711	7482	
0.237985	0.729044	7185	
0.227153	0.717690	7185	
0.216924	0.702612	2507	
0.216060	0.682753	2491	
0.216465	0.659745	1712	
0.223233	0.630586	2555	
0.233070	0.596922	4651	
0.255113	0.550645	1415	
0.283741	0.498541	2308	
0.310984	0.460324	9371	
0.341388	0.419795	1908	
0.371343	0.384781	5471	
0.401316	0.350851	4706	
0.448445	0.311547	1168	
0.497104	0.279819	4077	
0.542208	0.263851	4711	
0.591004	0.250684	4927	
0.623470	0.247158	3679	
0.656135	0.243981	5348	
0.711708	0.244141	1138	
0.736036	0.248801	3196	
0.760276	0.254474	2353	
0.774540	0.262847	2504	
0.787225	0.272531	3746	
0.794831	0.284250	4775	
0.801086	0.297968	4850	
0.799796	0.306922	4850	
0.803547	0.316043	4850	
0.802572	0.326132	7704	
0.805473	0.337078	7198	
0.802692	0.348847	7198	
0.804320	0.361899	5535	
0.799431	0.375326	5952	
0.798998	0.391018	5952	
0.794701	0.407371	8234	
0.790191	0.427037	7203	
0.783884	0.446932	7109	
0.775981	0.469127	6120	
0.785060	0.442422	7109	
0.792217	0.418671	8234	
0.796982	0.396550	5952	
0.800861	0.377427	5952	
0.802168	0.360376	5535	
0.803637	0.345534	7198	
0.802366	0.331334	7704	
0.803512	0.319178	4850	
0.799960	0.307799	4850	
0.798181	0.298012	4850	
0.791084	0.289492	3746	
0.789387	0.281349	3746	
0.780031	0.275371	3746	
0.779291	0.268639	3746	
0.763159	0.258652	2353	
0.771064	0.265968	2504	
0.782909	0.273920	3746	
0.791170	0.284207	3746	
0.797913	0.296475	4850	
0.801314	0.311624	4850	
0.803146	0.329569	7704	
0.800795	0.339607	7198	
0.803139	0.350641	7198	
0.800690	0.362061	5535	
0.801165	0.375586	5952	
0.796038	0.398110	5952	
0.791077	0.410153	7203	
0.789936	0.423594	7203	
0.783900	0.436701	7165	
0.780601	0.452125	7109	
0.773931	0.466407	6120	
0.768430	0.483429	6120	
0.759588	0.499808	6844	
0.750506	0.518813	5886	
0.740529	0.536229	9008	
0.729252	0.557317	8352	
0.716752	0.575055	5829	
0.703652	0.596047	5879	
0.688934	0.615559	5195	
0.673470	0.637747	1631	
0.658624	0.653933	1631	
0.643537	0.672578	6541	
0.626726	0.689781	6761	
0.608787	0.708770	660	
0.589840	0.725043	9318	
0.570270	0.742820	5148	
0.549271	0.759219	5738	
0.526847	0.777116	3674	
0.500892	0.794101	9086	
0.472843	0.812649	4450	
0.444511	0.828353	10130	
0.414033	0.845276	7590	
0.384549	0.858733	9033	
0.353621	0.872891	10152	
0.322781	0.884273	10104	
0.290402	0.896035	524	
0.257293	0.904975	996	
0.223305	0.914013	5574	
0.190188	0.920405	1692	
0.156512	0.926834	888	
0.125987	0.929838	9560	
0.095282	0.932947	10111	
0.036464	0.934845	1251	
-0.020450	0.931170	1389	
-0.073406	0.923576	9255	
-0.119235	0.912766	456	
-0.161050	0.900844	4538	
-0.178215	0.894394	4342	
-0.216477	0.879019	10076	
-0.252764	0.863742	9917	
-0.282469	0.848065	7954	
-0.311487	0.832518	767	
-0.361261	0.799604	5008	
-0.398654	0.770746	7113	
-0.430595	0.742318	7150	
-0.457723	0.715815	5084	
-0.478630	0.691919	975	
-0.499595	0.668184	8420	
-0.532286	0.621260	6916	
-0.554521	0.581273	1141	
-0.567114	0.548436	2362	
-0.574090	0.521115	2326	
