time = 0.057	Re = 25	rotation = -0.0297969
-0.666326	0.633325	9594	
-0.665642	0.634002	9594	
-0.663916	0.635723	9594	
-0.661144	0.638462	4012	
-0.657418	0.642251	4012	
-0.652719	0.647205	4012	
