time = 0.067	Re = 25	rotation = -0.0411733
-0.672282	0.626834	5196	
-0.671604	0.627520	5196	
-0.669892	0.629269	5196	
-0.667144	0.632047	5196	
-0.663434	0.635893	5196	
-0.658747	0.640927	5880	
-0.653119	0.646797	5880	
