Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0	1.161644779e-16	2.325147997e-09	0.25	1
0.01	1.09350123e-07	-2.481488891e-07	0.5000005268	3.227363918
0.02	-5.678134137e-06	4.517888083e-07	0.7500451084	20.4184522
0.03	-2.127522005e-05	-2.425704125e-05	1.000407925	1.773862383
0.04	-4.155289124e-05	-4.925322314e-05	1.250860487	4.35276483
0.05	-5.71286655e-05	-5.345574338e-05	1.500822938	1.647200669
0.06	-7.052363909e-05	-3.41167974e-05	1.749776456	4.000867066
0.07	-8.955772944e-05	4.389829822e-06	1.997352126	0.9633828438
0.08	-0.0001207361588	5.589332142e-05	2.243339438	34.44484274
0.09	-0.0001670413772	0.000114581064	2.487665783	1.259538753
0.1	-0.000228335475	0.0001754079704	2.730369234	2.776896473
0.11	-0.0003026325653	0.0002341597396	2.971569761	2.147829688
0.12	-0.0003872585448	0.0002874109734	3.211442111	7.764834107
0.13	-0.000479629775	0.0003324735699	3.450191968	4.764291811
0.14	-0.0005776518521	0.0003673324624	3.688036412	0.9061823157
0.15	-0.0006798418706	0.0003905612243	3.925188994	0.7106529151
0.16	-0.0007852863646	0.0004012378472	4.161849176	0.5585188375
0.17	-0.000893519146	0.0003988658552	4.398195547	0.5645818839
0.18	-0.001004376756	0.0003833025223	4.634382138	0.5708417367
0.19	-0.001117864475	0.0003546946168	4.870537107	0.4892908122
0.2	-0.001234048317	0.000313422476	5.106763166	0.4142509447
0.21	-0.001352977242	0.0002600513075	5.343139178	0.3694462112
0.22	-0.001474634028	0.000195288936	5.579722503	0.3163623457
0.23	-0.00159891011	0.0001199491177	5.816551735	0.2731351949
0.24	-0.001725598715	3.491969869e-05	6.053649585	0.2389080613
0.25	-0.001854400839	-5.886494952e-05	6.291025729	0.2201876058
0.26	-0.001984939295	-0.0001604476363	6.528679488	0.325595294
0.27	-0.002116777104	-0.000268868661	6.766602284	0.3131174696
0.28	-0.002249436753	-0.0003831796726	7.004779835	0.2705570061
0.29	-0.00238242064	-0.0005024615261	7.24319401	0.2322852798
0.3	-0.002515228903	-0.0006258390139	7.481824377	0.2016590406
0.31	-0.002647373708	-0.0007524861512	7.720649492	0.1804602833
0.32	-0.002778389768	-0.0008816296403	7.959647977	0.1745734026
0.33	-0.002907844953	-0.001012554459	8.198799299	0.1683203193
0.34	-0.003035346603	-0.001144607063	8.438084346	0.1617604039
0.35	-0.00316054552	-0.00127719669	8.677485824	0.1549987771
0.36	-0.003283137954	-0.001409795303	8.916988497	0.1481527334
0.37	-0.003402865917	-0.001541936457	9.156579297	0.1413298207
0.38	-0.003519516203	-0.001673213315	9.396247339	0.1346210423
0.39	-0.003632918415	-0.001803276006	9.635983847	0.155134959
0.4	-0.003742942315	-0.001931828487	9.875782029	0.1654783044
0.41	-0.003849494721	-0.002058625059	10.11563691	0.1643612468
0.42	-0.003952516177	-0.002183466633	10.35554513	0.1577608653
0.43	-0.004051977521	-0.002306196883	10.59550474	0.1490531572
0.44	-0.004147876505	-0.002426698346	10.83551499	0.139893866
0.45	-0.004240234533	-0.002544888541	11.07557612	0.1310231462
0.46	-0.004329093577	-0.00266071617	11.31568916	0.1227355154
0.47	-0.004414513318	-0.002774157429	11.55585575	0.115118454
0.48	-0.00449656851	-0.002885212476	11.79607797	0.1081674792
0.49	-0.00457534659	-0.002993902073	12.0363582	0.1018404394
0.5	-0.004650945521	-0.003100264418	12.27669901	0.09608268207
0.51	-0.004723471845	-0.003204352182	12.517103	0.09083565107
0.52	-0.004793038331	-0.00330623029	12.75757278	0.08604950863
0.53	-0.00485976938	-0.003405933251	12.99811051	0.08463006067
0.54	-0.004923775517	-0.003503579428	13.23871869	0.08518271988
0.55	-0.004985182946	-0.003599257951	13.47939959	0.08502843768
0.56	-0.005044120899	-0.003693056121	13.72015524	0.08431393226
0.57	-0.005100718531	-0.003785062525	13.96098745	0.083171047
0.58	-0.005155104157	-0.00387536564	14.20189778	0.08171048147
0.59	-0.005207404623	-0.003964052446	14.44288754	0.08057152111
0.6	-0.005257744725	-0.004051207251	14.68395782	0.08768070723
0.61	-0.005306246649	-0.004136910706	14.92510947	0.0923630357
0.62	-0.005353029465	-0.004221239008	15.16634316	0.09491621325
0.63	-0.005398208661	-0.004304263256	15.40765933	0.1061952503
0.64	-0.005441895725	-0.004386048953	15.64905829	0.1186802597
0.65	-0.005484197773	-0.004466655648	15.89054016	0.1234113632
0.66	-0.00552521723	-0.004546136694	16.13210494	0.123144319
0.67	-0.005565051554	-0.004624539125	16.37375252	0.120044522
0.68	-0.005603793002	-0.004701903627	16.61548269	0.1155156012
0.69	-0.005641528457	-0.004778264602	16.85729513	0.1117254817
0.7	-0.005678339286	-0.00485365031	17.09918951	0.1284665353
0.71	-0.005714301245	-0.004928083074	17.3411654	0.1337838343
0.72	-0.005749484434	-0.005001579551	17.58322237	0.1323671539
0.73	-0.005783953281	-0.005074151039	17.82535997	0.1275717973
0.74	-0.005817766574	-0.005145803831	18.06757774	0.1213612785
0.75	-0.005850977523	-0.005216539593	18.30987523	0.1309298065
0.76	-0.005883633862	-0.005286355757	18.55225203	0.1621006076
0.77	-0.005915777969	-0.005355245939	18.79470773	0.2075676091
0.78	-0.005947447014	-0.005423200346	19.037242	0.2806914306
0.79	-0.005978673131	-0.005490206238	19.27985453	0.4191333163
0.8	-0.006009483685	-0.005556248467	19.52254511	0.7837364566
0.81	-0.006039901414	-0.005621309639	19.76531356	4.521183
0.82	-0.006069944562	-0.005685370411	20.0081598	0.73049345
0.83	-0.006099627236	-0.005748409895	20.25108383	0.5687175363
0.84	-0.006128959756	-0.005810406037	20.49408575	0.3707836828
0.85	-0.006157948952	-0.005871335955	20.73716574	0.3638382531
0.86	-0.006186598433	-0.00593117624	20.9803241	0.3448958236
0.87	-0.006214908831	-0.005989903235	21.22356121	0.2606838053
0.88	-0.006242878056	-0.006047493269	21.46687757	0.2775493985
0.89	-0.00627050154	-0.006103922864	21.71027377	0.290419092
0.9	-0.006297772495	-0.006159168922	21.95375052	0.2488707266
0.91	-0.006324682147	-0.006213208904	22.19730863	0.3353900987
0.92	-0.006351219966	-0.006266020962	22.44094898	0.5122152661
0.93	-0.006377373902	-0.006317584064	22.6846726	0.954496304
0.94	-0.006403130613	-0.006367878099	22.92848057	0.5359661329
0.95	-0.006428475681	-0.006416883962	23.17237409	0.5626121221
0.96	-0.006453393825	-0.006464583623	23.41635443	0.4154781833
0.97	-0.006477869063	-0.006510960146	23.66042295	0.3410868781
0.98	-0.006501884968	-0.006555997999	23.90458107	0.2762388647
0.99	-0.00652542479	-0.00659968289	24.1488303	0.2247339059
1	-0.006548471493	-0.006642001678	24.39317218	0.1878271675
1.01	-0.006571007979	-0.006682942381	24.63760834	0.1608514511
1.02	-0.006593017317	-0.00672249421	24.88214041	0.1404667413
1.03	-0.006614482901	-0.006760647604	25.1267701	0.1495196533
1.04	-0.006635388589	-0.006797394229	25.37149914	0.1787705358
1.05	-0.006655718817	-0.006832726966	25.61632927	0.1747802733
1.06	-0.006675458694	-0.006866639906	25.86126224	0.1603971576
1.07	-0.006694594071	-0.006899128351	26.10629982	0.144572256
1.08	-0.006713111621	-0.006930188808	26.35144376	0.1300505176
1.09	-0.00673099889	-0.006959818985	26.59669579	0.1174208764
1.1	-0.006748244356	-0.006988017787	26.84205763	0.1201576681
1.11	-0.006764837457	-0.007014785341	27.08753095	0.1373048459
1.12	-0.006780768626	-0.00704012301	27.33311738	0.1597686813
1.13	-0.00679602938	-0.007064033352	27.57881852	0.190526606
1.14	-0.006810612346	-0.007086520124	27.82463587	0.2352411923
1.15	-0.006824511284	-0.007107588296	28.07057088	0.3060616917
1.16	-0.006837721099	-0.007127244048	28.31662495	0.433875999
1.17	-0.00685023786	-0.007145494779	28.56279935	0.7158515442
1.18	-0.006862058808	-0.007162349105	28.80909529	1.142900485
1.19	-0.006873182365	-0.007177816863	29.05551388	0.3925290534
1.2	-0.006883608139	-0.007191909084	29.30205611	0.4705963145
1.21	-0.006893336925	-0.007204637972	29.54872289	0.3341143983
1.22	-0.006902370682	-0.007216016895	29.795515	0.2525683934
1.23	-0.006910712514	-0.007226060399	30.04243309	0.2016909154
1.24	-0.006918366651	-0.007234784247	30.28947772	0.1672959569
1.25	-0.006925338525	-0.007242205436	30.5366493	0.1425409487
1.26	-0.00693163507	-0.007248341502	30.78394814	0.1347147242
1.27	-0.006937263626	-0.007253211736	31.03137438	0.1538091695
1.28	-0.006942232505	-0.007256836578	31.27892807	0.1789995225
1.29	-0.006946551057	-0.00725923757	31.52660909	0.2132940479
1.3	-0.006950229636	-0.007260437359	31.77441719	0.262003893
1.31	-0.006953279548	-0.007260459679	32.02235201	0.3336762812
1.32	-0.006955713001	-0.00725932932	32.27041302	0.4312360424
1.33	-0.006957543063	-0.007257072083	32.51859958	0.4445924883
1.34	-0.00695878361	-0.007253714738	32.76691088	0.22853257
1.35	-0.006959449276	-0.007249284968	33.01534602	0.2960448572
1.36	-0.006959555392	-0.007243811319	33.26390394	0.2927653406
1.37	-0.00695911791	-0.007237323156	33.51258346	0.2408779984
1.38	-0.006958153333	-0.007229850609	33.76138328	0.1973806372
1.39	-0.006956678664	-0.007221424525	34.01030196	0.1699201945
1.4	-0.006954711363	-0.007212076417	34.25933795	0.1745819067
1.41	-0.00695226931	-0.00720183841	34.50848959	0.160526853
1.42	-0.006949370762	-0.007190743195	34.7577551	0.1429412394
1.43	-0.006946034312	-0.007178823974	35.00713259	0.1264957549
1.44	-0.00694227884	-0.007166114406	35.25662008	0.1122394304
1.45	-0.006938123461	-0.007152648546	35.50621549	0.1001377702
1.46	-0.006933587472	-0.007138460791	35.75591662	0.08988701022
1.47	-0.006928690294	-0.007123585812	36.00572121	0.08116009901
1.48	-0.006923451418	-0.007108058498	36.2556269	0.07367271148
1.49	-0.006917890344	-0.007091913893	36.50563126	0.06719369326
1.5	-0.006912026526	-0.00707518714	36.75573179	0.06153939473
1.51	-0.006905879318	-0.007057913422	37.0059259	0.05656471309
1.52	-0.006899467924	-0.007040127898	37.25621095	0.05215474026
1.53	-0.006892811349	-0.007021865647	37.50658427	0.04821794161
1.54	-0.006885928358	-0.007003161607	37.75704309	0.04468085132
1.55	-0.006878837436	-0.006984050517	38.00758462	0.04148402407
1.56	-0.00687155683	-0.006964567056	38.25820604	0.03857896204
