time = 10.002	Re = 1	rotation = 3.52112e-11
0.434921	0.747510	8823	
0.213428	0.531264	4226	
-0.631883	-0.184380	6172	
-0.226873	0.639587	352	
-0.384301	-0.697401	7667	
0.082134	0.860895	6435	
0.091571	0.729866	435	
0.555224	-0.565359	6266	
0.097199	0.672385	5593	
-0.030258	0.743590	3309	
-0.704384	-0.225705	6530	
-0.674266	-0.623632	10116	
0.014370	-0.967486	5974	
-0.053298	0.085590	5817	
-0.519880	0.383199	3155	
-0.545482	-0.135487	6518	
-0.260226	0.885587	10640	
-0.888087	0.280130	8451	
0.064666	0.155381	3211	
0.696100	-0.371524	3363	
0.343152	0.413726	5066	
0.160108	0.518670	3475	
-0.337968	0.445839	10500	
-0.719560	-0.160118	893	
-0.008463	0.861807	7564	
-0.096589	0.908534	2188	
0.352945	0.576481	10813	
0.841104	-0.019233	7652	
0.410680	0.791472	888	
-0.858872	0.208721	5037	
-0.142178	0.880314	6672	
-0.462386	0.327231	6449	
-0.142806	0.142708	3083	
-0.552514	0.294278	7008	
-0.355437	-0.071062	5767	
-0.402321	0.300078	11062	
0.505123	0.232258	6563	
0.548714	0.235537	758	
-0.473602	0.293390	7401	
-0.041949	0.638886	3654	
0.552724	0.201570	10138	
-0.014503	0.575593	1354	
-0.366260	-0.068078	3910	
-0.323428	0.277632	5598	
0.750099	-0.204852	7753	
-0.387803	0.354376	1064	
-0.324171	0.205516	5854	
-0.708424	0.120566	2714	
0.093100	0.498989	3705	
-0.805585	0.335852	7207	
0.665317	0.507546	1358	
-0.825063	0.010928	883	
-0.291963	0.141101	5916	
-0.557717	0.212618	4946	
-0.041409	0.360449	2606	
0.502381	-0.828983	9344	
0.478196	0.369759	7283	
0.243621	0.346977	8253	
-0.577932	-0.088568	9994	
-0.155246	0.864300	6819	
0.495444	-0.628503	2309	
0.692090	0.429373	7469	
0.157824	0.681843	1489	
0.841493	-0.015795	7652	
-0.493556	0.073013	1255	
-0.152402	0.576092	3914	
-0.024863	0.677193	5350	
-0.607154	0.382148	2302	
0.050712	0.447183	8199	
-0.119426	-0.812342	5547	
