time = 2.1	Re = 0.1
0.164477	0.113176	0
0.218180	0.139397	1
0.267605	0.169055	2
0.306343	0.204918	3
0.330471	0.249519	4
0.337528	0.305015	5
0.333042	0.338374	6
0.327917	0.372401	7
0.316056	0.410904	8
0.302003	0.451369	9
0.281996	0.495636	10
0.258356	0.542801	11
0.227550	0.594213	12
0.208456	0.621942	13
0.188827	0.650217	14
0.163093	0.680527	15
0.133314	0.711554	16
0.092946	0.740942	17
0.044859	0.761521	18
-0.004668	0.772032	19
-0.052599	0.777942	20
-0.097682	0.777316	21
-0.139370	0.775333	22
-0.176467	0.770938	23
-0.213482	0.768172	24
-0.247028	0.764527	25
-0.282207	0.762210	26
-0.313925	0.759168	27
-0.346304	0.755936	28
-0.377472	0.752695	29
-0.408617	0.749196	30
-0.438414	0.744891	31
-0.468218	0.740577	32
-0.526287	0.730424	33
-0.582724	0.717860	34
-0.637400	0.703872	35
-0.682055	0.697865	36
-0.723459	0.691700	37
