time = 4.4	Re = 0.1
0.179653	0.087640	0
0.224068	0.099485	1
0.268046	0.111489	2
0.306656	0.125376	3
0.341563	0.140780	4
0.382829	0.181663	5
0.386656	0.236660	6
0.372982	0.269024	7
0.357575	0.302359	8
0.331387	0.338414	9
0.303644	0.375519	10
0.268821	0.415033	11
0.231242	0.459009	12
0.209658	0.484238	13
0.188255	0.511030	14
0.164099	0.543176	15
0.138821	0.580801	16
0.107330	0.630456	17
0.086106	0.665823	18
0.066596	0.689621	19
0.037745	0.710043	20
-0.015800	0.710012	21
-0.057118	0.711996	22
-0.075642	0.697190	23
-0.107538	0.686365	24
-0.118403	0.674527	25
-0.147036	0.666072	26
-0.190950	0.649761	27
-0.227904	0.633508	28
-0.270245	0.617081	29
-0.304554	0.601353	30
-0.351291	0.582116	31
-0.375970	0.567398	32
-0.418417	0.545679	33
-0.445681	0.528113	34
-0.485587	0.503926	35
-0.514025	0.483071	36
-0.542566	0.461272	37
-0.569739	0.438217	38
-0.597093	0.414105	39
-0.620904	0.390458	40
-0.645099	0.365997	41
-0.669678	0.338965	42
-0.694668	0.310327	43
-0.714623	0.283787	44
-0.734736	0.256366	45
-0.756463	0.223423	46
-0.778045	0.187640	47
-0.794630	0.153326	48
-0.809969	0.117029	49
-0.823320	0.073620	50
-0.833258	0.028302	51
-0.837777	-0.011463	52
-0.840472	-0.050515	53
-0.839764	-0.090048	54
-0.837932	-0.128352	55
-0.833748	-0.163919	56
-0.829622	-0.198565	57
-0.823615	-0.231970	58
-0.818088	-0.265150	59
-0.811102	-0.294721	60
-0.804737	-0.325048	61
-0.796778	-0.354210	62
-0.789211	-0.384595	63
-0.771656	-0.440280	64
-0.751948	-0.495454	65
-0.730243	-0.546744	66
-0.705177	-0.598302	67
-0.678352	-0.646256	68
-0.649471	-0.692793	69
-0.621606	-0.734599	70
-0.596855	-0.771934	71
-0.568526	-0.823635	72
