time = 3.15	Re = 0.1
0.172528	0.100511	0
0.206220	0.112516	1
0.239908	0.124765	2
0.270284	0.138956	3
0.299588	0.153671	4
0.340328	0.191108	5
0.356633	0.240175	6
0.352181	0.270990	7
0.347259	0.302173	8
0.332197	0.338562	9
0.315495	0.376440	10
0.291320	0.418123	11
0.264060	0.463049	12
0.247184	0.488087	13
0.230318	0.513166	14
0.210872	0.541463	15
0.190843	0.571005	16
0.166247	0.604893	17
0.138984	0.642712	18
0.119889	0.666097	19
0.100582	0.689539	20
0.065830	0.716516	21
0.022109	0.727992	22
-0.022699	0.731093	23
-0.066005	0.731155	24
-0.101596	0.720006	25
-0.135519	0.711245	26
-0.159871	0.700273	27
-0.191777	0.692038	28
-0.216157	0.683110	29
-0.247343	0.675956	30
-0.298254	0.659635	31
-0.349197	0.642894	32
-0.396121	0.625193	33
-0.444468	0.605969	34
-0.486129	0.585822	35
-0.531297	0.563254	36
-0.570441	0.540325	37
-0.613272	0.513695	38
-0.649998	0.487647	39
-0.686959	0.458686	40
-0.721888	0.428509	41
-0.756081	0.396040	42
-0.787220	0.362712	43
-0.817727	0.326845	44
-0.845527	0.289727	45
-0.871969	0.250351	46
-0.894888	0.210102	47
-0.916590	0.167747	48
-0.935145	0.125967	49
-0.951097	0.083386	50
-0.964560	0.048543	51
-0.977901	0.016286	52
-1.000839	-0.030567	53
