time = 1.95	Re = 0.1
0.163173	0.115032	0
0.215155	0.141749	1
0.263283	0.171603	2
0.301701	0.207317	3
0.326777	0.251296	4
0.336089	0.305650	5
0.333170	0.338324	6
0.329772	0.371506	7
0.319873	0.409159	8
0.308008	0.448549	9
0.290424	0.491602	10
0.269500	0.537148	11
0.241997	0.586332	12
0.225090	0.612616	13
0.207984	0.639011	14
0.185885	0.667162	15
0.161764	0.695800	16
0.130452	0.724477	17
0.093609	0.750810	18
0.049192	0.769061	19
0.005159	0.781257	20
-0.038271	0.787720	21
-0.080039	0.791579	22
-0.118192	0.790784	23
-0.155092	0.790612	24
-0.188326	0.788786	25
-0.222222	0.788407	26
-0.252853	0.787190	27
-0.283934	0.786063	28
-0.343480	0.784202	29
-0.400333	0.781497	30
-0.455532	0.777873	31
-0.509510	0.772224	32
-0.561855	0.765950	33
-0.603094	0.767375	34
-0.640907	0.769448	35
