time = 3.1	Re = 0.1
0.172181	0.101082	0
0.205515	0.113110	1
0.238842	0.125387	2
0.268912	0.139604	3
0.297996	0.154306	4
0.338663	0.191644	5
0.355381	0.240499	6
0.351303	0.271210	7
0.346809	0.302250	8
0.332235	0.338560	9
0.316053	0.376341	10
0.292391	0.417988	11
0.265671	0.462812	12
0.232462	0.512738	13
0.213296	0.540847	14
0.193574	0.570085	15
0.169364	0.603508	16
0.142656	0.640521	17
0.105990	0.685712	18
0.074716	0.712192	19
0.033437	0.727612	20
-0.011140	0.731307	21
-0.053189	0.734054	22
-0.090911	0.725106	23
-0.125299	0.716696	24
-0.150166	0.705667	25
-0.181698	0.697573	26
-0.206033	0.688753	27
-0.236700	0.681927	28
-0.287100	0.666180	29
-0.337582	0.650299	30
-0.384156	0.633529	31
-0.432145	0.615454	32
-0.473653	0.596384	33
-0.518596	0.575146	34
-0.557688	0.553464	35
-0.600441	0.528333	36
-0.637196	0.503691	37
-0.674279	0.476309	38
-0.709353	0.447763	39
-0.743761	0.417054	40
-0.775250	0.385528	41
-0.806218	0.351638	42
-0.834670	0.316559	43
-0.862071	0.279380	44
-0.886127	0.241220	45
-0.909059	0.200948	46
-0.929031	0.160731	47
-0.947283	0.120260	48
-0.961848	0.086478	49
-0.976258	0.054853	50
-1.001159	0.008926	51
