time = 4.7	Re = 0.1
0.181000	0.084997	0
0.228546	0.096907	1
0.275312	0.108891	2
0.316007	0.122798	3
0.352196	0.138499	4
0.393049	0.180557	5
0.393325	0.237102	6
0.377433	0.269646	7
0.359634	0.303067	8
0.331235	0.338320	9
0.301454	0.374405	10
0.264788	0.412525	11
0.225625	0.455357	12
0.203291	0.480265	13
0.181265	0.507140	14
0.156633	0.539928	15
0.130571	0.579681	16
0.114223	0.606796	17
0.097866	0.634428	18
0.074745	0.677368	19
0.034561	0.702605	20
-0.011596	0.710044	21
-0.065080	0.702305	22
-0.093677	0.687669	23
-0.101403	0.676356	24
-0.139546	0.665029	25
-0.147576	0.655516	26
-0.181162	0.645347	27
-0.229900	0.627092	28
-0.269150	0.609158	29
-0.314452	0.589488	30
-0.350024	0.571049	31
-0.398998	0.546838	32
-0.423495	0.529949	33
-0.466864	0.503143	34
-0.493771	0.482531	35
-0.533881	0.452943	36
-0.561850	0.428374	37
-0.590026	0.402526	38
-0.616690	0.375552	39
-0.643714	0.346953	40
-0.667115	0.319289	41
-0.691161	0.289979	42
-0.715621	0.257330	43
-0.740595	0.221508	44
-0.760097	0.188254	45
-0.779079	0.152057	46
-0.797414	0.107618	47
-0.811757	0.058867	48
-0.818680	0.015121	49
-0.822508	-0.028592	50
-0.822180	-0.076471	51
-0.818848	-0.123156	52
-0.813103	-0.161268	53
-0.807113	-0.198053	54
-0.799099	-0.234140	55
-0.791186	-0.269744	56
-0.782217	-0.302718	57
-0.773519	-0.336022	58
-0.763226	-0.367856	59
-0.753093	-0.400438	60
-0.742002	-0.428962	61
-0.730959	-0.459234	62
-0.718457	-0.487806	63
-0.705548	-0.518136	64
-0.691695	-0.545380	65
-0.677580	-0.572710	66
-0.661907	-0.599453	67
-0.646025	-0.626349	68
-0.612494	-0.675538	69
-0.593700	-0.699986	70
-0.574741	-0.724476	71
-0.535511	-0.769100	72
-0.493824	-0.811653	73
-0.453054	-0.849575	74
-0.417102	-0.882735	75
-0.394628	-0.906204	76
-0.371719	-0.929694	77
