time = 5.05	Re = 0.1
0.182452	0.082099	0
0.233906	0.094139	1
0.284058	0.106127	2
0.327254	0.120079	3
0.364850	0.136220	4
0.404843	0.179851	5
0.400772	0.238218	6
0.382270	0.270910	7
0.361711	0.304290	8
0.331083	0.338184	9
0.299190	0.372758	10
0.260735	0.408852	11
0.220104	0.449923	12
0.196993	0.474370	13
0.174407	0.501175	14
0.149299	0.534612	15
0.122590	0.576804	16
0.105741	0.606600	17
0.088525	0.638335	18
0.074435	0.666398	19
0.057369	0.695780	20
0.023219	0.688160	21
-0.014839	0.701384	22
-0.067793	0.700174	23
-0.094071	0.677600	24
-0.125130	0.664903	25
-0.128969	0.656783	26
-0.176291	0.642559	27
-0.182274	0.634705	28
-0.221985	0.621713	29
-0.276037	0.599797	30
-0.317526	0.578879	31
-0.365249	0.554515	32
-0.401576	0.532337	33
-0.451966	0.501647	34
-0.475774	0.482099	35
-0.519217	0.449132	36
-0.545279	0.425024	37
-0.585056	0.389064	38
-0.612319	0.360221	39
-0.640026	0.329495	40
-0.666316	0.297641	41
-0.693327	0.263033	42
-0.716839	0.229426	43
-0.741065	0.191975	44
-0.765063	0.148290	45
-0.786627	0.097420	46
-0.798382	0.050575	47
-0.805118	0.001978	48
-0.806464	-0.051631	49
-0.802742	-0.104341	50
-0.795537	-0.146622	51
-0.787425	-0.187094	52
-0.776795	-0.229778	53
-0.765751	-0.272060	54
-0.754854	-0.306634	55
-0.744068	-0.341375	56
-0.731440	-0.375393	57
-0.718520	-0.410208	58
-0.704713	-0.442207	59
-0.690463	-0.475227	60
-0.674707	-0.506106	61
-0.658194	-0.538253	62
-0.641424	-0.565561	63
-0.623537	-0.595081	64
-0.604539	-0.622241	65
-0.583924	-0.651433	66
-0.563197	-0.676949	67
-0.541747	-0.702715	68
-0.518863	-0.727346	69
-0.495179	-0.752222	70
-0.471339	-0.774294	71
-0.446942	-0.796375	72
-0.420505	-0.817750	73
-0.393229	-0.839060	74
-0.365974	-0.857757	75
-0.338144	-0.876376	76
-0.309294	-0.893514	77
-0.279951	-0.910768	78
-0.251853	-0.925272	79
-0.223739	-0.939084	80
-0.173500	-0.962115	81
-0.141351	-0.978437	82
-0.113495	-0.993838	83
