time = 3.2	Re = 0.1
0.172872	0.099943	0
0.206926	0.111928	1
0.240978	0.124150	2
0.271660	0.138317	3
0.301187	0.153046	4
0.341996	0.190585	5
0.357881	0.239865	6
0.353058	0.270781	7
0.347707	0.302103	8
0.332160	0.338564	9
0.314941	0.376531	10
0.290260	0.418239	11
0.262473	0.463252	12
0.245331	0.488358	13
0.228210	0.513551	14
0.208495	0.542035	15
0.188170	0.571881	16
0.163194	0.606247	17
0.135362	0.644908	18
0.115737	0.668991	19
0.094933	0.693533	20
0.055628	0.719686	21
0.011018	0.728131	22
-0.034448	0.730634	23
-0.078219	0.727208	24
-0.111594	0.714733	25
-0.145373	0.705882	26
-0.169373	0.694974	27
-0.201664	0.686542	28
-0.226184	0.677507	29
-0.257871	0.669965	30
-0.309275	0.653013	31
-0.360687	0.635375	32
-0.407947	0.616714	33
-0.456635	0.596321	34
-0.498423	0.575062	35
-0.543760	0.551126	36
-0.582935	0.526934	37
-0.625815	0.498769	38
-0.662486	0.471288	39
-0.699317	0.440731	40
-0.734063	0.408878	41
-0.767974	0.374568	42
-0.798718	0.339368	43
-0.828664	0.301464	44
-0.855634	0.262183	45
-0.881004	0.220548	46
-0.902727	0.178185	47
-0.923020	0.133956	48
-0.939338	0.090350	49
-0.953797	0.046295	50
-0.965979	0.010488	51
-0.977911	-0.022449	52
-0.998829	-0.070593	53
