time = 0.9	Re = 0.1
0.151744	0.129922	0
0.194328	0.159804	1
0.234590	0.191841	2
0.271008	0.226962	3
0.301993	0.266438	4
0.326051	0.311615	5
0.342956	0.363084	6
0.352114	0.421147	7
0.352921	0.453049	8
0.353370	0.485204	9
0.350308	0.519390	10
0.346418	0.553911	11
0.339126	0.589592	12
0.330591	0.625506	13
0.318719	0.661608	14
0.305350	0.697595	15
0.288904	0.732877	16
0.270968	0.767517	17
0.250743	0.800574	18
0.229600	0.832555	19
0.207198	0.862603	20
0.184608	0.891366	21
0.161196	0.918590	22
0.138774	0.945068	23
0.110950	0.993146	24
