time = 2.35	Re = 0.1
0.166548	0.110056	0
0.194925	0.122806	1
0.223258	0.135621	2
0.274945	0.165003	3
0.314221	0.201141	4
0.336651	0.246814	5
0.339881	0.304108	6
0.332832	0.338444	7
0.324854	0.373723	8
0.309774	0.413465	9
0.292229	0.455459	10
0.268482	0.501488	11
0.240495	0.551277	12
0.222674	0.578672	13
0.204368	0.606660	14
0.181765	0.637153	15
0.157105	0.669205	16
0.123126	0.704147	17
0.076904	0.737330	18
0.046741	0.745642	19
0.017520	0.754551	20
-0.039137	0.762274	21
-0.093157	0.759974	22
-0.140844	0.753546	23
-0.183191	0.745840	24
-0.224384	0.739686	25
-0.261594	0.732591	26
-0.300442	0.726826	27
-0.335632	0.720185	28
-0.373431	0.713931	29
-0.407116	0.706985	30
-0.441654	0.699142	31
-0.474941	0.690916	32
-0.508199	0.682000	33
-0.539788	0.672213	34
-0.571532	0.662003	35
-0.602126	0.650839	36
-0.632739	0.639315	37
-0.662101	0.626479	38
-0.691563	0.613344	39
-0.719772	0.599391	40
-0.747935	0.585197	41
-0.795039	0.565532	42
-0.835643	0.550354	43
