time = 2.55	Re = 0.1
0.168130	0.107587	0
0.197774	0.120104	1
0.227351	0.132729	2
0.254228	0.147288	3
0.280946	0.161932	4
0.320623	0.198349	5
0.341620	0.244871	6
0.341754	0.303485	7
0.332667	0.338489	8
0.322441	0.374623	9
0.304905	0.415139	10
0.284797	0.458089	11
0.258162	0.505412	12
0.242579	0.531298	13
0.226969	0.557231	14
0.207239	0.586106	15
0.186730	0.616079	16
0.161117	0.649270	17
0.131131	0.685306	18
0.108113	0.704710	19
0.084954	0.724073	20
0.051517	0.736574	21
0.020511	0.746075	22
-0.010836	0.748166	23
-0.044072	0.752714	24
-0.074055	0.749979	25
-0.103670	0.747643	26
-0.153568	0.736579	27
-0.199529	0.726985	28
-0.241921	0.717451	29
-0.284711	0.709154	30
-0.323128	0.699780	31
-0.363957	0.690938	32
-0.400588	0.681097	33
-0.440332	0.670689	34
-0.475442	0.659741	35
-0.511370	0.647420	36
-0.545924	0.634488	37
-0.580316	0.620513	38
-0.612721	0.605664	39
-0.645281	0.589999	40
-0.676415	0.573370	41
-0.707491	0.555998	42
-0.736888	0.537329	43
-0.766325	0.517940	44
-0.794160	0.497745	45
-0.821826	0.477039	46
-0.868729	0.445444	47
-0.908476	0.420411	48
