time = 6.95	Re = 0.1
0.187955	0.068490	0
0.228176	0.076602	1
0.266491	0.082769	2
0.302124	0.088791	3
0.336909	0.094984	4
0.392950	0.110610	5
0.435582	0.130643	6
0.451144	0.158054	7
0.461051	0.189044	8
0.446064	0.223764	9
0.428577	0.259064	10
0.398936	0.288320	11
0.367706	0.315890	12
0.330767	0.337021	13
0.293181	0.358044	14
0.251403	0.377805	15
0.206310	0.405050	16
0.180822	0.424290	17
0.156048	0.448651	18
0.128511	0.484385	19
0.113838	0.511482	20
0.099412	0.538796	21
0.081310	0.585085	22
0.070926	0.617148	23
0.060912	0.650787	24
0.047887	0.679415	25
-0.004548	0.699414	26
-0.042353	0.691986	27
-0.064654	0.683014	28
-0.039181	0.688237	29
-0.038100	0.686953	30
-0.066718	0.669978	31
-0.098938	0.655433	32
-0.068254	0.670986	33
-0.038827	0.688065	34
-0.079750	0.659084	35
-0.127787	0.637597	36
-0.178751	0.617708	37
-0.221523	0.599913	38
-0.253528	0.582191	39
-0.286237	0.566646	40
-0.318172	0.550571	41
-0.312383	0.550051	42
-0.356202	0.525889	43
-0.396121	0.501094	44
-0.395543	0.497650	45
-0.423234	0.477628	46
-0.450767	0.457009	47
-0.481850	0.429628	48
-0.511574	0.401555	49
-0.549752	0.358731	50
-0.571161	0.333243	51
-0.593509	0.306669	52
-0.624111	0.265705	53
-0.647345	0.235002	54
-0.673049	0.201356	55
-0.693756	0.169263	56
-0.717258	0.133327	57
-0.741503	0.087788	58
-0.749991	0.054158	59
-0.755742	0.021785	60
-0.757065	-0.033648	61
-0.749284	-0.088074	62
-0.738531	-0.121235	63
-0.728616	-0.151663	64
-0.716633	-0.180922	65
-0.706268	-0.209997	66
-0.694661	-0.235246	67
-0.684330	-0.262993	68
-0.672254	-0.288903	69
-0.660723	-0.317500	70
-0.649703	-0.337468	71
-0.638361	-0.363903	72
-0.626249	-0.384156	73
-0.613134	-0.411317	74
-0.599752	-0.431730	75
-0.584596	-0.459187	76
-0.569509	-0.480345	77
-0.551855	-0.507712	78
-0.522962	-0.544461	79
-0.490990	-0.581846	80
-0.453417	-0.620704	81
-0.411303	-0.660177	82
-0.374767	-0.689728	83
-0.333612	-0.720906	84
-0.285173	-0.753132	85
-0.257725	-0.769415	86
-0.229766	-0.785639	87
-0.180744	-0.808904	88
-0.152281	-0.819758	89
-0.123724	-0.830502	90
-0.094174	-0.837805	91
-0.064640	-0.845028	92
-0.031629	-0.849795	93
0.001115	-0.853922	94
0.060760	-0.855044	95
0.092154	-0.852887	96
0.123098	-0.850788	97
0.177927	-0.842048	98
0.206049	-0.835782	99
0.234375	-0.830248	100
0.279318	-0.817980	101
0.328582	-0.803533	102
0.372455	-0.788346	103
0.420373	-0.770352	104
0.460833	-0.752127	105
0.502392	-0.731934	106
0.541368	-0.710308	107
0.581303	-0.686477	108
0.616161	-0.662722	109
0.651917	-0.636963	110
0.686251	-0.609062	111
0.720886	-0.578636	112
0.751022	-0.548827	113
0.781536	-0.516878	114
0.809014	-0.484728	115
0.836729	-0.450092	116
0.860523	-0.416708	117
0.884724	-0.381466	118
0.904194	-0.351162	119
0.923245	-0.320462	120
0.949384	-0.278917	121
0.972355	-0.242447	122
