time = 5.7	Re = 0.1
0.184831	0.077205	0
0.214601	0.083425	1
0.244336	0.089605	2
0.301153	0.101617	3
0.348874	0.115886	4
0.388847	0.133044	5
0.407599	0.156576	6
0.425975	0.180360	7
0.419846	0.211221	8
0.412951	0.242551	9
0.390004	0.274825	10
0.364806	0.307372	11
0.330876	0.337860	12
0.295890	0.368755	13
0.255182	0.400074	14
0.212419	0.437185	15
0.188377	0.460175	16
0.164992	0.486477	17
0.139097	0.521020	18
0.111661	0.567410	19
0.093910	0.602917	20
0.075496	0.643530	21
0.061437	0.688342	22
0.026274	0.696329	23
-0.028445	0.701003	24
-0.039418	0.689436	25
-0.072175	0.679849	26
-0.117112	0.660252	27
-0.141320	0.644659	28
-0.184894	0.628569	29
-0.184736	0.623688	30
-0.216926	0.612483	31
-0.248697	0.600993	32
-0.252224	0.595024	33
-0.301088	0.574565	34
-0.331863	0.558908	35
-0.362186	0.542734	36
-0.405495	0.514342	37
-0.430018	0.497048	38
-0.454542	0.479753	39
-0.490021	0.450037	40
-0.514838	0.428738	41
-0.539967	0.406950	42
-0.561602	0.382859	43
-0.582575	0.360863	44
-0.603638	0.338720	45
-0.628042	0.308628	46
-0.647734	0.284681	47
-0.667619	0.260438	48
-0.694960	0.222421	49
-0.723775	0.179144	50
-0.750878	0.130309	51
-0.763030	0.100225	52
-0.773816	0.069652	53
-0.783242	0.010502	54
-0.783394	-0.020123	55
-0.783876	-0.051050	56
-0.779541	-0.081172	57
-0.775698	-0.111240	58
-0.768376	-0.139072	59
-0.762427	-0.167439	60
-0.749312	-0.209557	61
-0.736007	-0.251042	62
-0.720387	-0.295234	63
-0.703836	-0.340018	64
-0.688212	-0.376048	65
-0.671753	-0.413232	66
-0.651867	-0.453303	67
-0.630028	-0.494105	68
-0.609787	-0.526545	69
-0.588118	-0.559960	70
-0.564525	-0.591481	71
-0.538895	-0.624237	72
-0.513165	-0.653190	73
-0.485155	-0.683435	74
-0.456506	-0.710457	75
-0.425095	-0.738941	76
-0.395925	-0.761848	77
-0.362949	-0.786974	78
-0.329881	-0.808883	79
-0.292339	-0.832516	80
-0.256539	-0.851800	81
-0.218230	-0.870579	82
-0.178492	-0.886561	83
-0.136209	-0.901380	84
-0.095683	-0.912442	85
-0.053842	-0.922028	86
-0.010763	-0.928759	87
0.033381	-0.933666	88
0.074240	-0.935739	89
0.114709	-0.936933	90
0.153543	-0.935980	91
0.192234	-0.934453	92
0.227833	-0.931030	93
0.261615	-0.928269	94
0.318157	-0.923554	95
0.354143	-0.923079	96
0.388246	-0.922478	97
