time = 2.95	Re = 0.1
0.171119	0.102816	0
0.203399	0.114930	1
0.235665	0.127300	2
0.264831	0.141601	3
0.293258	0.156269	4
0.333685	0.193331	5
0.351613	0.241557	6
0.348654	0.271933	7
0.345447	0.302516	8
0.332349	0.338548	9
0.317752	0.375984	10
0.295671	0.417464	11
0.270643	0.461904	12
0.239117	0.511208	13
0.220849	0.538725	14
0.202114	0.567069	15
0.179013	0.599172	16
0.154029	0.633969	17
0.121110	0.675005	18
0.096824	0.698805	19
0.067822	0.721584	20
0.023490	0.731186	21
-0.014836	0.736668	22
-0.053445	0.736800	23
-0.091199	0.732665	24
-0.119032	0.722099	25
-0.150256	0.714545	26
-0.174715	0.705867	27
-0.203977	0.699868	28
-0.252952	0.685539	29
-0.301951	0.671925	30
-0.347384	0.657698	31
-0.394138	0.642848	32
-0.435014	0.626850	33
-0.479156	0.609441	34
-0.517885	0.591348	35
-0.560209	0.570603	36
-0.596889	0.550016	37
-0.634067	0.527110	38
-0.669418	0.503208	39
-0.704278	0.477509	40
-0.736526	0.451008	41
-0.768526	0.422667	42
-0.798386	0.393251	43
-0.827715	0.362131	44
-0.854351	0.329958	45
-0.880438	0.296034	46
-0.903856	0.261530	47
-0.926103	0.225824	48
-0.944956	0.196568	49
-0.963413	0.168340	50
-0.994029	0.124169	51
