time = 3.85	Re = 0.1
0.176924	0.092898	0
0.216114	0.104769	1
0.255276	0.116808	2
0.290126	0.130765	3
0.322591	0.145758	4
0.364004	0.184883	5
0.373807	0.237126	6
0.364173	0.269030	7
0.353325	0.301741	8
0.331710	0.338529	9
0.308226	0.376801	10
0.277634	0.417906	11
0.243889	0.463052	12
0.223935	0.488554	13
0.204035	0.514944	14
0.181455	0.545527	15
0.157918	0.579560	16
0.129009	0.621177	17
0.110915	0.647750	18
0.092526	0.675418	19
0.068837	0.695804	20
0.042567	0.713821	21
0.013567	0.711989	22
-0.018911	0.719419	23
-0.049371	0.716610	24
-0.078000	0.711056	25
-0.118474	0.694132	26
-0.152440	0.677973	27
-0.188689	0.664979	28
-0.219677	0.652383	29
-0.260205	0.640088	30
-0.284295	0.628440	31
-0.323025	0.614645	32
-0.349662	0.602105	33
-0.387227	0.587049	34
-0.415424	0.572665	35
-0.443671	0.557953	36
-0.471151	0.541933	37
-0.498665	0.525542	38
-0.547799	0.491925	39
-0.572958	0.473055	40
-0.598219	0.453908	41
-0.639650	0.416832	42
-0.662223	0.395080	43
-0.684887	0.373042	44
-0.722840	0.330174	45
-0.743390	0.304404	46
-0.764048	0.277920	47
-0.780804	0.252390	48
-0.797505	0.226752	49
-0.813191	0.197747	50
-0.828461	0.168131	51
-0.841116	0.137296	52
-0.853146	0.106179	53
-0.862458	0.073206	54
-0.871025	0.040312	55
-0.876298	0.008640	56
-0.881463	-0.022771	57
-0.884089	-0.054350	58
-0.886863	-0.085623	59
-0.887681	-0.144309	60
-0.886115	-0.201167	61
-0.881980	-0.253856	62
-0.876404	-0.306275	63
-0.869296	-0.355167	64
-0.861120	-0.402869	65
-0.853784	-0.444439	66
-0.848043	-0.481935	67
-0.847271	-0.530691	68
