time = 3.4	Re = 0.1
0.174211	0.097702	0
0.209749	0.109627	1
0.245294	0.121765	2
0.277218	0.135851	3
0.307647	0.150641	4
0.348708	0.188615	5
0.362845	0.238767	6
0.356537	0.270049	7
0.349479	0.301881	8
0.332015	0.338565	9
0.312773	0.376796	10
0.286139	0.418499	11
0.256360	0.463740	12
0.238229	0.489065	13
0.220154	0.514679	14
0.199421	0.543873	15
0.177959	0.574962	16
0.151706	0.611343	17
0.121381	0.653728	18
0.098974	0.681508	19
0.068380	0.710800	20
0.013514	0.722515	21
-0.033155	0.727523	22
-0.081045	0.719757	23
-0.117722	0.706953	24
-0.147581	0.694398	25
-0.182454	0.684993	26
-0.205937	0.674267	27
-0.240158	0.664756	28
-0.265307	0.655035	29
-0.299060	0.645698	30
-0.352447	0.625736	31
-0.405444	0.604084	32
-0.453745	0.581219	33
-0.503500	0.555820	34
-0.545568	0.529941	35
-0.591291	0.500317	36
-0.630370	0.470894	37
-0.673106	0.436242	38
-0.709329	0.402711	39
-0.745424	0.365321	40
-0.779029	0.326167	41
-0.811275	0.283682	42
-0.839518	0.240027	43
-0.865799	0.192814	44
-0.887981	0.144337	45
-0.907133	0.094060	46
-0.921441	0.044215	47
-0.933662	-0.006555	48
-0.942470	-0.054768	49
-0.949394	-0.101952	50
-0.955282	-0.140693	51
-0.961768	-0.175513	52
-0.975284	-0.226076	53
