time = 2.9	Re = 0.1
0.170758	0.103401	0
0.202701	0.115560	1
0.234613	0.127953	2
0.263482	0.142283	3
0.291693	0.156944	4
0.332032	0.193919	5
0.350361	0.241929	6
0.347768	0.272195	7
0.344990	0.302616	8
0.332388	0.338543	9
0.318326	0.375846	10
0.296785	0.417248	11
0.272345	0.461536	12
0.241408	0.510615	13
0.223414	0.537956	14
0.205078	0.565977	15
0.182330	0.597668	16
0.157952	0.631767	17
0.126116	0.671606	18
0.103325	0.694501	19
0.077810	0.717159	20
0.035413	0.730629	21
-0.002422	0.736760	22
-0.039964	0.738582	23
-0.078253	0.737268	24
-0.107674	0.727564	25
-0.139176	0.720281	26
-0.163821	0.711649	27
-0.192720	0.705897	28
-0.241309	0.691933	29
-0.289797	0.678969	30
-0.334821	0.665501	31
-0.381111	0.651633	32
-0.421737	0.636604	33
-0.465553	0.620409	34
-0.504095	0.603440	35
-0.546227	0.584123	36
-0.582806	0.564832	37
-0.619950	0.543354	38
-0.655324	0.520927	39
-0.690273	0.496826	40
-0.722687	0.471916	41
-0.754919	0.445301	42
-0.785126	0.417638	43
-0.814898	0.388403	44
-0.842100	0.358093	45
-0.868944	0.326161	46
-0.893342	0.293645	47
-0.916697	0.259837	48
-0.936426	0.232177	49
-0.955746	0.205457	50
-0.988234	0.163463	51
