time = 6.7	Re = 0.1
0.187454	0.070107	0
0.225316	0.077810	1
0.261824	0.083967	2
0.295936	0.089985	3
0.329469	0.096122	4
0.383911	0.111399	5
0.426304	0.130722	6
0.442861	0.157093	7
0.454852	0.186384	8
0.441739	0.220291	9
0.426415	0.254858	10
0.397839	0.285014	11
0.367524	0.313892	12
0.330757	0.337207	13
0.293322	0.360463	14
0.251464	0.382699	15
0.206671	0.412084	16
0.181524	0.432134	17
0.157050	0.456955	18
0.129861	0.492602	19
0.115496	0.519020	20
0.101149	0.545460	21
0.083199	0.589518	22
0.073034	0.619168	23
0.063158	0.649140	24
0.048378	0.675357	25
0.029787	0.700056	26
-0.018257	0.689050	27
-0.056136	0.695434	28
-0.039231	0.688541	29
-0.034524	0.682879	30
-0.088429	0.663541	31
-0.038811	0.688062	32
-0.073397	0.664373	33
-0.114395	0.645654	34
-0.159139	0.628330	35
-0.198132	0.612588	36
-0.228718	0.595959	37
-0.259696	0.582322	38
-0.290147	0.568353	39
-0.285333	0.566931	40
-0.327755	0.545848	41
-0.367000	0.524086	42
-0.367184	0.520108	43
-0.394914	0.502141	44
-0.422514	0.483736	45
-0.454224	0.458668	46
-0.484677	0.432767	47
-0.524415	0.392330	48
-0.546613	0.368102	49
-0.569456	0.343110	50
-0.600716	0.303877	51
-0.623817	0.274995	52
-0.648546	0.244016	53
-0.668349	0.214392	54
-0.690137	0.183572	55
-0.714137	0.148858	56
-0.740722	0.099121	57
-0.756536	0.048193	58
-0.762127	-0.005867	59
-0.760410	-0.043684	60
-0.756112	-0.079529	61
-0.746546	-0.114474	62
-0.737115	-0.146225	63
-0.725823	-0.173822	64
-0.716332	-0.201900	65
-0.705007	-0.228550	66
-0.694928	-0.256809	67
-0.684714	-0.277469	68
-0.675237	-0.303436	69
-0.664306	-0.324325	70
-0.653554	-0.351129	71
-0.641730	-0.372239	72
-0.629402	-0.399572	73
-0.616319	-0.421458	74
-0.601875	-0.449059	75
-0.577234	-0.487059	76
-0.550014	-0.525799	77
-0.517703	-0.566417	78
-0.481485	-0.607697	79
-0.449644	-0.638935	80
-0.414158	-0.671656	81
-0.372598	-0.705641	82
-0.326139	-0.740167	83
-0.285482	-0.766190	84
-0.239529	-0.793032	85
-0.191408	-0.816131	86
-0.163445	-0.827029	87
-0.135481	-0.837928	88
-0.080846	-0.852732	89
-0.050297	-0.858092	90
-0.019840	-0.863270	91
0.037442	-0.866849	92
0.067996	-0.866265	93
0.098331	-0.865774	94
0.147653	-0.860408	95
0.200828	-0.852280	96
0.247805	-0.842092	97
0.298327	-0.829866	98
0.341229	-0.817075	99
0.384891	-0.803038	100
0.425883	-0.787456	101
0.467768	-0.770002	102
0.504880	-0.752141	103
0.542827	-0.732959	104
0.579711	-0.711542	105
0.617100	-0.688069	106
0.650222	-0.664611	107
0.683894	-0.639684	108
0.714829	-0.614138	109
0.746252	-0.586693	110
0.773783	-0.560056	111
0.802083	-0.531925	112
0.825274	-0.507823	113
0.848198	-0.483698	114
0.879929	-0.451651	115
0.908813	-0.422395	116
