time = 7.15	Re = 0.1
0.188327	0.067266	0
0.230519	0.075684	1
0.270311	0.081863	2
0.307183	0.087887	3
0.342954	0.094145	4
0.400205	0.110089	5
0.442896	0.130778	6
0.457573	0.159081	7
0.465635	0.191555	8
0.449113	0.226939	9
0.429923	0.262748	10
0.399554	0.291154	11
0.367707	0.317578	12
0.330785	0.336866	13
0.293176	0.356062	14
0.251576	0.373795	15
0.206240	0.399332	16
0.180562	0.417820	17
0.155505	0.441800	18
0.127643	0.477596	19
0.112782	0.505121	20
0.098230	0.533178	21
0.079949	0.581317	22
0.069475	0.615279	23
0.059368	0.652170	24
0.055956	0.690416	25
0.000718	0.689141	26
-0.029946	0.699264	27
-0.039953	0.689137	28
-0.069025	0.676486	29
-0.038836	0.688088	30
-0.038691	0.687762	31
-0.069169	0.666565	32
-0.108145	0.649210	33
-0.070433	0.666855	34
-0.039125	0.688148	35
-0.085338	0.654974	36
-0.139623	0.630983	37
-0.167521	0.619905	38
-0.195417	0.608826	39
-0.241014	0.589211	40
-0.273955	0.570424	41
-0.307924	0.553177	42
-0.340702	0.535323	43
-0.334193	0.535547	44
-0.378726	0.508802	45
-0.418813	0.481560	46
-0.417634	0.478582	47
-0.445101	0.456942	48
-0.472397	0.434603	49
-0.502778	0.405556	50
-0.531811	0.375860	51
-0.568725	0.331440	52
-0.589586	0.305039	53
-0.611694	0.277317	54
-0.642110	0.235056	55
-0.665998	0.202624	56
-0.693111	0.165842	57
-0.715077	0.130114	58
-0.738550	0.085132	59
-0.752641	0.026847	60
-0.753107	-0.008137	61
-0.753160	-0.041865	62
-0.742869	-0.096070	63
-0.727113	-0.143023	64
-0.714982	-0.171582	65
-0.704599	-0.200126	66
-0.692454	-0.227827	67
-0.681463	-0.256621	68
-0.669411	-0.281273	69
-0.657965	-0.309406	70
-0.644933	-0.334991	71
-0.631789	-0.363875	72
-0.619859	-0.383349	73
-0.606643	-0.410037	74
-0.593354	-0.429716	75
-0.578000	-0.456922	76
-0.563203	-0.476668	77
-0.545516	-0.503956	78
-0.528709	-0.524377	79
-0.508325	-0.551330	80
-0.475938	-0.586818	81
-0.440121	-0.622921	82
-0.398224	-0.660321	83
-0.374703	-0.679351	84
-0.351086	-0.698404	85
-0.310375	-0.726769	86
-0.263659	-0.756828	87
-0.236022	-0.772097	88
-0.207961	-0.787348	89
-0.175842	-0.802061	90
-0.142307	-0.815980	91
-0.113222	-0.824501	92
-0.084117	-0.832933	93
-0.051273	-0.838979	94
-0.018600	-0.844192	95
0.013285	-0.845644	96
0.044880	-0.846879	97
0.078566	-0.845096	98
0.111469	-0.842923	99
0.168403	-0.833789	100
0.197386	-0.827106	101
0.226413	-0.821161	102
0.277198	-0.806941	103
0.303265	-0.798319	104
0.330311	-0.790443	105
0.372794	-0.774688	106
0.419946	-0.755840	107
0.461917	-0.736211	108
0.508242	-0.712868	109
0.547052	-0.690087	110
0.586892	-0.664835	111
0.623893	-0.638193	112
0.661794	-0.608884	113
0.694511	-0.580255	114
0.727992	-0.549066	115
0.759644	-0.515717	116
0.791304	-0.479392	117
0.818414	-0.444270	118
0.845620	-0.406490	119
0.869566	-0.368765	120
0.893245	-0.327984	121
0.912879	-0.288827	122
0.932527	-0.247080	123
0.947640	-0.211880	124
0.962188	-0.176461	125
0.982044	-0.128691	126
0.997902	-0.087987	127
