time = 4.25	Re = 0.1
0.178943	0.089020	0
0.221873	0.100859	1
0.264495	0.112868	2
0.302062	0.126764	3
0.336329	0.142024	4
0.377698	0.182387	5
0.383232	0.236618	6
0.370658	0.268878	7
0.356481	0.302095	8
0.331469	0.338453	9
0.304820	0.375970	10
0.271044	0.416043	11
0.234395	0.460456	12
0.213197	0.485811	13
0.192139	0.512539	14
0.168346	0.544283	15
0.143468	0.580918	16
0.112686	0.628174	17
0.092350	0.660746	18
0.061768	0.702660	19
0.008983	0.710086	20
-0.028443	0.714558	21
-0.056034	0.709492	22
-0.089962	0.698426	23
-0.103648	0.685067	24
-0.129860	0.677075	25
-0.171611	0.661221	26
-0.207353	0.645447	27
-0.248089	0.630300	28
-0.281558	0.615695	29
-0.326838	0.598665	30
-0.351462	0.584932	31
-0.393158	0.565596	32
-0.420398	0.549508	33
-0.459943	0.527960	34
-0.488483	0.508920	35
-0.517106	0.489133	36
-0.544484	0.468034	37
-0.571982	0.446077	38
-0.596058	0.424334	39
-0.620390	0.402056	40
-0.645122	0.377362	41
-0.670205	0.351578	42
-0.690333	0.327467	43
-0.710577	0.302991	44
-0.732569	0.273805	45
-0.754796	0.242861	46
-0.772677	0.213243	47
-0.790311	0.182345	48
-0.808007	0.144753	49
-0.823829	0.104387	50
-0.833996	0.067257	51
-0.842254	0.029788	52
-0.847159	-0.009482	53
-0.850414	-0.048142	54
-0.850475	-0.084948	55
-0.849902	-0.120717	56
-0.846858	-0.155516	57
-0.843977	-0.189557	58
-0.839190	-0.220138	59
-0.835070	-0.250917	60
-0.829273	-0.280631	61
-0.824103	-0.311070	62
-0.811196	-0.367113	63
-0.796404	-0.422311	64
-0.779729	-0.474011	65
-0.760832	-0.526237	66
-0.740067	-0.574963	67
-0.717251	-0.622468	68
-0.695381	-0.665233	69
-0.676420	-0.703404	70
-0.655464	-0.756542	71
