time = 3.35	Re = 0.1
0.173881	0.098257	0
0.209043	0.110199	1
0.244209	0.122350	2
0.275818	0.136456	3
0.306021	0.151229	4
0.347017	0.189097	5
0.361609	0.239020	6
0.355671	0.270216	7
0.349040	0.301928	8
0.332050	0.338566	9
0.313308	0.376744	10
0.287151	0.418464	11
0.257857	0.463666	12
0.239957	0.488945	13
0.222111	0.514459	14
0.201630	0.543479	15
0.180441	0.574249	16
0.154535	0.610102	17
0.124784	0.651523	18
0.103253	0.678225	19
0.075911	0.706472	20
0.023704	0.722479	21
-0.021963	0.727871	22
-0.070280	0.724079	23
-0.108717	0.712003	24
-0.139004	0.699348	25
-0.173450	0.690130	26
-0.196957	0.679389	27
-0.230670	0.670194	28
-0.255652	0.660677	29
-0.288887	0.651830	30
-0.341797	0.632689	31
-0.394434	0.612100	32
-0.442520	0.590333	33
-0.492059	0.566230	34
-0.534093	0.541533	35
-0.579757	0.513356	36
-0.618897	0.485279	37
-0.661704	0.452290	38
-0.698061	0.420326	39
-0.734388	0.384723	40
-0.768342	0.347526	41
-0.801121	0.307219	42
-0.830170	0.265850	43
-0.857593	0.221117	44
-0.881251	0.174928	45
-0.902512	0.126625	46
-0.918875	0.078604	47
-0.933067	0.028926	48
-0.943983	-0.018546	49
-0.952924	-0.065209	50
-0.960313	-0.103473	51
-0.968071	-0.137961	52
-0.983288	-0.188143	53
