time = 7.5	Re = 0.1
0.188920	0.065262	0
0.234751	0.074184	1
0.277191	0.080374	2
0.316216	0.086405	3
0.353753	0.092829	4
0.383546	0.101043	5
0.413056	0.109343	6
0.455564	0.131301	7
0.468297	0.161448	8
0.472830	0.196741	9
0.453535	0.233343	10
0.431446	0.269841	11
0.400032	0.296533	12
0.367400	0.320702	13
0.330842	0.336586	14
0.293481	0.352429	15
0.252323	0.366623	16
0.206682	0.389096	17
0.180626	0.406268	18
0.155022	0.429512	19
0.126531	0.465321	20
0.111280	0.493601	21
0.096547	0.522823	22
0.077890	0.574189	23
0.067315	0.611561	24
0.057105	0.654803	25
0.022588	0.699557	26
-0.010832	0.690209	27
-0.032793	0.689502	28
-0.056023	0.687811	29
-0.039182	0.688243	30
-0.077603	0.666291	31
-0.038787	0.688055	32
-0.038758	0.688016	33
-0.077178	0.659595	34
-0.126313	0.638085	35
-0.079020	0.659435	36
-0.038807	0.688060	37
-0.067082	0.665852	38
-0.096977	0.647537	39
-0.130114	0.632921	40
-0.162445	0.618990	41
-0.194930	0.605576	42
-0.226530	0.592278	43
-0.276549	0.568911	44
-0.310645	0.547943	45
-0.346136	0.527470	46
-0.379785	0.506292	47
-0.372190	0.507891	48
-0.417089	0.476553	49
-0.456815	0.445113	50
-0.454683	0.443005	51
-0.481338	0.418744	52
-0.507859	0.393643	53
-0.536776	0.362042	54
-0.564525	0.329911	55
-0.599495	0.283288	56
-0.619714	0.255509	57
-0.641991	0.226007	58
-0.673493	0.180817	59
-0.699845	0.143453	60
-0.730078	0.094214	61
-0.745398	0.040626	62
-0.749056	-0.018886	63
-0.745461	-0.048740	64
-0.741686	-0.080423	65
-0.730332	-0.110644	66
-0.720572	-0.138538	67
-0.703206	-0.180980	68
-0.686401	-0.222575	69
-0.674094	-0.248922	70
-0.662621	-0.277461	71
-0.649404	-0.304527	72
-0.636361	-0.334020	73
-0.622775	-0.358011	74
-0.608479	-0.386556	75
-0.593053	-0.411577	76
-0.576315	-0.440602	77
-0.562393	-0.459018	78
-0.545286	-0.485606	79
-0.529691	-0.504040	80
-0.509969	-0.530773	81
-0.492589	-0.549099	82
-0.470184	-0.575603	83
-0.450342	-0.594528	84
-0.425030	-0.620376	85
-0.386462	-0.653544	86
-0.343550	-0.687525	87
-0.318508	-0.705116	88
-0.293289	-0.722782	89
-0.264810	-0.740683	90
-0.235164	-0.758841	91
-0.184006	-0.784898	92
-0.153483	-0.797733	93
-0.122070	-0.809778	94
-0.085292	-0.819853	95
-0.047414	-0.827708	96
-0.006314	-0.832285	97
0.034782	-0.834308	98
0.067130	-0.832386	99
0.098869	-0.830216	100
0.131711	-0.824944	101
0.163698	-0.819673	102
0.192320	-0.812037	103
0.220893	-0.805191	104
0.249922	-0.796089	105
0.279260	-0.787866	106
0.329359	-0.770348	107
0.354948	-0.759964	108
0.381955	-0.750120	109
0.428364	-0.729056	110
0.452109	-0.716707	111
0.477794	-0.704343	112
0.517069	-0.681418	113
0.561283	-0.653716	114
0.600116	-0.625878	115
0.643006	-0.592619	116
0.678169	-0.561283	117
0.714099	-0.526588	118
0.746710	-0.490779	119
0.779882	-0.451304	120
0.807614	-0.413507	121
0.835603	-0.372013	122
0.861079	-0.328359	123
0.885690	-0.280640	124
0.905255	-0.234978	125
0.923731	-0.185665	126
0.938456	-0.137636	127
0.950512	-0.086236	128
0.958935	-0.038233	129
0.966098	0.011487	130
0.970489	0.052071	131
0.974092	0.091642	132
0.979435	0.142925	133
0.984645	0.186781	134
