time = 5.9	Re = 0.1
0.185484	0.075817	0
0.216660	0.082181	1
0.247684	0.088359	2
0.277154	0.094372	3
0.306615	0.100385	4
0.355724	0.114805	5
0.396337	0.132332	6
0.414838	0.156285	7
0.432171	0.181027	8
0.424721	0.212459	9
0.416196	0.244457	10
0.391995	0.276457	11
0.365598	0.308468	12
0.330832	0.337743	13
0.295126	0.367291	14
0.254017	0.396899	15
0.210671	0.432658	16
0.186423	0.455094	17
0.162818	0.481168	18
0.136684	0.515995	19
0.109002	0.563715	20
0.091142	0.600989	21
0.072394	0.644756	22
0.061666	0.673039	23
0.049308	0.701710	24
0.001099	0.695636	25
-0.027330	0.698797	26
-0.055909	0.697913	27
-0.039301	0.688529	28
-0.079512	0.671874	29
-0.131794	0.650604	30
-0.157168	0.635292	31
-0.204672	0.617486	32
-0.203531	0.613294	33
-0.238184	0.600536	34
-0.272018	0.587278	35
-0.274853	0.581728	36
-0.325838	0.558440	37
-0.357317	0.541031	38
-0.388164	0.522940	39
-0.431294	0.492009	40
-0.455581	0.473175	41
-0.479959	0.454183	42
-0.514712	0.422267	43
-0.539140	0.399269	44
-0.564026	0.375527	45
-0.584959	0.350278	46
-0.605644	0.326744	47
-0.626662	0.302852	48
-0.650852	0.270882	49
-0.670838	0.244966	50
-0.691246	0.218017	51
-0.719470	0.175331	52
-0.748534	0.123729	53
-0.760144	0.093225	54
-0.770351	0.062281	55
-0.775681	0.026903	56
-0.779290	-0.007161	57
-0.777990	-0.037252	58
-0.776775	-0.067778	59
-0.770853	-0.096935	60
-0.765719	-0.126148	61
-0.757235	-0.152513	62
-0.750483	-0.180030	63
-0.741468	-0.204828	64
-0.734050	-0.231904	65
-0.719321	-0.272085	66
-0.704146	-0.312674	67
-0.686155	-0.356236	68
-0.666640	-0.400795	69
-0.648378	-0.436271	70
-0.628687	-0.473112	71
-0.604934	-0.512462	72
-0.578685	-0.552477	73
-0.554833	-0.583921	74
-0.529051	-0.616368	75
-0.501533	-0.646594	76
-0.471402	-0.678029	77
-0.441553	-0.705494	78
-0.408774	-0.734262	79
-0.375642	-0.759617	80
-0.338788	-0.786329	81
-0.304916	-0.807359	82
-0.265957	-0.830403	83
-0.227240	-0.849801	84
-0.182583	-0.869483	85
-0.140280	-0.883993	86
-0.095148	-0.896994	87
-0.049668	-0.906489	88
-0.002521	-0.913688	89
0.041134	-0.917189	90
0.085119	-0.919070	91
0.128933	-0.918242	92
0.172830	-0.915815	93
0.212564	-0.911513	94
0.251815	-0.906758	95
0.289112	-0.900532	96
0.326499	-0.893963	97
0.360679	-0.886022	98
0.393851	-0.878828	99
0.449510	-0.866969	100
0.484503	-0.861512	101
0.516343	-0.857639	102
