time = 1.7	Re = 0.1
0.160612	0.118497	0
0.210157	0.145803	1
0.256191	0.176050	2
0.294091	0.211551	3
0.320704	0.254468	4
0.333630	0.306890	5
0.333386	0.338229	6
0.332886	0.369845	7
0.326287	0.405899	8
0.318252	0.443216	9
0.304783	0.484086	10
0.288741	0.526759	11
0.266888	0.572420	12
0.240398	0.620289	13
0.223091	0.645440	14
0.205679	0.670638	15
0.183819	0.696400	16
0.160625	0.722034	17
0.131245	0.746027	18
0.099267	0.768056	19
0.063143	0.784553	20
0.027372	0.798246	21
-0.008346	0.806807	22
-0.043402	0.814822	23
-0.076404	0.819239	24
-0.109092	0.823858	25
-0.168450	0.829130	26
-0.223679	0.834057	27
-0.275714	0.838699	28
-0.325811	0.843750	29
-0.374484	0.848057	30
-0.421453	0.852605	31
-0.456268	0.863026	32
-0.486856	0.873573	33
