time = 6.05	Re = 0.1
0.185950	0.074807	0
0.218228	0.081291	1
0.250242	0.087467	2
0.280561	0.093478	3
0.310781	0.099503	4
0.360921	0.114052	5
0.401974	0.131861	6
0.420209	0.156200	7
0.436692	0.181705	8
0.428234	0.213563	9
0.418458	0.246066	10
0.393351	0.277818	11
0.366113	0.309362	12
0.330806	0.337651	13
0.294633	0.366126	14
0.253280	0.394414	15
0.209554	0.429084	16
0.185154	0.451096	17
0.161396	0.476973	18
0.135080	0.511990	19
0.107207	0.560703	20
0.089314	0.599286	21
0.070268	0.645645	22
0.060378	0.676373	23
0.028749	0.700641	24
-0.017692	0.695303	25
-0.049798	0.700530	26
-0.065581	0.688410	27
-0.038981	0.688235	28
-0.085239	0.666738	29
-0.114546	0.654974	30
-0.143256	0.643515	31
-0.169643	0.628217	32
-0.219997	0.608961	33
-0.218131	0.605293	34
-0.254562	0.591198	35
-0.289737	0.576516	36
-0.292036	0.571265	37
-0.344373	0.545718	38
-0.376232	0.526907	39
-0.407274	0.507342	40
-0.450046	0.474503	41
-0.474060	0.454548	42
-0.498262	0.434302	43
-0.532362	0.400798	44
-0.556474	0.376631	45
-0.581181	0.351483	46
-0.601635	0.325400	47
-0.622177	0.300775	48
-0.643270	0.275505	49
-0.667588	0.241971	50
-0.687971	0.214250	51
-0.709029	0.184631	52
-0.737802	0.136476	53
-0.751579	0.106225	54
-0.763693	0.074835	55
-0.770203	0.040031	56
-0.774823	0.006429	57
-0.774904	-0.029616	58
-0.773431	-0.064280	59
-0.767580	-0.092975	60
-0.762238	-0.121827	61
-0.753523	-0.147840	62
-0.746584	-0.175098	63
-0.737162	-0.199173	64
-0.729563	-0.225824	65
-0.719990	-0.249475	66
-0.711641	-0.276379	67
-0.695668	-0.316074	68
-0.678836	-0.356437	69
-0.658725	-0.399732	70
-0.636579	-0.444062	71
-0.616039	-0.479017	72
-0.593627	-0.515372	73
-0.566738	-0.553966	74
-0.536998	-0.593181	75
-0.510333	-0.623720	76
-0.481365	-0.655265	77
-0.450802	-0.684388	78
-0.417151	-0.714709	79
-0.384000	-0.741002	80
-0.347265	-0.768518	81
-0.310265	-0.792521	82
-0.268614	-0.817673	83
-0.230628	-0.836876	84
-0.186331	-0.857008	85
-0.142306	-0.872633	86
-0.091846	-0.887351	87
-0.045438	-0.896504	88
0.003010	-0.903194	89
0.050478	-0.906280	90
0.098617	-0.907123	91
0.141940	-0.905041	92
0.185055	-0.901600	93
0.227482	-0.895959	94
0.269963	-0.889202	95
0.308241	-0.881259	96
0.346344	-0.872915	97
0.382680	-0.863184	98
0.419505	-0.853141	99
0.452956	-0.842096	100
0.484945	-0.831785	101
0.540022	-0.813407	102
0.576480	-0.803578	103
0.610423	-0.795014	104
