time = 2.4	Re = 0.1
0.166949	0.109433	0
0.195640	0.122123	1
0.224280	0.134887	2
0.276436	0.164220	3
0.315814	0.200425	4
0.337892	0.246310	5
0.340351	0.303944	6
0.332790	0.338456	7
0.324247	0.373961	8
0.308543	0.413915	9
0.290322	0.456179	10
0.265864	0.502529	11
0.237047	0.552832	12
0.218755	0.580584	13
0.199873	0.609057	14
0.176541	0.640168	15
0.150670	0.673146	16
0.114342	0.709101	17
0.088808	0.725103	18
0.063192	0.740978	19
0.032200	0.747114	20
0.002221	0.754850	21
-0.055942	0.760227	22
-0.109417	0.754764	23
-0.156300	0.747082	24
-0.198439	0.738815	25
-0.239962	0.732182	26
-0.277411	0.724566	27
-0.316753	0.718114	28
-0.352293	0.710730	29
-0.390613	0.703529	30
-0.424674	0.695646	31
-0.459598	0.686726	32
-0.493261	0.677388	33
-0.526860	0.667278	34
-0.558710	0.656285	35
-0.590717	0.644752	36
-0.621492	0.632254	37
-0.652294	0.619332	38
-0.681773	0.605099	39
-0.711335	0.590485	40
-0.739529	0.575012	41
-0.767662	0.559212	42
-0.814910	0.536667	43
-0.855191	0.519803	44
