time = 6.8	Re = 0.1
0.187660	0.069448	0
0.226451	0.077318	1
0.263674	0.083476	2
0.298390	0.089500	3
0.332428	0.095656	4
0.387525	0.111066	5
0.430033	0.130657	6
0.446210	0.157431	7
0.457390	0.187386	8
0.443534	0.221617	9
0.427344	0.256486	10
0.398322	0.286302	11
0.367621	0.314676	12
0.330759	0.337133	13
0.293241	0.359510	14
0.251386	0.380771	15
0.206476	0.409301	16
0.181201	0.429028	17
0.156606	0.453669	18
0.129269	0.489372	19
0.114799	0.516052	20
0.100419	0.542844	21
0.082418	0.587781	22
0.072150	0.618400	23
0.062214	0.649790	24
0.048186	0.676882	25
0.016742	0.699601	26
-0.026216	0.688401	27
-0.059988	0.689558	28
-0.039148	0.688346	29
-0.036463	0.685164	30
-0.064009	0.672378	31
-0.092446	0.660283	32
-0.065619	0.674136	33
-0.038962	0.688103	34
-0.075859	0.662238	35
-0.119629	0.642414	36
-0.166848	0.624123	37
-0.207314	0.607613	38
-0.238523	0.590572	39
-0.270251	0.576192	40
-0.301343	0.561401	41
-0.296113	0.560337	42
-0.339157	0.538047	43
-0.378734	0.515082	44
-0.378613	0.511311	45
-0.406369	0.492516	46
-0.433976	0.473220	47
-0.465457	0.447216	48
-0.495643	0.420437	49
-0.534766	0.378989	50
-0.556643	0.354207	51
-0.579274	0.328612	52
-0.610219	0.288622	53
-0.633323	0.259029	54
-0.658339	0.227136	55
-0.678396	0.196658	56
-0.700807	0.164178	57
-0.725407	0.126202	58
-0.737914	0.098125	59
-0.749808	0.069654	60
-0.758817	0.015295	61
-0.759765	-0.039526	62
-0.753875	-0.076725	63
-0.746163	-0.110551	64
-0.734827	-0.142635	65
-0.724801	-0.172795	66
-0.713376	-0.199147	67
-0.703602	-0.226918	68
-0.692035	-0.253108	69
-0.681443	-0.281490	70
-0.670955	-0.301845	71
-0.660804	-0.328000	72
-0.649443	-0.348636	73
-0.637813	-0.375618	74
-0.625400	-0.396455	75
-0.612001	-0.423884	76
-0.598149	-0.445515	77
-0.582452	-0.473059	78
-0.556142	-0.510606	79
-0.527038	-0.548848	80
-0.492637	-0.588798	81
-0.454076	-0.629353	82
-0.420420	-0.659917	83
-0.382732	-0.691986	84
-0.338619	-0.725248	85
-0.313777	-0.742149	86
-0.288927	-0.759053	87
-0.245312	-0.784289	88
-0.195434	-0.809732	89
-0.142957	-0.830410	90
-0.112630	-0.839430	91
-0.082267	-0.848075	92
-0.024549	-0.857764	93
0.006962	-0.860122	94
0.038244	-0.862319	95
0.095514	-0.860485	96
0.125397	-0.857199	97
0.155061	-0.854261	98
0.202620	-0.845514	99
0.253992	-0.834415	100
0.299500	-0.822082	101
0.348956	-0.807622	102
0.390838	-0.792873	103
0.433478	-0.776452	104
0.473670	-0.758311	105
0.514900	-0.738386	106
0.551176	-0.718275	107
0.588311	-0.696493	108
0.624226	-0.672478	109
0.660615	-0.646252	110
0.692673	-0.620313	111
0.725235	-0.592651	112
0.754903	-0.564476	113
0.784955	-0.534150	114
0.811098	-0.505003	115
0.838060	-0.474026	116
0.859967	-0.447412	117
0.881523	-0.420556	118
0.911150	-0.384946	119
0.938222	-0.352618	120
