time = 5.4	Re = 0.1
0.183783	0.079389	0
0.239438	0.091602	1
0.293138	0.103608	2
0.338762	0.117695	3
0.377716	0.134335	4
0.416365	0.179838	5
0.412122	0.209921	6
0.407614	0.240209	7
0.386654	0.272761	8
0.363493	0.305836	9
0.330959	0.338020	10
0.297262	0.370750	11
0.257407	0.404434	12
0.215591	0.443446	13
0.191913	0.467189	14
0.168869	0.493789	15
0.143341	0.527831	16
0.116264	0.572232	17
0.098802	0.605097	18
0.080783	0.641567	19
0.068006	0.676587	20
0.040643	0.688979	21
0.013279	0.701372	22
-0.013886	0.686808	23
-0.059043	0.694734	24
-0.095870	0.676197	25
-0.118957	0.658980	26
-0.156437	0.645039	27
-0.157954	0.638883	28
-0.214546	0.620529	29
-0.219178	0.613822	30
-0.264156	0.597172	31
-0.293460	0.583885	32
-0.322579	0.570343	33
-0.365445	0.545632	34
-0.414420	0.515887	35
-0.450629	0.489660	36
-0.475845	0.471043	37
-0.501190	0.452243	38
-0.523917	0.430126	39
-0.566682	0.391051	40
-0.591752	0.363642	41
-0.631106	0.321267	42
-0.657994	0.288012	43
-0.685813	0.251772	44
-0.712582	0.213410	45
-0.740359	0.169484	46
-0.763151	0.124349	47
-0.782010	0.070372	48
-0.786978	0.040145	49
-0.792036	0.010149	50
-0.792808	-0.020827	51
-0.793819	-0.051844	52
-0.788254	-0.100806	53
-0.779372	-0.147098	54
-0.767279	-0.194637	55
-0.754395	-0.241025	56
-0.741955	-0.278307	57
-0.729410	-0.315857	58
-0.714301	-0.356545	59
-0.698136	-0.397913	60
-0.682776	-0.431422	61
-0.666772	-0.465726	62
-0.648768	-0.498713	63
-0.629517	-0.532838	64
-0.609612	-0.563546	65
-0.588268	-0.595522	66
-0.565782	-0.624709	67
-0.541548	-0.655372	68
-0.518360	-0.680642	69
-0.492776	-0.708267	70
-0.466695	-0.732992	71
-0.437726	-0.759722	72
-0.409589	-0.782347	73
-0.379971	-0.805178	74
-0.348982	-0.826385	75
-0.316318	-0.847629	76
-0.284221	-0.865844	77
-0.250977	-0.883896	78
-0.215408	-0.899992	79
-0.177752	-0.915052	80
-0.141239	-0.927133	81
-0.103951	-0.938481	82
-0.066732	-0.947359	83
-0.029202	-0.955331	84
0.006300	-0.960473	85
0.040496	-0.965445	86
0.098022	-0.973353	87
0.133603	-0.980345	88
0.165942	-0.987562	89
