time = 2.7	Re = 0.1
0.169278	0.105773	0
0.199894	0.118128	1
0.230443	0.130637	2
0.258153	0.145094	3
0.285510	0.159737	4
0.325477	0.196383	5
0.345361	0.243539	6
0.343148	0.303077	7
0.332546	0.338516	8
0.320658	0.375202	9
0.301359	0.416172	10
0.279372	0.459736	11
0.250754	0.507908	12
0.234073	0.534437	13
0.217273	0.561246	14
0.196245	0.591282	15
0.174047	0.622898	16
0.146054	0.658607	17
0.110485	0.698368	18
0.081567	0.719183	19
0.048225	0.734643	20
0.011936	0.739378	21
-0.021592	0.746138	22
-0.054444	0.744836	23
-0.089219	0.742462	24
-0.116495	0.734939	25
-0.144822	0.730179	26
-0.192809	0.717401	27
-0.239533	0.706586	28
-0.282930	0.695653	29
-0.327247	0.685284	30
-0.366658	0.673737	31
-0.408896	0.662026	32
-0.446462	0.649307	33
-0.487433	0.635307	34
-0.523358	0.620984	35
-0.560000	0.604926	36
-0.595109	0.588077	37
-0.629992	0.569960	38
-0.662658	0.551038	39
-0.695354	0.530933	40
-0.726358	0.509779	41
-0.757222	0.487552	42
-0.786065	0.464143	43
-0.814839	0.439690	44
-0.841709	0.414487	45
-0.868191	0.388376	46
-0.890582	0.367791	47
-0.912961	0.347210	48
-0.950595	0.314388	49
