time = 1.6	Re = 0.1
0.159554	0.119904	0
0.208173	0.147473	1
0.253399	0.177899	2
0.291104	0.213319	3
0.318305	0.255810	4
0.332645	0.307430	5
0.333473	0.338187	6
0.334144	0.369115	7
0.328926	0.404424	8
0.322424	0.440860	9
0.310692	0.480762	10
0.296631	0.522256	11
0.277045	0.566542	12
0.253499	0.612631	13
0.222756	0.660803	14
0.203600	0.685421	15
0.184093	0.710055	16
0.159188	0.733686	17
0.132833	0.756597	18
0.101867	0.776112	19
0.070062	0.793381	20
0.036849	0.805416	21
0.004229	0.816774	22
-0.027353	0.824428	23
-0.058824	0.832122	24
-0.117028	0.842006	25
-0.170927	0.850238	26
-0.221305	0.857694	27
-0.269331	0.865558	28
-0.315658	0.872926	29
-0.359971	0.880736	30
-0.392966	0.893232	31
-0.424354	0.905053	32
