time = 5.6	Re = 0.1
0.184491	0.077919	0
0.242687	0.090253	1
0.298458	0.102260	2
0.345480	0.116463	3
0.385130	0.133439	4
0.422807	0.180128	5
0.417322	0.210715	6
0.411234	0.241700	7
0.388932	0.274089	8
0.364371	0.306859	9
0.330901	0.337915	10
0.296318	0.369447	11
0.255841	0.401600	12
0.213404	0.439343	13
0.189474	0.462597	14
0.166210	0.489000	15
0.140423	0.523394	16
0.113113	0.569112	17
0.095440	0.603737	18
0.077173	0.642896	19
0.063838	0.683646	20
0.038010	0.698922	21
-0.015581	0.701172	22
-0.027798	0.685436	23
-0.068646	0.684211	24
-0.110001	0.665340	25
-0.133666	0.649382	26
-0.175262	0.634030	27
-0.175620	0.628766	28
-0.206494	0.618306	29
-0.237163	0.607625	30
-0.241051	0.601426	31
-0.288721	0.582300	32
-0.319061	0.567472	33
-0.349055	0.552205	34
-0.392304	0.525071	35
-0.441418	0.492102	36
-0.477191	0.463533	37
-0.502178	0.443114	38
-0.527403	0.422300	39
-0.549408	0.398849	40
-0.591669	0.356370	41
-0.616257	0.327186	42
-0.635929	0.304127	43
-0.655661	0.281002	44
-0.682733	0.244817	45
-0.711146	0.204294	46
-0.738439	0.159946	47
-0.751665	0.132939	48
-0.764863	0.105909	49
-0.780699	0.050056	50
-0.783806	0.019616	51
-0.787285	-0.010706	52
-0.786072	-0.041541	53
-0.785061	-0.072516	54
-0.779827	-0.102152	55
-0.775358	-0.131756	56
-0.763539	-0.175863	57
-0.751193	-0.218341	58
-0.736605	-0.263172	59
-0.721345	-0.308213	60
-0.706880	-0.344539	61
-0.691829	-0.381797	62
-0.673680	-0.422114	63
-0.653890	-0.463187	64
-0.635374	-0.496046	65
-0.615685	-0.529826	66
-0.594007	-0.561899	67
-0.570551	-0.595192	68
-0.546781	-0.624800	69
-0.521044	-0.655711	70
-0.494520	-0.683520	71
-0.465580	-0.712791	72
-0.438481	-0.736528	73
-0.408114	-0.762588	74
-0.377585	-0.785502	75
-0.343141	-0.810256	76
-0.310071	-0.830742	77
-0.274810	-0.851338	78
-0.238361	-0.869946	79
-0.199592	-0.887437	80
-0.161767	-0.901325	81
-0.122280	-0.914264	82
-0.081012	-0.924775	83
-0.038301	-0.933599	84
0.001928	-0.939174	85
0.042254	-0.943662	86
0.081349	-0.945911	87
0.120371	-0.947524	88
0.156324	-0.946727	89
0.190649	-0.946275	90
0.247777	-0.945281	91
0.283301	-0.947245	92
0.315600	-0.950303	93
