time = 4.35	Re = 0.1
0.179419	0.088095	0
0.223334	0.099937	1
0.266856	0.111943	2
0.305119	0.125832	3
0.339813	0.141187	4
0.381120	0.181891	5
0.385521	0.236633	6
0.372214	0.268963	7
0.357215	0.302264	8
0.331414	0.338428	9
0.304030	0.375677	10
0.269547	0.415388	11
0.232268	0.459520	12
0.210808	0.484795	13
0.189521	0.511565	14
0.165474	0.543584	15
0.140358	0.580853	16
0.109075	0.629717	17
0.088158	0.664136	18
0.068166	0.686883	19
0.046403	0.709042	20
-0.007612	0.710038	21
-0.047332	0.714256	22
-0.070403	0.701257	23
-0.101819	0.690242	24
-0.113533	0.677914	25
-0.141334	0.669658	26
-0.184485	0.653554	27
-0.221017	0.637502	28
-0.262853	0.621522	29
-0.296896	0.606185	30
-0.343197	0.587709	31
-0.367860	0.573324	32
-0.410067	0.552410	33
-0.437348	0.535347	34
-0.477141	0.512045	35
-0.505628	0.491810	36
-0.534206	0.470684	37
-0.561458	0.448281	38
-0.588865	0.424888	39
-0.612766	0.401881	40
-0.637007	0.378163	41
-0.661625	0.351915	42
-0.686630	0.324264	43
-0.706658	0.298594	44
-0.726800	0.272205	45
-0.748662	0.240627	46
-0.770537	0.206599	47
-0.787687	0.173986	48
-0.804070	0.139587	49
-0.819221	0.098007	50
-0.831345	0.054067	51
-0.837797	0.014879	52
-0.842355	-0.023908	53
-0.843492	-0.063606	54
-0.843205	-0.102224	55
-0.840275	-0.138320	56
-0.837161	-0.173367	57
-0.832030	-0.207230	58
-0.827297	-0.240647	59
-0.821016	-0.270515	60
-0.815372	-0.300955	61
-0.808144	-0.330262	62
-0.801388	-0.360636	63
-0.785394	-0.416396	64
-0.767341	-0.471608	65
-0.747431	-0.523122	66
-0.724509	-0.574921	67
-0.699674	-0.623191	68
-0.672827	-0.670134	69
-0.647033	-0.712331	70
-0.624174	-0.750064	71
-0.598124	-0.802342	72
