time = 6.35	Re = 0.1
0.186682	0.072544	0
0.221437	0.079614	1
0.255487	0.085780	2
0.287536	0.091790	3
0.319299	0.097864	4
0.371444	0.112702	5
0.413202	0.131168	6
0.430794	0.156374	7
0.445398	0.183496	8
0.434872	0.216224	9
0.422532	0.249730	10
0.395705	0.280884	11
0.366931	0.311326	12
0.330770	0.337454	13
0.293860	0.363631	14
0.252162	0.389190	15
0.207872	0.421487	16
0.183140	0.442624	17
0.159083	0.468044	18
0.132364	0.503397	19
0.104077	0.554110	20
0.086271	0.595196	21
0.066470	0.647372	22
0.058050	0.687345	23
0.020009	0.690335	24
-0.013044	0.700035	25
-0.044928	0.693867	26
-0.054015	0.684625	27
-0.075361	0.675656	28
-0.038863	0.688094	29
-0.067984	0.671902	30
-0.097686	0.656796	31
-0.133950	0.642703	32
-0.167534	0.629422	33
-0.195876	0.613800	34
-0.223812	0.602456	35
-0.251709	0.591109	36
-0.248511	0.588426	37
-0.288006	0.571347	38
-0.325441	0.553570	39
-0.326752	0.548899	40
-0.353935	0.533790	41
-0.381071	0.518507	42
-0.413177	0.496807	43
-0.444212	0.474258	44
-0.485850	0.437735	45
-0.509132	0.415635	46
-0.532749	0.393092	47
-0.565485	0.356708	48
-0.588981	0.330241	49
-0.613417	0.302431	50
-0.633184	0.274768	51
-0.653876	0.247837	52
-0.675658	0.219401	53
-0.701002	0.181563	54
-0.722782	0.147885	55
-0.744411	0.108548	56
-0.756192	0.075123	57
-0.764559	0.041129	58
-0.767760	0.003224	59
-0.768942	-0.033195	60
-0.764645	-0.068577	61
-0.759152	-0.101881	62
-0.749511	-0.133567	63
-0.740860	-0.163551	64
-0.731285	-0.186528	65
-0.723517	-0.212372	66
-0.713604	-0.234669	67
-0.705198	-0.260908	68
-0.694887	-0.282971	69
-0.685613	-0.309721	70
-0.674775	-0.332371	71
-0.664089	-0.359688	72
-0.644727	-0.398775	73
-0.623657	-0.438725	74
-0.598363	-0.481164	75
-0.570061	-0.524486	76
-0.544461	-0.557986	77
-0.516190	-0.592911	78
-0.482788	-0.629561	79
-0.445785	-0.666701	80
-0.413245	-0.695142	81
-0.377484	-0.724681	82
-0.340240	-0.751491	83
-0.298382	-0.779418	84
-0.257294	-0.803083	85
-0.210624	-0.827186	86
-0.163552	-0.846386	87
-0.109738	-0.864090	88
-0.061883	-0.874676	89
-0.007349	-0.883031	90
0.043508	-0.886123	91
0.098834	-0.886211	92
0.146372	-0.882501	93
0.194041	-0.876839	94
0.239013	-0.869054	95
0.283987	-0.860054	96
0.323929	-0.849969	97
0.364319	-0.839187	98
0.404132	-0.826680	99
0.444198	-0.812599	100
0.480281	-0.797483	101
0.516902	-0.781658	102
0.551153	-0.764927	103
0.585916	-0.747092	104
0.617188	-0.729074	105
0.648462	-0.711167	106
0.674855	-0.695113	107
0.701370	-0.678858	108
0.738057	-0.657882	109
0.771757	-0.638784	110
