time = 0.85	Re = 0.1
0.151159	0.130650	0
0.193345	0.160720	1
0.233292	0.192902	2
0.269632	0.228017	3
0.300874	0.267269	4
0.325593	0.311947	5
0.343579	0.362597	6
0.354229	0.419540	7
0.355958	0.450779	8
0.357436	0.482193	9
0.355569	0.515593	10
0.353009	0.549270	11
0.347234	0.584092	12
0.340424	0.619119	13
0.330514	0.654387	14
0.319377	0.689584	15
0.305386	0.724224	16
0.290189	0.758409	17
0.272772	0.791261	18
0.254552	0.823324	19
0.235071	0.853868	20
0.215448	0.883355	21
0.194873	0.911359	22
0.174749	0.938596	23
0.147312	0.988409	24
