time = 1.85	Re = 0.1
0.162173	0.116399	0
0.213149	0.143351	1
0.260429	0.173351	2
0.298633	0.208979	3
0.324335	0.252534	4
0.335107	0.306127	5
0.333256	0.338288	6
0.331014	0.370867	7
0.322412	0.407923	8
0.312069	0.446514	9
0.296121	0.488718	10
0.277123	0.533133	11
0.251830	0.580898	12
0.220860	0.631562	13
0.200795	0.658443	14
0.179587	0.685600	15
0.152752	0.713132	16
0.122348	0.739863	17
0.084143	0.762284	18
0.043612	0.778979	19
0.002452	0.789375	20
-0.037511	0.797518	21
-0.075574	0.800513	22
-0.112443	0.803080	23
-0.145849	0.803184	24
-0.179221	0.804301	25
-0.209407	0.804397	26
-0.239750	0.804574	27
-0.297382	0.805441	28
-0.352317	0.805922	29
-0.405674	0.806330	30
-0.457457	0.805053	31
-0.507794	0.803029	32
-0.546399	0.808737	33
-0.581403	0.815029	34
