time = 0.75	Re = 0.1
0.150065	0.131952	0
0.191379	0.162563	1
0.230714	0.195051	2
0.266902	0.230157	3
0.298655	0.268958	4
0.324684	0.312625	5
0.344818	0.361601	6
0.358435	0.416262	7
0.362009	0.446134	8
0.365565	0.476018	9
0.366041	0.507823	10
0.366159	0.539778	11
0.363356	0.572862	12
0.359893	0.606087	13
0.353746	0.639654	14
0.346784	0.673195	15
0.337454	0.706465	16
0.327343	0.739496	17
0.315223	0.771615	18
0.302594	0.803317	19
0.288603	0.833930	20
0.274425	0.864173	21
0.259525	0.893533	22
0.244818	0.922209	23
0.225968	0.974345	24
