time = 0.8	Re = 0.1
0.150608	0.131311	0
0.192362	0.161640	1
0.232000	0.193973	2
0.268263	0.229082	3
0.299761	0.268109	4
0.325138	0.312284	5
0.344200	0.362102	6
0.356335	0.417912	7
0.358988	0.448473	8
0.361502	0.479130	9
0.360814	0.511737	10
0.359594	0.544562	11
0.355314	0.578515	12
0.350188	0.612645	13
0.342184	0.647069	14
0.333169	0.681452	15
0.321558	0.715427	16
0.308971	0.749061	17
0.294254	0.781598	18
0.278866	0.813539	19
0.262169	0.844219	20
0.245334	0.874306	21
0.227755	0.903097	22
0.210211	0.930967	23
0.186832	0.982068	24
