time = 2.65	Re = 0.1
0.168899	0.106374	0
0.199188	0.118782	1
0.229409	0.131327	2
0.256840	0.145817	3
0.283982	0.160458	4
0.323853	0.197027	5
0.344112	0.243972	6
0.342684	0.303207	7
0.332586	0.338508	8
0.321249	0.375018	9
0.302530	0.415849	10
0.281164	0.459217	11
0.253177	0.507123	12
0.236859	0.533437	13
0.220447	0.559952	14
0.199875	0.589592	15
0.178236	0.620640	16
0.151007	0.655455	17
0.117539	0.693915	18
0.091158	0.714440	19
0.061243	0.732381	20
0.024906	0.738984	21
-0.007542	0.746455	22
-0.039786	0.746720	23
-0.074728	0.746863	24
-0.103173	0.740483	25
-0.131773	0.736197	26
-0.180076	0.723788	27
-0.226472	0.713411	28
-0.269470	0.702973	29
-0.313280	0.693354	30
-0.352368	0.682575	31
-0.394145	0.671866	32
-0.431429	0.660155	33
-0.472020	0.647387	34
-0.507702	0.634222	35
-0.544140	0.619453	36
-0.579084	0.603926	37
-0.613844	0.587219	38
-0.646476	0.569696	39
-0.679184	0.551118	40
-0.710277	0.531517	41
-0.741253	0.510933	42
-0.770321	0.489110	43
-0.799392	0.466395	44
-0.826690	0.442926	45
-0.853630	0.418610	46
-0.899264	0.380688	47
-0.937744	0.350719	48
