time = 2.85	Re = 0.1
0.170394	0.103989	0
0.202001	0.116195	1
0.233565	0.128613	2
0.262140	0.142973	3
0.290136	0.157629	4
0.330384	0.194519	5
0.349111	0.242313	6
0.346880	0.272468	7
0.344532	0.302723	8
0.332427	0.338537	9
0.318904	0.375699	10
0.297911	0.417012	11
0.274070	0.461135	12
0.243707	0.510000	13
0.226011	0.537151	14
0.208099	0.564843	15
0.185710	0.596128	16
0.161907	0.629557	17
0.131108	0.668255	18
0.109515	0.690331	19
0.086829	0.712307	20
0.047526	0.729433	21
0.009996	0.736805	22
-0.026718	0.739066	23
-0.064551	0.741096	24
-0.095542	0.732840	25
-0.127745	0.726092	26
-0.152625	0.717473	27
-0.181233	0.711936	28
-0.229472	0.698299	29
-0.277499	0.685947	30
-0.322096	0.673185	31
-0.367936	0.660272	32
-0.408272	0.646168	33
-0.451725	0.631151	34
-0.490068	0.615297	35
-0.531954	0.597348	36
-0.568418	0.579343	37
-0.605493	0.559260	38
-0.640864	0.538276	39
-0.675858	0.515727	40
-0.708382	0.492371	41
-0.740789	0.467432	42
-0.771277	0.441464	43
-0.801435	0.414071	44
-0.829151	0.385554	45
-0.856598	0.355581	46
-0.881789	0.324954	47
-0.906136	0.293161	48
-0.926757	0.267149	49
-0.946913	0.241833	50
-0.980496	0.202653	51
