time = 2.6	Re = 0.1
0.168516	0.106979	0
0.198482	0.119441	1
0.228378	0.132024	2
0.255532	0.146548	3
0.282461	0.161190	4
0.322235	0.197682	5
0.342865	0.244416	6
0.342219	0.303343	7
0.332626	0.338499	8
0.321844	0.374825	9
0.303713	0.415504	10
0.282971	0.458669	11
0.255646	0.506291	12
0.239702	0.532389	13
0.223688	0.558613	14
0.203522	0.587868	15
0.182464	0.618368	16
0.156042	0.652342	17
0.124409	0.689552	18
0.099998	0.709607	19
0.073618	0.728656	20
0.038129	0.738145	21
0.006442	0.746431	22
-0.025192	0.747713	23
-0.059593	0.750355	24
-0.089013	0.745595	25
-0.118110	0.742082	26
-0.167015	0.730184	27
-0.213150	0.720206	28
-0.255830	0.710240	29
-0.299131	0.701318	30
-0.337867	0.691255	31
-0.379186	0.681512	32
-0.416126	0.670738	33
-0.456317	0.659178	34
-0.491724	0.647138	35
-0.527931	0.633622	36
-0.562695	0.619399	37
-0.597294	0.604074	38
-0.629832	0.587901	39
-0.662489	0.570804	40
-0.693619	0.552701	41
-0.724673	0.533748	42
-0.753947	0.513517	43
-0.783216	0.492472	44
-0.810813	0.470663	45
-0.838212	0.448161	46
-0.884550	0.413388	47
-0.923594	0.385975	48
