time = 4.5	Re = 0.1
0.180113	0.086742	0
0.225549	0.098603	1
0.270443	0.110599	2
0.309748	0.124486	3
0.345083	0.139989	4
0.386243	0.181244	5
0.388906	0.236755	6
0.374496	0.269183	7
0.358281	0.302568	8
0.331334	0.338385	9
0.302890	0.375179	10
0.267418	0.414267	11
0.229267	0.457903	12
0.207438	0.483030	13
0.185809	0.509863	14
0.161467	0.542243	15
0.135888	0.580582	16
0.119938	0.606200	17
0.103989	0.631867	18
0.082071	0.669337	19
0.057968	0.695341	20
0.021336	0.710172	21
-0.032126	0.710182	22
-0.072631	0.703571	23
-0.084954	0.689603	24
-0.118559	0.678924	25
-0.128219	0.667958	26
-0.158328	0.659032	27
-0.203876	0.642207	28
-0.241597	0.625505	29
-0.285021	0.608085	30
-0.319809	0.591515	31
-0.367400	0.570692	32
-0.392034	0.555280	33
-0.434902	0.531902	34
-0.462092	0.513324	35
-0.502134	0.487368	36
-0.530452	0.465267	37
-0.558897	0.442118	38
-0.585905	0.417753	39
-0.613143	0.392185	40
-0.636796	0.367263	41
-0.660889	0.341262	42
-0.685408	0.312511	43
-0.710376	0.281757	44
-0.730230	0.253398	45
-0.750238	0.223610	46
-0.771531	0.187514	47
-0.792060	0.147681	48
-0.806704	0.109726	49
-0.818906	0.069821	50
-0.827892	0.023558	51
-0.833269	-0.023473	52
-0.833938	-0.063564	53
-0.833031	-0.102434	54
-0.829149	-0.141032	55
-0.824726	-0.178363	56
-0.818545	-0.212820	57
-0.812720	-0.246777	58
-0.805220	-0.279473	59
-0.798180	-0.312321	60
-0.789867	-0.341413	61
-0.781988	-0.371631	62
-0.772557	-0.400594	63
-0.763309	-0.431037	64
-0.742634	-0.486566	65
-0.719253	-0.541395	66
-0.693629	-0.592128	67
-0.664389	-0.643085	68
-0.633546	-0.690217	69
-0.600467	-0.735723	70
-0.568310	-0.776599	71
-0.539997	-0.812835	72
-0.523142	-0.838154	73
-0.506352	-0.863420	74
